from_node,to_node,distance,travel_time,shape,loc,scale
0,3057,811.8680089,52.7140914306273,0.310792965535836,0,50.52811748383514
1,2596,302.3705313,29.736295508595607,0.31025007354611034,0,28.541626924928558
1,3336,752.9087789,45.65021276427262,0.3592558975278045,0,43.03668409681442
2,3463,121.237271,13.436068244890034,0.2992220800026691,0,12.925171580152364
3,1348,14.36982408,1.5925295526491914,0.2992220800026691,0,1.5319747815572768
4,2573,59.00546859,3.5904831009694607,0.3318378264255869,0,3.414030956048603
5,4,842.8680448,47.15224534181441,0.3570991189938278,0,44.35531542773999
6,2520,902.8083695,38.45707607712261,0.30489874947793394,0,36.454889222923434
7,2527,612.3060364,24.41622428288037,0.2563571901775864,0,23.474758244692982
8,2667,609.2651384,31.454397584930007,0.20569048248563346,0,30.617317161529215
9,3375,207.1395888,10.988214719241837,0.2646818911873232,0,10.534023900347748
10,3123,287.8996015,22.18766485211536,0.3252394909149474,0,20.97400486258133
11,1450,195.2615128,19.07554370033592,0.24611534359524465,0,18.43247593015194
12,2539,94.09401367,5.8458247368809175,0.13643695994924498,0,5.782289059205681
13,10,17.73932739,1.3671232911366984,0.3252394909149474,0,1.2923419723151042
13,43,140.1966346,8.71006478404314,0.13643695994924498,0,8.615398950981469
14,3782,134.3022256,14.48494087898219,0.33696922400329843,0,13.772292421127297
15,3,22.2425064,2.711053293066982,0.29739109747429815,0,2.609140368835796
15,16,176.2514067,14.976069092036683,0.3622778288959035,0,13.992517881035962
16,2844,168.7794976,17.07142708233884,0.38226360037948187,0,15.947921427655396
17,4019,222.5444849,14.882281146525862,0.3098205552353304,0,14.2839152566295
18,2836,214.1808374,12.515771344778305,0.3048987494779339,0,11.86416400972182
19,20,68.56170713,4.006439885027676,0.30489874947793383,0,3.7978530113440128
20,3895,267.0805951,15.606996870387864,0.3048987494779337,0,14.79445137408563
21,4063,86.9021125,5.078171244298052,0.3048987494779337,0,4.813786929476095
22,2650,83.56143499,4.882956974334068,0.3048987494779339,0,4.6287360802643835
23,24,17.44030793,1.1294735826548812,0.2178608876967316,0,1.0953245832290044
23,2571,352.8930319,22.550640496721435,0.1940863518100912,0,22.02278591444137
24,13,17.1956148,1.2288219970080514,0.2761033094657299,0,1.178865504387279
24,3840,511.7234601,33.14036266494792,0.2178608876967314,0,32.13838241237887
25,2525,389.9413971,16.610397600530487,0.3048987494779338,0,15.745612153708965
26,2651,722.559967,28.812693591234495,0.25635719017758624,0,27.701703940641174
27,58,140.628584,7.013618486322039,0.13643695994924504,0,6.937390576054275
28,30,21.65750617,1.7501023981454078,0.31123055653810017,0,1.6550801638346853
28,3049,206.1928693,12.81024508065092,0.136436959949245,0,12.671016205510316
29,2793,114.7885917,11.987552593134787,0.36376403848974975,0,11.285790767636229
30,492,153.7231007,12.416219852981891,0.35019208860693835,0,11.623092345253957
30,1679,121.5339027,9.82092641862599,0.31123055653810017,0,9.287696836009584
31,4061,551.4479183,27.50255462531103,0.1364369599492451,0,27.203641550669058
32,14,188.8053654,20.36328544826678,0.3369692240032986,0,19.361426752894193
33,2578,1059.073725,71.83900693435668,0.3152891538993856,0,68.86635579885696
34,3388,87.57969207,10.916277237555,0.3087044280676424,0,10.475936410503763
34,3390,191.3883146,14.578707176315778,0.364959778515523,0,13.638471600784229
35,3798,702.9274663,37.450376513962574,0.21946009430618002,0,36.403911876145955
36,3642,138.7330118,8.427200063763735,0.31696481958375244,0,7.97026192010348
37,964,20.94585036,1.2264698390839694,0.3169648195837525,0,1.1599684095123513
38,355,74.4122279,3.964514243143114,0.21946009430617996,0,3.8537350107895287
39,71,471.6481435,46.56597900897933,0.31263450409868637,0,44.665274905428355
39,3931,655.7895104,44.011965790819836,0.31124770635512,0,42.228680791368525
40,2565,17.23540524,2.2093650663537137,0.25513167303900175,0,2.14998272420944
40,3303,173.5536589,18.71833827196774,0.33696922400329843,0,17.79740977011379
41,40,94.14958868,12.068808905137534,0.2551316730390017,0,11.744428769598633
41,106,205.9274822,25.6893343535515,0.3042740806175778,0,24.69133882977749
42,3037,78.84028071,4.200430824774231,0.2194600943061799,0,4.083059446142506
43,3785,133.4349246,8.28997672389851,0.1364369599492449,0,8.199876641742128
44,2574,180.9414023,11.241434863075318,0.136436959949245,0,11.1192566907532
45,3329,354.0884558,34.46169313435061,0.3068429247130869,0,33.09887022558119
46,2738,650.9610806,23.66612940977857,0.13643695994924504,0,23.408912740159
47,3385,305.2274014,16.266418578652644,0.13643695994924496,0,16.089626085846042
48,2672,20.39201609,3.2173871675862715,0.36595392313565245,0,3.0270359294320226
48,1343,73.75740727,9.427466735400206,0.3382392719959281,0,8.890917382651551
48,2734,252.1825724,31.699053092481257,0.3083524904359422,0,30.43481315957202
49,3116,32.50099913,4.085337408515448,0.3083524904359421,0,3.9224036238315696
49,3134,12.0810238,1.1343353292214335,0.2964980117003578,0,1.0916301204137828
50,49,68.3035197,8.417891912717232,0.30274601615806285,0,8.09085957139073
51,2608,15.61305679,0.8282319253609284,0.26449511350235266,0,0.79411766434393
51,3251,54.9156453,2.6886756936608025,0.09095797329949665,0,2.6763313637627815
52,3261,25.83894377,1.642424384320283,0.33640718319413204,0,1.5446013312056135
53,3262,417.0864173,26.511644909059758,0.3364071831941321,0,24.93260719331768
54,2602,80.36115879,7.072167483453855,0.341794708164842,0,6.7180823598017785
55,2591,9.775329937,0.7827534506362925,0.3375901151867921,0,0.7427376638594677
56,71,569.7350869,34.27544539582503,0.3327403792162003,0,32.566374099378876
56,130,188.598512,16.4296368815065,0.3846840670689508,0,15.336275698784696
57,8,614.568568,31.728196583063195,0.20569048248563365,0,30.88382968149456
58,2568,192.8435579,9.617754113790768,0.13643695994924498,0,9.513223007772783
59,3902,762.1981511,28.50178790145683,0.19408635181009123,0,27.834631713625026
60,3101,444.9842759,16.63982972490131,0.1940863518100912,0,16.250332567606538
61,62,241.1888427,22.443349039878456,0.3152891538993856,0,21.51465793103876
62,3223,104.6643268,9.739331190674198,0.3152891538993856,0,9.336324033999276
63,2700,102.4418121,11.832753802080145,0.31398148316653013,0,11.346374819650666
64,418,13.3681861,1.4591940521314053,0.31855935372030086,0,1.3757863227510003
64,2694,41.55008843,4.668867136484196,0.31045198595881107,0,4.476944464843578
65,2629,111.2175321,12.89196049445628,0.3152891538993857,0,12.358499598515994
65,2767,123.5821534,10.889324158948227,0.3083524904359421,0,10.455029847254703
66,65,28.99237736,2.563823990859441,0.3098205552353304,0,2.4607413512611185
66,3656,223.5096241,23.829663222220447,0.37201496965871433,0,22.38893752045665
67,3226,128.0736806,11.406856961846257,0.31263450409868637,0,10.941258250138311
68,2666,100.980186,5.900830969024566,0.3048987494779337,0,5.593616604330297
69,3559,78.74000955,6.362832287767256,0.3112305565381,0,6.017360764975929
69,2606,169.9812521,14.531621877441356,0.3388600405173055,0,13.63724396247454
69,1471,54.06578246,5.436945042268462,0.3335284089359761,0,5.112786176668412
