from_node,to_node,distance,travel_time,shape,loc,scale,avg_travel_time_from_day_profile
48,1343,73.75740727,9.450839743522248,0.3382392719959281,0,8.890917382651551,8.358489913402464
48,2734,252.1825724,32.034741701516865,0.3083524904359422,0,30.43481315957202,25.997397603063263
49,3116,32.50099913,4.128600569345667,0.3083524904359421,0,3.9224036238315696,3.3505146239537296
49,3134,12.0810238,1.1448288181475488,0.2964980117003578,0,1.0916301204137828,0.9392210070463284
50,49,68.3035197,8.501344876535027,0.3027460161580628,0,8.09085957139073,6.93651906533474
51,2608,15.61305679,0.8252392243779378,0.2644951135023526,0,0.79411766434393,0.7860933945761269
51,3251,54.9156453,2.6952225728030963,0.0909579732994966,0,2.676331363762781,2.6599430842402048
52,3261,25.83894377,1.6408425505160964,0.336407183194132,0,1.5446013312056135,1.487399968188268
53,3262,417.0864173,26.48611130366393,0.3364071831941321,0,24.93260719331768,24.00927566030607
54,2602,80.36115879,7.14996309365269,0.341794708164842,0,6.7180823598017785,5.853492633642204
55,2591,9.775329937,0.7893366308521541,0.3375901151867921,0,0.7427376638594677,0.6635817597322959
56,71,569.7350869,34.55233011907865,0.3327403792162003,0,32.56637409937888,28.83003789015102
56,130,188.598512,16.58320232117232,0.3846840670689508,0,15.336275698784696,13.863165615860352
57,8,614.568568,31.645510795622112,0.2056904824856336,0,30.88382968149456,30.79207509448756
58,2568,192.8435579,9.63095353760542,0.1364369599492449,0,9.513223007772783,9.450813188494172
59,3902,762.1981511,28.453821630977355,0.1940863518100912,0,27.834631713625026,27.723970535203957
60,3101,444.9842759,16.611826198383007,0.1940863518100912,0,16.250332567606538,16.185726684900185
61,62,241.1888427,22.69559844872803,0.3152891538993856,0,21.51465793103876,18.3291364203111
62,3223,104.6643268,9.848795269812856,0.3152891538993856,0,9.336324033999276,7.9539613147425845
63,2700,102.4418121,11.964163966328272,0.3139814831665301,0,11.346374819650666,9.67166932225224
64,418,13.3681861,1.4528358299329849,0.3185593537203008,0,1.3757863227510003,1.3521987842403576
64,2694,41.55008843,4.715411310556996,0.310451985958811,0,4.476944464843578,3.841261048506413
65,2629,111.2175321,13.036858183649654,0.3152891538993857,0,12.358499598515994,10.528664960308895
65,2767,123.5821534,11.004640602931287,0.3083524904359421,0,10.455029847254703,8.930679694529013
66,65,28.99237736,2.591297246263267,0.3098205552353304,0,2.4607413512611185,2.100880367744701
66,3656,223.5096241,24.091401781369605,0.3720149696587143,0,22.38893752045665,19.85979492115473
67,3226,128.0736806,11.532032479574871,0.3126345040986863,0,10.941258250138311,9.331364308539236
68,2666,100.980186,5.8813215818032,0.3048987494779337,0,5.593616604330297,5.489185299541602
69,3559,78.74000955,6.3394408775073705,0.3112305565381,0,6.017360764975929,5.90809117219479
69,2606,169.9812521,14.499177947455305,0.3388600405173055,0,13.63724396247454,13.251533685224482
69,1471,54.06578246,5.426023437213701,0.3335284089359761,0,5.112786176668412,4.966298642017616
70,2621,575.5622494,27.329673471535973,0.3229318625647769,0,25.84333963944999,24.536796916658606
71,3272,529.1314036,36.029463396307655,0.3126345040986863,0,34.18371083597919,29.15392836324379
72,2828,59.82230477,3.748210929696085,0.3493761974299409,0,3.5124229150569786,3.416045580114959
73,3233,83.8566713,4.62248740665791,0.272534372789187,0,4.438395939376895,4.397173700165022
74,3377,28.2407436,1.492533814547796,0.2646818911873232,0,1.4361748507666403,1.4218780023120354
75,797,72.96281787,4.000315668761678,0.2646818911873232,0,3.8492613719066098,3.810942704463759
76,3915,211.4044589,20.38132101787129,0.3813899985050377,0,18.87303994396144,17.897135876179146
77,3588,210.8887098,14.85127719649314,0.1940863518100911,0,14.528095262651895,14.470336418974023
78,60,154.9585276,5.784797954295773,0.1940863518100912,0,5.658913684208104,5.636415737645696
79,3333,692.0183857,25.833922169101623,0.1940863518100911,0,25.27174446446044,25.171272467849658
80,44,113.762371,7.077470200392695,0.1364369599492449,0,6.990953915861423,6.945090997466937
81,2653,105.2974908,13.209162586373743,0.3071023196279121,0,12.554367625312452,10.755898608427842
81,3389,390.7939572,39.00661911301524,0.3126345040986863,0,37.00834991023318,31.562950766280963
82,183,103.9923635,12.458758336279995,0.3349672591363304,0,11.733782387642291,10.259543645397939
82,3390,377.2365942,31.437110099182725,0.3884212810475091,0,29.030547186603314,26.697606656938603
83,3469,78.52832295,5.8573313002614285,0.2479096468909306,0,5.6608813313429724,5.5958749407484305
83,2118,151.4523185,15.694845952072344,0.3710394504550573,0,14.591124406525896,13.469736621825954
83,15,91.59614087,11.2712796541806,0.2973910974742982,0,10.744615937463015,9.224341545632369
83,3916,207.0609634,24.046791305894683,0.3592925505451717,0,22.453597956257493,19.958629755906966
84,107,95.66282859,6.068802219034031,0.1819159465989933,0,5.950586492403063,5.921752126845384
84,106,135.266589,17.491341079109972,0.2551316730390016,0,16.873454699515392,14.154981223090624
85,3610,559.8246432,51.45466181096602,0.3102641669174996,0,48.85540684304171,41.81530961470059
86,2576,131.6639121,6.463483513139053,0.1819159465989932,0,6.337579690194131,6.3068700971529665
86,87,99.79758839,5.453876786316645,0.2286906413613232,0,5.295598947352238,5.1902157243841955
87,2835,17.03029586,1.1886644001337108,0.3539690276033811,0,1.1120586915634647,1.0446432449012553
87,2576,54.47888766,5.607904807423132,0.3705303126834526,0,5.214537873182941,4.822961488885642
88,2523,536.0006204,22.75661853053243,0.3048987494779338,0,21.64340063713525,21.23932421780204
89,3086,144.1269493,7.671110289089442,0.2194600943061799,0,7.46419084812678,7.369989742115668
90,1784,259.841945,18.29867875172016,0.1940863518100912,0,17.900477148755197,17.8293108435581
91,6,412.0520593,17.49421767808155,0.3048987494779338,0,16.63842813605903,16.32779319577077
92,5,782.0228614,44.03816867133376,0.3570991189938279,0,41.15338208112063,37.510874599372016
93,2820,414.2165693,34.871792924082946,0.3318378264255868,0,32.877514779690905,28.998789513582448
94,95,16.03652362,1.462938450573408,0.3071023196279122,0,1.3904187340876364,1.191235064437027
94,2810,170.9162125,16.87763641095959,0.3676465930193069,0,15.710772444838367,14.266968162570379
95,2807,19.88802033,2.0096553871963545,0.3791381756624207,0,1.8625580746504065,1.6872722915119962
95,2946,666.7955995,61.28658766007052,0.3102641669175,0,58.19066861530444,49.80535384042048
96,3277,119.7691339,10.608058475618687,0.3092633613880798,0,10.075368001706543,8.621128342070781
96,3296,84.63577294,6.906106863888121,0.3797998539628116,0,6.398975982341196,5.787298789910719
