from_node,to_node,distance,travel_time,shape,loc,scale
92,5,782.0228614,44.03816867133376,0.3570991189938279,0,41.15338208112063
93,2820,414.2165693,34.871792924082946,0.3318378264255868,0,32.877514779690905
94,95,16.03652362,1.462938450573408,0.3071023196279122,0,1.3904187340876364
94,2810,170.9162125,16.87763641095959,0.3676465930193069,0,15.710772444838367
95,2807,19.88802033,2.0096553871963545,0.3791381756624207,0,1.8625580746504065
95,2946,666.7955995,61.286587660070516,0.3102641669175,0,58.19066861530444
96,3277,119.7691339,10.608058475618689,0.3092633613880798,0,10.075368001706543
96,3296,84.63577294,6.906106863888121,0.3797998539628116,0,6.398975982341196
97,3132,69.25028662,5.716840505131084,0.3699306280485228,0,5.317034279762592
98,643,22.9694041,2.653035179616543,0.3098205552353305,0,2.5193687764871844
98,99,62.20229161,3.9894531550522885,0.3394096732764026,0,3.751579574255537
99,3285,353.9047267,25.211724895785345,0.3612208390112237,0,23.52470243155247
100,2909,17.05127189,0.9879058697288368,0.2983971778018587,0,0.94145743423717
100,3176,29.2251578,2.5285485961221976,0.3734940035770679,0,2.348545039139762
101,2680,396.3703278,24.5208388648986,0.3065316474192182,0,23.30946553387291
101,102,806.6190184,54.51928511525267,0.3098205552353306,0,51.77247014704969
102,3332,2272.145172,153.57402642160056,0.3098205552353303,0,145.83659124411625
103,104,474.4826869,26.53560782659545,0.1974916439182804,0,25.9405423432612
103,3267,693.8621749,47.59499823893801,0.3152891538993858,0,45.11844482323103
104,3270,466.3087123,24.22190934764605,0.3683850715934717,0,22.54104739408784
105,2837,600.2206776,68.53512215562242,0.3042740806175778,0,65.19512273641973
106,107,61.82728964,7.793070803691414,0.3042740806175778,0,7.41328229322475
106,41,205.9274822,26.62851081691292,0.2551316730390016,0,25.68785143189253
107,105,15.17145734,1.9122986299779654,0.3042740806175778,0,1.8191044236706448
107,13,688.7951213,43.696819572575315,0.1819159465989933,0,42.845638220671496
108,2856,775.5403958,30.895368260141595,0.2286906413613233,0,29.99874878855883
109,25,954.9376735,40.543147770659914,0.3048987494779337,0,38.55984091457367
110,111,97.73003137,12.84898079582459,0.382201985258618,0,11.89436066400632
111,916,99.95103611,15.20699648115338,0.3500364315272249,0,14.247022559821398
111,110,97.73003137,12.698969921026352,0.3435255323638237,0,11.92470710286362
111,1092,170.4718559,24.185792664516278,0.3903646798078574,0,22.317125349593613
112,1687,89.67603626,8.164263158938244,0.3667887284009231,0,7.602251422636763
112,1686,132.4572957,11.261915501332076,0.3553149803933411,0,10.530999996974304
113,2271,75.95765777,5.41012458807023,0.2178608876967315,0,5.266067551728844
113,2470,77.9863075,5.848525897540764,0.2563571901775864,0,5.640124696803877
114,2272,204.6340761,14.330584232832964,0.1819159465989933,0,14.051435173926858
115,1843,64.2949313,5.388120539012698,0.322887398383181,0,5.095160219698029
115,3953,31.17234754,2.3764404976369486,0.2812335896250004,0,2.276208233240069
115,3954,33.09479917,3.159592251943555,0.1819159465989932,0,3.098045758839923
117,118,97.87980789,9.344679236861667,0.1819159465989932,0,9.162651876890337
118,119,105.0875331,10.03280768569447,0.1819159465989933,0,9.837376098388283
119,120,106.7881421,10.195166453784582,0.1819159465989934,0,9.996572239150636
119,118,105.0875331,10.032807685694467,0.1819159465989932,0,9.83737609838828
120,119,106.7881421,10.195166453784582,0.1819159465989934,0,9.996572239150636
120,4000,295.720337,24.490029344649667,0.1819159465989933,0,24.012981896124924
121,122,247.408882,19.91914896627487,0.3112305565381001,0,18.907141462056146
122,123,104.402815,8.405580301330696,0.3112305565381,0,7.978528404853488
123,3953,32.69899973,2.898018045837677,0.3445097000594049,0,2.7203862754198487
123,2457,167.8758105,15.283707357034345,0.366788728400923,0,14.23160715624076
124,125,79.70339386,9.467071812790296,0.3297539075761006,0,8.931928724697102
124,1874,50.28572125,7.607942027011003,0.3098390637457056,0,7.224593105147051
124,1875,184.9975605,27.64172998781237,0.3092633613880799,0,26.25368275176048
125,2000,252.9645362,28.608372724577105,0.3110973134551359,0,27.156049130696147
125,124,79.70339386,10.163399074428874,0.3498298423858719,0,9.52251394744175
125,686,79.46011636,9.438175608383473,0.3297539075761006,0,8.90466592968721
126,240,334.3901963,55.948586278915066,0.3071728303997383,0,53.17397112248769
126,127,79.01501837,12.765003884924178,0.3294164449772644,0,12.044803464413294
127,2253,58.72139682,9.678365351694788,0.2546080406972943,0,9.337743432368717
127,1181,153.9312675,26.424102338244907,0.3087044280676425,0,25.101613264244943
127,126,79.01501837,13.220419205080505,0.3071728303997383,0,12.564789135754449
128,255,109.5322977,16.57648503061664,0.31124770635512,0,15.734218583407872
128,129,93.4719097,9.37762826075726,0.2291323199081352,0,9.104541147464843
128,2633,161.3423012,23.219667030521617,0.342719825341207,0,21.81009108778241
129,128,93.4719097,12.343654626147938,0.3701207196830985,0,11.479581032998114
130,3387,345.2931007,20.45520275901489,0.2812335896250003,0,19.59245391540948
130,3268,1013.065892,83.69132729136294,0.3823988839465609,0,77.46750838135094
131,3939,114.7365402,4.879087638079892,0.280392784299505,0,4.674423813957016
132,3271,224.0472338,17.940211088304363,0.3323910132995071,0,16.911066631460162
133,147,117.0364566,8.037606753260064,0.1364369599492449,0,7.939353584666442
134,2584,314.3819527,31.263970755182154,0.3112477063551201,0,29.67541965252257
134,2637,147.7606227,17.193510366530205,0.3126345040986865,0,16.312704415273394
135,1201,88.09052762,7.419712630309166,0.2178608876967315,0,7.222145680671073
136,3029,12.27819713,1.2165011112061686,0.3098205552353305,0,1.1552108089941568
137,749,210.3361438,36.139935613839114,0.31908426746862,0,34.21746299513659
138,200,853.6778709,36.302028467877086,0.2803927842995051,0,34.7792618113271
139,3708,118.9357727,9.650864664977089,0.3229318625647769,0,9.12599902121525
140,2706,47.82379598,4.591344374613903,0.1940863518100912,0,4.491431112320932
141,142,89.18349519,13.126687973223989,0.3674981487016945,0,12.219831151242497
142,1668,100.2800702,10.885743063376873,0.381891577576439,0,10.078199482699178
143,66,109.3943474,9.843541206291066,0.3722397765694794,0,9.147149545920318
143,3621,70.97217913,6.437658751074572,0.3152891538993856,0,6.102682254403829
144,74,20.1403475,1.0644248645291474,0.2646818911873232,0,1.024231549106049
144,3378,30.4108698,2.225785514908065,0.2194600943061799,0,2.1657474921067745
145,3386,526.6614905,44.868305085503245,0.3674981487016945,0,41.76857965281727
145,3387,796.4945349,73.92449628506888,0.2893403471112198,0,70.63998220630944
146,3878,48.27022087,5.596044853268693,0.31124770635512,0,5.3117046684660645
147,2870,115.8481739,7.956000139322114,0.1364369599492449,0,7.858744544837769
148,3938,267.1390545,13.305665574976933,0.3622778288959035,0,12.410494253952429
149,3480,51.77672961,3.6691756936201356,0.2774984582821287,0,3.5181555532135333
150,149,97.07429387,6.8792031129127125,0.2774984582821289,0,6.596060983250179
151,150,235.8616452,23.581378501685286,0.2774984582821289,0,22.610789086057693
152,166,114.2511223,7.89026763957759,0.2812335896250004,0,7.557476057798587
153,202,104.578424,6.541342989915173,0.3670945610825487,0,6.090353817828865
154,3720,43.50840956,3.9417378902309514,0.3623639714903972,0,3.676430942981766
155,153,160.4928723,10.038771715741813,0.3670945610825487,0,9.346654309297032
156,154,174.1608006,14.293506098414467,0.3623639714903972,0,13.331451650842922
157,3264,57.598139,4.319530163649408,0.2563571901775863,0,4.165611845000557
158,92,300.3246108,24.79116509201285,0.3570991189938279,0,23.167182470325137
159,138,354.4105555,15.071050230455889,0.2803927842995051,0,14.438862616189764
160,132,40.59516045,3.0412194541440636,0.3506511622783602,0,2.8486112047095125
160,740,264.468963,31.135279629524447,0.2902478106386388,0,29.743952115476667
160,3640,42.69280134,5.043509583428999,0.2932974394560327,0,4.813768835023987
161,163,711.8087042,28.35647525799587,0.2286906413613232,0,27.53353741023521
162,3394,368.7286462,21.487871151952575,0.2563571901775862,0,20.722191350273075
162,146,171.3932293,19.796432891098927,0.3098205552353303,0,18.79904016910442
163,3064,825.7764416,32.89663233533393,0.2286906413613233,0,31.941933855840087
164,3556,88.79586416,7.1116919400241505,0.3048987494779338,0,6.763799184809163
165,3264,13.91895135,1.1489801650350218,0.3570991189938278,0,1.0737144881797651
165,3265,152.6709478,11.473161701100778,0.2286906413613233,0,11.140197222567728
166,3639,198.0411599,19.295884660229913,0.2812335896250005,0,18.482032929055062
166,458,284.5802175,19.543857911884757,0.1364369599492449,0,19.30495023384896
167,3345,38.0893646,2.979639997256124,0.2774984582821288,0,2.857000557686858
168,185,124.6672423,7.260910993181669,0.3048987494779337,0,6.905718677191085
169,148,267.6291156,13.330074542509271,0.3622778288959035,0,12.433261048262567
170,2929,47.51163312,4.780676873484883,0.376577102149823,0,4.435122364328899
171,1218,125.0363217,13.091099108186581,0.2543116908210786,0,12.631338849673329
171,2348,344.5493305,44.3918284829213,0.2561169058749576,0,42.81269354640337
171,611,158.577318,19.765490245885506,0.3098870586136632,0,18.76926262656788
172,2596,123.4854103,14.474892153177098,0.3152891538993857,0,13.721707051163303
172,3873,87.99223597,9.036426992519637,0.2637223819526495,0,8.697451131569915
173,2862,492.8348316,49.191703730233364,0.3126345040986863,0,46.67166305939999
173,3450,214.5397566,25.14823274413689,0.3152891538993856,0,23.83967209688523
174,2826,318.0610527,25.808586476206894,0.3229318625647769,0,24.404977491348166
175,3357,6.424148194,0.9351231969486219,0.3855594847032163,0,0.8645124134405234
175,2456,114.8261742,14.397877809694593,0.3458436958359041,0,13.509035041657103
176,175,51.31171581,5.5731676799363425,0.2983971778018587,0,5.31113368722728
177,2250,74.62432761,7.1643410939263035,0.1940863518100911,0,7.008436279895889
178,3555,37.81754758,2.5578802127029108,0.3458200724708757,0,2.399991259946281
179,1264,88.21119678,10.4489407940431,0.3312748218797721,0,9.853250604467986
180,3686,31.39202022,3.666269363906653,0.3139814831665301,0,3.4769555574265127
180,63,19.40874548,2.042852227012113,0.3064012255562194,0,1.942010714502732
181,3407,1188.995625,81.5583364171914,0.3152891538993856,0,77.31453803276096
182,1933,209.8067987,24.503304757110868,0.3139814831665301,0,23.23803659635341
183,3388,18.49011997,1.7609285159413053,0.3103525577802759,0,1.6719277340874148
183,2039,404.1895712,52.30111726229518,0.3152891538993855,0,49.57968611629587
184,1281,81.90763507,13.179818563143717,0.3679380971744367,0,12.267270087362547
185,2531,214.3101453,13.337713404642178,0.3048987494779338,0,12.685253497247333
186,3694,86.1701815,11.1093407330815,0.31398148316653,0,10.535691780178738
187,1709,112.1962064,10.817486022152124,0.3811780279403882,0,10.017782913131356
187,1835,112.2001461,8.368871295411301,0.2479096468909306,0,8.088186385921423
188,1709,148.6992591,15.214494438730073,0.3924368445883819,0,14.027386371395556
188,3364,121.6328852,12.987997508437898,0.3853103386250254,0,12.008453203179126
189,1887,215.574542,27.030561081254326,0.3458436958359041,0,25.361848577187164
189,1878,46.48724373,6.667558560418238,0.2999685229114811,0,6.351028286417857
189,1877,98.92111613,14.670041314822795,0.3060911761957344,0,13.947231177541028
190,3600,17.51410606,2.590452669992508,0.3406606265396633,0,2.434940376057049
190,3599,19.18188999,1.9677084068268929,0.3187781031320493,0,1.863220944662357
190,3643,298.9934967,36.461967771494834,0.2964980117003579,0,34.767627821708494
191,181,869.8860472,57.296558159854285,0.3487002631688446,0,53.70511545436215
192,253,80.89731005,8.287931305409726,0.2286906413613231,0,8.047405912574137
192,2304,102.7342482,11.379810264944844,0.2937333003624915,0,10.860024937594408
193,1780,81.0231703,4.718978435847112,0.3048987494779339,0,4.488133452165017
194,203,197.0588772,14.808897147158525,0.2286906413613232,0,14.379125751556202
195,168,202.5960486,11.799666455958457,0.3048987494779336,0,11.22244537993315
196,1105,124.3039679,12.19608824578273,0.1974916439182803,0,11.922588908809187
196,2181,174.9655484,18.31860777088172,0.2543116908210786,0,17.675257065586344
196,3751,188.6611919,18.96884894411953,0.1982383068608883,0,18.54067968424686
197,2701,20.29525651,2.033219550285957,0.3139814831665301,0,1.928230938084174
197,2710,21.62694903,2.5258081539771493,0.3139814831665301,0,2.395383924711445
198,197,22.56483374,2.2605903540494023,0.3139814831665301,0,2.143861079045626
199,1390,193.3492346,32.97180940864243,0.3158943625455724,0,31.25007875388268
199,3449,114.3414004,20.09648648298592,0.3139814831665301,0,19.05877158117719
199,198,411.450777,41.21996502698191,0.3139814831665301,0,39.09150481097611
200,3067,524.8594973,20.908939805180346,0.2286906413613231,0,20.30213808650128
200,2645,451.1394976,24.687651531521368,0.1940863518100912,0,24.15041807621694
201,3720,1.323430283,0.14975204191108626,0.3846840670689509,0,0.138491864039564
201,3721,11.41400561,1.0340763744040606,0.3623639714903971,0,0.9644756922289268
202,2904,916.9327716,60.395372526043836,0.3487002631688448,0,56.60969102840513
203,161,319.7374175,18.67147504356357,0.2286906413613232,0,18.12960715106045
204,2667,159.4867341,7.829327415745128,0.1819159465989933,0,7.676817975483391
205,3457,338.5077551,14.394795249278914,0.2803927842995051,0,13.790974604576856
206,1934,168.2622821,15.481466776298996,0.0909579732994965,0,15.3729549123539
206,207,232.7409937,22.220006134808514,0.1819159465989932,0,21.787177040010786
206,741,58.60271587,5.879354410378074,0.2291323199081352,0,5.708140977801302
207,206,232.7409937,23.349886905714463,0.2291323199081352,0,22.66991185941517
208,3339,13.21642977,1.0724273465064338,0.3229318625647769,0,1.0141030109000515
209,210,56.83990593,5.321625260762749,0.1364369599492449,0,5.256572744511475
210,211,88.01208355,9.609656171147094,0.3048987494779338,0,9.13956694480784
210,209,56.83990593,5.456939939477687,0.1940863518100912,0,5.338190260297746
211,212,36.43228845,4.614774432164162,0.3549552585844762,0,4.315829950876644
211,210,88.01208355,8.82986776088109,0.2291323199081352,0,8.572732051240786
211,1491,92.276767,9.434215204391936,0.2563571901775862,0,9.098044721256656
212,211,36.43228845,3.432486574211275,0.2983971778018587,0,3.2711011263628613
212,213,192.2392075,18.302888418901503,0.3112305565381001,0,17.372996260347588
212,2306,108.2577258,18.230810080728695,0.2988119421679794,0,17.371459816056383
213,212,192.2392075,28.295654539780312,0.3023374023134376,0,26.932796317484726
213,1531,90.47264365,13.723148486929713,0.3747390924236393,0,12.740173505703025
213,3419,233.0045206,30.909356574023654,0.3787085190765064,0,28.65168705535692
214,3419,17.65025997,2.122254170398771,0.3360479598947581,0,1.9980221905762323
214,1518,328.2336029,38.475363130334095,0.3152891538993856,0,36.47333990296394
214,236,133.075822,16.96752949901907,0.3098205552353304,0,16.112663850968005
215,3745,14.26238684,1.1144846603384466,0.3191596922422228,0,1.0551735153317727
215,3743,37.36666719,4.782031580830072,0.31124770635512,0,4.539052158920864
216,3358,8.884675968,1.0117815059796562,0.354340250558863,0,0.9464486269384894
216,3355,61.33179374,8.719527000504774,0.3727859632970853,0,8.100976263158142
216,3604,68.63658887,8.61019436716329,0.3071023196279122,0,8.183376100031595
217,1313,53.40018195,6.985939462410047,0.3773695930489341,0,6.4790138656133776
217,3358,49.04772761,6.129720770731631,0.3054571749195494,0,5.828852841350925
217,218,113.4140711,12.085140125800695,0.3235595387469169,0,11.425524632815288
218,217,113.4140711,13.994488322633686,0.3035788432741264,0,13.315343978770036
218,219,320.8309152,34.18699751596338,0.3235595387469168,0,32.32104701928355
219,1316,47.48634491,6.873796261854242,0.3491211747673437,0,6.441971886299007
219,220,89.24238406,10.799457784319062,0.2924875405804374,0,10.31001368183936
219,218,320.8309152,37.26604807830783,0.3249202855810412,0,35.21621459533028
220,221,79.41255021,9.60992349701555,0.2924875405804373,0,9.174390484633676
220,219,89.24238406,10.462311384366362,0.3259847844619638,0,9.88334043424524
221,220,79.41255021,9.309912961714035,0.3259847844619637,0,8.794714268522494
221,222,83.74840181,10.134616408235162,0.2924875405804373,0,9.675303697266733
222,221,83.74840181,9.818225575919543,0.3259847844619638,0,9.274897511846834
222,223,171.1869768,20.715790469211665,0.2924875405804373,0,19.77692653031252
223,277,85.23237985,12.327889335481718,0.3408864854369169,0,11.586902627654489
223,224,40.59073477,5.0589370957726265,0.299343020615811,0,4.8196930765927375
223,222,171.1869768,20.06906779865219,0.3259847844619637,0,18.95847121778636
224,225,206.6339032,25.753362776645343,0.299343020615811,0,24.53545120719117
224,223,40.59073477,5.052094483875968,0.3027460161580628,0,4.808155368835986
225,496,101.1204712,17.642190597892668,0.3112477063551198,0,16.745774670847712
225,224,206.6339032,25.81584072705032,0.3044405674903989,0,24.556461071416145
225,4023,226.284365,28.5312019373687,0.3052912424417516,0,27.132191720444165
226,1063,106.6495682,9.139521843255379,0.3066064211430332,0,8.687810296423255
226,4023,38.5679907,4.856406837271902,0.3087044280676424,0,4.6133505207704655
226,227,190.5818873,23.93220422637683,0.3026742780243037,0,22.7771474396712
226,1062,328.3386928,39.84895931753827,0.3368327527176402,0,37.50620500050945
227,1941,88.7119865,12.362234543990377,0.3600308157701408,0,11.540067668046335
227,228,188.1326953,23.624648438857108,0.3026742780243037,0,22.484435433205032
227,226,190.5818873,23.99770285739591,0.3087044280676425,0,22.796651657103304
228,527,54.26906959,5.548374722181814,0.2563571901775863,0,5.350668843042749
228,229,310.2742528,38.81635933132914,0.3010308309726906,0,36.961605564953445
228,227,188.1326953,23.600518327691923,0.3071023196279121,0,22.43061066864404
229,728,55.8145704,7.372846713656965,0.3859366029291032,0,6.815116296847235
229,230,186.2937593,23.305979905198335,0.3010308309726906,0,22.19235526978968
229,228,310.2742528,39.41412544977896,0.3083524904359421,0,37.44564432854956
230,2194,269.9872584,26.758635623783853,0.3226928809955874,0,25.30534582410857
230,231,308.6159769,38.89975079650161,0.3042740806175776,0,37.0040053599877
230,229,186.2937593,23.664888504165155,0.3083524904359421,0,22.482980096332938
230,1350,88.34501267,8.569430560312862,0.273168028371713,0,8.226702747749089
231,232,17.47196923,2.1940318767629585,0.3026742780243037,0,2.088139774826504
231,1352,92.62359062,8.892368183186083,0.1940863518100912,0,8.698859388767442
231,230,308.6159769,38.71467958922236,0.3071023196279121,0,36.79554376601158
232,233,91.00631587,11.513904015071587,0.3058309236662064,0,10.947488133043258
232,231,17.47196923,2.191790902332236,0.3071023196279121,0,2.083141044389869
232,661,113.1062132,15.414100828766815,0.3499740147646574,0,14.441374278023387
233,234,51.98164808,6.576595270387641,0.3058309236662063,0,6.253065735492801
233,232,91.00631587,11.459339380395813,0.3087044280676425,0,10.8858155977583
234,235,50.70028291,6.438421906272703,0.3073454599991541,0,6.118795691544397
234,233,51.98164808,6.54542864628956,0.3087044280676425,0,6.217839169131212
234,1261,124.3527034,13.191631455230269,0.2701532744816046,0,12.674608619634144
235,4050,22.26750946,2.8277479433035997,0.3073454599991542,0,2.6873684552114443
235,234,50.70028291,6.384081621264996,0.3087044280676423,0,6.064567335270609
