node_index,is_stop_only,pos_x,pos_y
936.0,False,590628.4494648329,4129991.934096295
937.0,False,590628.3343517132,4129910.0245217034
938.0,False,590623.0648890192,4129733.568379508
939.0,False,590601.7605622874,4129546.5865735696
940.0,False,590583.0476941506,4129444.426047282
941.0,False,590577.3408863713,4129418.9219610826
942.0,False,590556.8220690005,4129342.739156195
943.0,False,590524.6519608379,4129238.269704024
944.0,False,590504.2428817988,4129182.193605909
945.0,False,590486.682223899,4129137.2772865463
946.0,False,590439.5495123194,4129035.1986472993
947.0,False,590255.5480864733,4128736.8716914775
948.0,False,590145.0439882579,4128599.172349983
949.0,False,589902.5495313121,4128329.2954293326
950.0,False,589871.0926923133,4128294.3618351994
951.0,False,589679.4913944685,4128081.481325646
952.0,False,589332.4554945298,4127693.9336882387
953.0,False,591190.7718314737,4135699.824704924
954.0,False,591190.3112291009,4135772.0866585495
955.0,False,584278.6758922281,4133023.606196271
956.0,False,587336.158589559,4131023.1828604406
957.0,False,587235.8180833418,4131004.872025466
958.0,False,587035.0935168208,4130636.451914517
959.0,False,587329.4446571318,4129921.6560338154
960.0,False,590515.2182563548,4137043.1397769935
961.0,False,590499.1987443847,4137057.9233983303
962.0,False,589650.8769789719,4137243.009935833
963.0,False,589601.4730430802,4137243.2899733917
964.0,False,587388.0656266928,4137334.9643703913
965.0,False,581303.9974657868,4133338.7825126643
966.0,False,583355.5346669607,4131260.877861138
967.0,False,589817.6631803223,4134212.443282561
968.0,False,587142.1604083453,4137004.230289386
969.0,False,584935.7789724367,4130059.8205214436
970.0,False,584891.0023789275,4130059.410903649
971.0,False,590544.6037969611,4134446.690577447
972.0,False,590544.4669622775,4134541.957276045
973.0,False,590543.6736027423,4134586.5980219855
974.0,False,590543.3251839979,4134599.1435539667
975.0,False,590540.591715476,4134714.1659027934
976.0,False,590537.2482388262,4134760.365743029
977.0,False,590533.5291712013,4134832.259308484
978.0,False,590528.9001533546,4134987.3834624374
979.0,False,590558.74177694,4135119.712969507
980.0,False,590686.0196107376,4135384.9611632917
981.0,False,590717.4076700998,4135658.424389296
982.0,False,590684.2065468368,4135862.3375726454
983.0,False,590563.0957610422,4136621.6852963595
984.0,False,590517.2453156866,4136869.0908264117
985.0,False,585300.6453860933,4137496.3030889533
986.0,False,589673.7049561904,4130395.4913914227
987.0,False,583479.747890912,4131338.0416748705
988.0,False,585707.3347489162,4133024.4939663606
989.0,False,585604.3277988728,4133022.9733948857
990.0,False,584090.0776211955,4134764.4684887445
991.0,False,588109.3206976335,4132595.0782375764
992.0,False,588217.042450065,4130345.3453618456
993.0,False,588095.326302553,4129965.8597690705
994.0,False,585274.8177067671,4130684.080604735
995.0,False,585275.8702631997,4130645.989402447
996.0,False,585278.8896318128,4130399.112206167
997.0,False,585280.1954417443,4130318.749792485
998.0,False,588165.0549595916,4129963.4312781403
999.0,False,586996.3972018523,4129870.146200678
1000.0,False,589731.3934894614,4134575.8231921988
1001.0,False,589737.8608021522,4131119.4715902493
1002.0,False,590881.4794747308,4134681.835819754
1003.0,False,589741.3037361135,4132582.5739236637
1004.0,False,586122.2407047058,4132907.613144752
1005.0,False,588843.035746583,4129850.3860318065
1006.0,False,588919.280738685,4129849.541913398
1007.0,False,586446.0811761145,4132031.1630183253
1008.0,False,586445.1093912175,4132088.3616884933
1009.0,False,587989.0021691074,4128398.979867628
1010.0,False,586871.6083506693,4134386.8811445674
1011.0,False,589912.343414596,4132165.0924953027
1012.0,False,589818.4973798826,4132181.5050274655
1013.0,False,585547.0669975646,4128849.367397164
1014.0,False,585487.0291847022,4128845.536889348
1015.0,False,585778.8172755276,4128771.860615545
1016.0,False,591043.8466603301,4132141.386117495
1017.0,False,592072.350567475,4134044.304354818
1018.0,False,590630.2744339586,4131679.2655487363
1019.0,False,590271.6414823155,4134935.7585579557
1020.0,False,590270.7530981627,4135030.3513831836
1021.0,False,590242.6719995857,4135232.579120821
1022.0,False,590093.4667694411,4135578.6777039194
1023.0,False,590389.1806611596,4130407.278105691
1024.0,False,592797.4512599349,4131991.8903867975
1025.0,False,586692.8030846004,4131947.2361496976
1026.0,False,586691.5302071632,4132065.8456857447
1027.0,False,586690.9030638506,4132095.597507146
1028.0,False,584337.9175348424,4128293.7986845155
1029.0,False,582044.822183633,4130534.5076960498
1030.0,False,591369.6617997461,4132503.6403421345
1031.0,False,591295.530373995,4132651.503261243
1032.0,False,591152.7731005697,4132941.0661984724
1033.0,False,584251.9052977148,4131889.1781412032
1034.0,False,584392.9333899674,4131890.987294025
1035.0,False,584475.4931257043,4131891.8756362577
1036.0,False,583760.1403927029,4129373.744393011
1037.0,False,583760.922905508,4129312.3280009944
1038.0,False,585044.0096939113,4128658.1529548983
1039.0,False,585045.5692534728,4128574.3648597333
1040.0,False,585047.0944341964,4128494.8370775604
1041.0,False,585046.578648287,4128451.3376924484
1042.0,False,585056.356737311,4128323.728368636
1043.0,False,585060.4229470638,4128237.5136654982
1044.0,False,585087.1899069926,4128155.723515651
1045.0,False,589465.9766787647,4131776.320954243
1046.0,False,589493.2938185681,4131752.2912755082
1047.0,False,583088.2045473995,4129979.1521994174
1048.0,False,586548.1019797327,4130710.8592124837
1049.0,False,586647.0407939572,4130725.496719284
1050.0,False,591857.8587252508,4133794.8091868376
1051.0,False,587653.2360486054,4130404.1453491165
1052.0,False,587511.4860029637,4130198.37115546
1053.0,False,589624.8141332376,4136150.0974684665
1054.0,False,589475.69137346,4136149.021259765
1055.0,False,589394.498164709,4136146.7100238525
1056.0,False,587338.7353067384,4130939.271717837
1057.0,False,587345.5381019376,4130879.2268674257
1058.0,False,587403.1428251008,4130686.864897985
1059.0,False,587426.5306409507,4130413.3813417996
1060.0,False,587431.6144494441,4130313.507739894
1061.0,False,587427.9706295311,4130191.418476819
1062.0,False,587425.1273717264,4130088.5551126865
1063.0,False,587384.4474281308,4129659.7976540797
1064.0,False,587339.8006712246,4129483.500792836
1065.0,False,587311.5244913604,4129378.3974708784
1066.0,False,587284.9756703172,4129174.6396229365
1067.0,False,587285.4317667226,4129098.540061248
1068.0,False,587287.7386277817,4129014.0937553938
1069.0,False,587295.7995979361,4128583.2493487494
1070.0,False,587299.2221578165,4128359.388313491
1071.0,False,587301.3520119336,4128245.992027375
1072.0,False,587304.7946671281,4128065.2928961734
1073.0,False,587306.1912940348,4127986.540333686
1074.0,False,587307.043668638,4127888.5535741835
1075.0,False,587338.0868236831,4130194.3196465597
1076.0,False,587263.69367692,4130196.4178681974
1077.0,False,587954.7156194004,4127965.7492356705
1078.0,False,584405.766514132,4129554.135014304
1079.0,False,589948.7782232879,4135053.333699116
1080.0,False,590946.2617574843,4131613.6108786273
1081.0,False,590828.7497944981,4131611.1476955554
1082.0,False,590721.3638724148,4131602.316006958
1083.0,False,590453.4218615957,4131614.606337501
1084.0,False,590356.9377225069,4131629.2868826524
1085.0,False,590276.5150198155,4131635.2540842704
1086.0,False,589772.3149621327,4131676.2446679994
1087.0,False,589515.5654811668,4131673.117720851
1088.0,False,589426.877372377,4131672.4249339756
1089.0,False,589032.4272513313,4131456.581633747
1090.0,False,589022.6204559638,4131372.217000126
1091.0,False,589023.7250174604,4131330.009817412
1092.0,False,584476.0811845857,4132192.6358532035
1093.0,False,584398.6089115683,4132185.7073054025
1094.0,False,584320.7851803473,4132167.9245535815
1095.0,False,584242.1472952412,4132146.4950217553
1096.0,False,584166.7770530209,4132145.459303569
1097.0,False,589411.2495445398,4134827.096311767
1098.0,False,589358.3400979447,4134882.2201397875
1099.0,False,589308.8507922494,4134937.2920509316
1100.0,False,589254.6412735652,4134994.0225931318
1101.0,False,588926.5574133896,4135020.385385161
1102.0,False,588926.8545936119,4133256.2293741424
1103.0,False,586491.8584688008,4132624.693995101
1104.0,False,586517.9866389876,4132627.9931960446
1105.0,False,583447.2339493332,4129236.966171221
1106.0,False,583442.1323690311,4129192.123218807
1107.0,False,583446.0488466884,4129134.3884806787
1108.0,False,584048.4553304645,4131297.1646192754
1109.0,False,584043.7903262452,4131496.1592512876
1110.0,False,587224.4050938395,4130081.8020058465
1111.0,False,591907.4858120483,4132757.6205135426
1112.0,False,591722.9721164834,4133205.5851495727
1113.0,False,591415.2828752863,4131812.3961420404
1114.0,False,591437.7567376407,4131718.8159992234
1115.0,False,583339.1419264693,4131865.171930404
1116.0,False,583251.0389576787,4131966.3953910004
1117.0,False,586454.3086509263,4129638.8944232254
1118.0,False,589375.988600261,4132768.5444950676
1119.0,False,585976.9838115766,4133168.0410437407
1120.0,False,585968.6512461854,4133092.672036541
1121.0,False,585950.3227327936,4133010.6650734134
1122.0,False,585944.20389951,4132930.1816185866
1123.0,False,584396.850135187,4132264.345481059
1124.0,False,582178.688681751,4130638.918694015
1125.0,False,582055.7010940105,4130663.2318940964
1126.0,False,593224.2601086629,4132844.6432595686
1127.0,False,585354.90158361,4130647.3827265855
1128.0,False,585358.0859469901,4130400.1965019223
1129.0,False,588819.7288500695,4131948.5442528115
1130.0,False,588737.1693320622,4131945.904320213
1131.0,False,590091.4788193719,4136858.2649251916
1132.0,False,590175.0080554219,4135790.6205078005
1133.0,False,589742.2486395322,4135606.067945515
1134.0,False,583876.6539717101,4130709.679524961
1135.0,False,583776.3453954294,4130710.2286400883
1136.0,False,583677.8345218641,4130905.965662439
1137.0,False,584566.3215289875,4137796.1301066736
1138.0,False,584664.4683295871,4128686.918626552
1139.0,False,583940.8947642961,4132847.3539556875
1140.0,False,594599.9070403052,4133621.750031826
1141.0,False,594644.167853464,4133756.2448643604
1142.0,False,588792.3921092683,4129953.4708853876
1143.0,False,588912.2922515961,4129996.9173614234
1144.0,False,590165.2712195439,4135609.499176218
1145.0,False,582880.2009782463,4131905.3182614646
1146.0,False,589704.8228317364,4132478.93735564
1147.0,False,586937.6043047712,4132693.4568349523
1148.0,False,586978.7679024547,4132680.447857495
1149.0,False,587122.6658426707,4132682.0003459114
1150.0,False,589790.3357656783,4132463.466127455
1151.0,False,586277.9501602729,4133172.282214155
1152.0,False,586283.0850645587,4132914.030275676
1153.0,False,581933.8962111603,4134340.010330945
1154.0,False,585822.8238230722,4137345.3467938695
1155.0,False,585865.8968618831,4137510.3153827065
1156.0,False,591505.3843803519,4134032.2348110117
1157.0,False,580762.041790565,4134122.803176621
1158.0,False,586321.440086007,4129022.9549362827
1159.0,False,585999.4692691582,4129018.689373821
1160.0,False,585147.8697678184,4133106.746930534
1161.0,False,585144.9830336906,4133020.438714648
1162.0,False,592790.2727371326,4134868.1268752003
1163.0,False,592464.9025246797,4134890.6310824226
1164.0,False,592338.2819649071,4134897.3983826693
1165.0,False,592142.9652963424,4134847.764722539
1166.0,False,591745.4771447537,4134844.703342623
1167.0,False,591663.3337567283,4134843.85794834
1168.0,False,590443.2814657938,4134832.2369161597
1169.0,False,589997.0830635882,4134662.617588057
1170.0,False,589965.9284422394,4134662.0382447313
1171.0,False,589736.5485501343,4134656.7219903893
1172.0,False,589658.3523445542,4134655.2396711195
1173.0,False,589576.3503796485,4134652.652126114
1174.0,False,589363.6330608511,4134648.012827458
1175.0,False,589286.08141271,4134647.5505899726
1176.0,False,589209.8606428789,4134646.0491771
1177.0,False,589196.2651857778,4134645.138546467
1178.0,False,588933.767446239,4134638.936361445
1179.0,False,586222.599400916,4131953.8961548875
1180.0,False,586151.2195348542,4131317.8525809073
1181.0,False,586149.9733387922,4131389.0065294686
1182.0,False,592877.4623215601,4134674.628917899
1183.0,False,592979.9070432305,4134720.3061456387
1184.0,False,593303.6978219243,4134869.512734131
1185.0,False,585416.8714803073,4131590.500216541
1186.0,False,585327.1130787275,4131589.673529664
1187.0,False,585016.4391693161,4131580.4209521897
1188.0,False,584919.0971819318,4131579.4883367377
1189.0,False,589973.6177952143,4131996.386340033
1190.0,False,592269.4528400478,4131357.8654603725
1191.0,False,588101.0094930672,4133314.520640248
1192.0,False,588104.7189784492,4133233.150970318
1193.0,False,588090.517981378,4133149.018520511
1194.0,False,588093.4107098654,4133066.1201653774
1195.0,False,588095.5057141006,4132979.8958252054
1196.0,False,588099.407871242,4132892.003987089
1197.0,False,588103.7974830971,4132805.7816384565
1198.0,False,589462.8792145634,4132142.3562694686
1199.0,False,589034.7501583166,4131751.3511808077
1200.0,False,593683.634966505,4132943.2455057134
1201.0,False,585813.4396291524,4137658.9682726236
1202.0,False,593858.264132858,4131139.5421559764
1203.0,False,581412.7364117522,4133270.549242733
1204.0,False,581381.7500686903,4133073.703902258
1205.0,False,581338.8727549807,4133026.353427257
1206.0,False,584861.1297902425,4131514.0694981837
1207.0,False,584784.516501218,4131631.682043622
1208.0,False,584568.2445347564,4131619.7967627547
1209.0,False,590935.1442740569,4135717.9667173936
1210.0,False,585892.5553833911,4131384.830136383
1211.0,False,585888.9042225818,4131542.915059629
1212.0,False,585897.7701465989,4131670.194116723
1213.0,False,591576.3707461233,4135207.8462178563
1214.0,False,584821.5897044039,4132093.2419681977
1215.0,False,584759.7900918818,4132093.314875571
1216.0,False,584514.875875745,4129979.192337996
1217.0,False,584465.9691646852,4129961.2014183817
1218.0,False,582780.6327949113,4129938.770426458
1219.0,False,590046.0939666089,4132274.0589249586
1220.0,False,593919.2045693377,4133239.6828362383
1221.0,False,586622.6418389259,4131325.3026332874
1222.0,False,586619.5896780776,4131418.1741300942
1223.0,False,582771.5392786245,4130945.6323425225
1224.0,False,592565.3182524815,4131351.4118491258
1225.0,False,592886.2192110731,4131440.6258947053
1226.0,False,582533.8775922136,4132041.5872808513
1227.0,False,582550.2027782246,4132135.3936244436
1228.0,False,588770.4023917136,4129625.86185977
1229.0,False,588898.8489920167,4130920.873757194
1230.0,False,588877.349296275,4130700.6524444693
1231.0,False,588832.4891312236,4130646.573418796
1232.0,False,588843.7944636581,4130569.11275505
1233.0,False,588878.8428476511,4130491.482454944
1234.0,False,588910.1899088625,4130411.960022814
1235.0,False,588889.121626867,4130325.4456959236
1236.0,False,581370.1067664446,4135924.114795623
1237.0,False,584239.7020852412,4132221.2983346414
1238.0,False,585113.8909512071,4129540.130536043
1239.0,False,590999.5192348689,4133540.8544507087
1240.0,False,580713.4268207346,4134304.908539805
1241.0,False,580792.7512179277,4134373.156684525
1242.0,False,583684.0047071957,4130402.0726852543
1243.0,False,592997.6771245456,4132320.740270703
1244.0,False,592936.365039299,4133451.76669545
1245.0,False,592986.6912979266,4133346.693584593
1246.0,False,592609.4540770263,4134178.890335513
1247.0,False,592574.6726043513,4134252.902838315
1248.0,False,590757.3154410023,4135894.1437626285
1249.0,False,589748.3981478027,4131335.0846612947
1250.0,False,589778.3620403009,4131769.2136570374
1251.0,False,589818.2502023233,4132013.8243307522
1252.0,False,587013.9971432819,4131896.9887024295
1253.0,False,586932.2864640171,4131905.5708570173
1254.0,False,586844.522605692,4131914.324001134
1255.0,False,586766.7957525948,4131938.6493298975
1256.0,False,586532.2728549989,4131955.7717327797
1257.0,False,586456.867462354,4131954.4931646944
1258.0,False,586360.0803752595,4131955.1138772005
1259.0,False,586272.1477409536,4131954.5842716247
1260.0,False,583973.7075664229,4131543.35500891
1261.0,False,586115.8947977538,4129975.9293928924
1262.0,False,585320.3777009676,4132137.390455392
1263.0,False,585332.4907513789,4131375.917891876
1264.0,False,585326.878645471,4131682.2077051387
1265.0,False,585324.4301713038,4131771.1576637425
1266.0,False,585323.2556951393,4131861.163599604
1267.0,False,586177.2422673475,4131954.0392690613
1268.0,False,586173.9234102311,4132362.3990678317
1269.0,False,585532.2690876281,4130486.65468289
1270.0,False,585440.737894011,4130485.5759937563
1271.0,False,582681.4286875443,4129749.3575394275
1272.0,False,582676.6976883487,4129835.388825623
1273.0,False,582704.1299219468,4129906.8587598163
1274.0,False,584533.5434017086,4129545.06044377
1275.0,False,584592.4170285644,4129599.6230770815
1276.0,False,582200.7572025162,4131464.343761645
1277.0,False,590560.1724569972,4133291.714118854
1278.0,False,583360.7782919623,4130151.165758927
1279.0,False,583366.0921453363,4130095.419817575
1280.0,False,585767.3441787134,4129265.691839331
1281.0,False,585618.4033941936,4129263.6356465314
1282.0,False,585482.0788424595,4129278.5537680127
1283.0,False,594384.0281009723,4133404.051145082
1284.0,False,594193.462954332,4133274.023269013
1285.0,False,593955.1091789636,4133163.3247443708
1286.0,False,591781.2638461753,4132539.401428814
1287.0,False,591746.6836148008,4132690.5239032484
1288.0,False,591731.1558879234,4132753.255607172
1289.0,False,591702.6618919637,4132818.053282676
1290.0,False,591597.9095163873,4133075.914509653
1291.0,False,591570.0920935131,4133143.8379259375
1292.0,False,586549.7793653323,4130603.4495364795
1293.0,False,592625.5759577742,4131990.241691594
1294.0,False,582523.8668762983,4130624.90491252
1295.0,False,582526.0265400617,4130538.848145403
1296.0,False,582525.9206426037,4130421.9127821303
1297.0,False,582527.7541175304,4130320.396950841
1298.0,False,582528.8042429073,4130286.6773222564
1299.0,False,582530.5069324569,4130174.153600062
1300.0,False,582531.1769760392,4130113.357494828
1301.0,False,590047.3729644879,4135091.432561441
1302.0,False,590027.1960813878,4135140.003292658
1303.0,False,583837.1153681104,4129146.958551884
1304.0,False,586003.8365437123,4128761.618445276
1305.0,False,585922.038445006,4128760.3353623133
1306.0,False,594562.9011386449,4133103.90768395
1307.0,False,586813.3994672364,4129963.8243052806
1308.0,False,586739.5745862353,4129989.6109961006
1309.0,False,586633.6060515393,4130027.4372734623
1310.0,False,586558.3211607464,4130041.9706583
1311.0,False,586330.7256611906,4130049.1413834244
1312.0,False,586251.4934511184,4130076.152560551
1313.0,False,588785.6860619083,4129765.0961934743
1314.0,False,588455.4359986644,4129804.564030936
1315.0,False,588378.883020271,4129842.1355463676
1316.0,False,588362.2468210114,4129806.1212477447
1317.0,False,588281.5803100443,4129824.521444291
1318.0,False,584150.4808023876,4129229.8655138034
1319.0,False,581495.9292666394,4139147.3891860917
1320.0,False,581426.4415040403,4139008.084090968
1321.0,False,592998.9349225879,4132154.927280318
1322.0,False,591221.6637990056,4131915.349280883
1323.0,False,592133.9671149721,4132873.299395965
1324.0,False,592057.4728925016,4132837.9606305584
1325.0,False,591967.2286668526,4132788.046925186
1326.0,False,591835.2852854328,4132723.207573412
1327.0,False,591514.8707678331,4132569.6934779985
1328.0,False,591093.22530926,4132373.3361997083
1329.0,False,590896.0518669464,4132279.7744887457
1330.0,False,590217.9942285147,4132277.630133983
1331.0,False,590075.0582764909,4132339.846362246
1332.0,False,589626.0115751844,4132506.508948957
1333.0,False,589547.9369266763,4132528.2195351645
1334.0,False,591501.5652488841,4134118.174293433
1335.0,False,588946.4621404762,4129256.13768768
1336.0,False,584149.1158889357,4129336.623104669
1337.0,False,582930.7388616041,4130430.350349293
1338.0,False,582738.2448380787,4130425.8054546174
1339.0,False,588434.909572455,4133557.6210540733
1340.0,False,588436.4072060022,4133493.0490482016
1341.0,False,582686.5030599188,4131534.5685549867
1342.0,False,582698.6846344856,4131446.8465017444
1343.0,False,582382.3411793106,4131674.6780741587
1344.0,False,584939.9810702233,4129760.8291981174
1345.0,False,584863.7788038013,4129760.1787967826
1346.0,False,582882.4497450436,4131859.8603733666
1347.0,False,582641.8475472842,4131735.4205726627
1348.0,False,587305.0050203189,4134515.254905951
1349.0,False,591679.8585868294,4133711.2468068977
1350.0,False,586531.100401671,4129612.6587133347
1351.0,False,586376.9708195787,4129666.567609992
1352.0,False,586255.0997468834,4129706.187550194
1353.0,False,580123.2911432803,4133249.967578351
1354.0,False,580297.9789127234,4133537.4922649977
1355.0,False,580334.411196207,4133674.2263194295
1356.0,False,580591.7796740087,4133842.2672494366
1357.0,False,580622.8711783146,4133842.2894927743
1358.0,False,590005.3890519124,4136102.5251439
1359.0,False,589728.6758166689,4136142.767950101
1360.0,False,590738.4998707471,4134601.913713093
1361.0,False,585976.0372641908,4129262.827080884
1362.0,False,587121.7537143709,4132789.1743158535
1363.0,False,587129.4618652448,4132236.893746294
1364.0,False,583721.3565589696,4131905.7789525483
1365.0,False,583692.9341921449,4131861.3569689733
1366.0,False,592576.9470006675,4135280.3697868614
1367.0,False,592136.8502352373,4135211.3853620146
1368.0,False,591399.3311639671,4135202.6467993623
1369.0,False,591129.1314100341,4135230.9320341856
1370.0,False,591027.3264594458,4135233.617774258
1371.0,False,590909.8720803121,4135277.7770571867
1372.0,False,590855.5999840521,4135305.192859038
1373.0,False,590759.9726251063,4135349.1919781505
1374.0,False,590647.2040876955,4135400.9397725933
1375.0,False,590169.7118113362,4135201.0566870985
1376.0,False,590098.8116716802,4135170.644490483
1377.0,False,589958.2771356374,4135109.7578977374
1378.0,False,589929.2529733293,4135097.3624046016
1379.0,False,589761.7734673504,4135134.575339422
1380.0,False,589619.7682142124,4135280.0372032044
1381.0,False,589386.5742292617,4135278.506100552
1382.0,False,588978.0333558068,4135271.884669661
1383.0,False,588918.0181956897,4135261.1601710566
1384.0,False,585994.823761661,4129521.278707241
1385.0,False,585997.8226870343,4129260.2435420514
1386.0,False,586001.9864194813,4128843.4175764043
1387.0,False,586005.3102321051,4128640.5041570473
1388.0,False,585088.226098513,4130468.938239605
1389.0,False,585138.077687233,4130469.4116658797
1390.0,False,588612.3676517679,4130909.9256143165
1391.0,False,588610.6633117906,4130447.974826495
1392.0,False,589035.1726552378,4131828.248550384
1393.0,False,581226.907836433,4133386.4428665736
1394.0,False,581130.5163822346,4133251.4197071204
1395.0,False,581083.3078221838,4133176.534172793
1396.0,False,586956.054745671,4132539.5197288343
1397.0,False,587005.8274488673,4131978.8557175114
1398.0,False,587008.5008630904,4132007.210524935
1399.0,False,591310.101920315,4131916.0362378545
1400.0,False,585532.0654436401,4130556.9093065807
1401.0,False,591272.9630508854,4135766.886013246
1402.0,False,591270.19780681,4135724.0814795024
1403.0,False,584960.0499208682,4128602.489665993
1404.0,False,584880.5608966219,4128595.38181511
1405.0,False,584917.6987881915,4131514.6986509743
1406.0,False,584920.0227559851,4131722.318961375
1407.0,False,584915.73132046,4132251.819373878
1408.0,False,584914.7539204172,4132294.882216144
1409.0,False,580933.8627900548,4132366.644878994
1410.0,False,581434.7538407508,4133350.2620803663
1411.0,False,580877.0188453108,4134356.928668409
1412.0,False,592164.1628839462,4134041.443109135
1413.0,False,589950.419696066,4133428.104194083
1414.0,False,590631.4588469638,4134105.438236437
1415.0,False,590547.1661707641,4134092.1978710787
1416.0,False,590285.9595044798,4134090.272868432
1417.0,False,590159.9835267246,4134089.002695222
1418.0,False,589739.7573779437,4134084.438935913
1419.0,False,589518.6680537591,4133636.5437373766
1420.0,False,583265.4130518164,4131176.898418568
1421.0,False,592459.4150510044,4133857.49301251
1422.0,False,592350.6975191245,4134128.4058788423
1423.0,False,586610.2028466002,4131733.6235729638
1424.0,False,586610.4693271751,4131778.0862429487
1425.0,False,588360.8233371561,4131868.0479654297
1426.0,False,583609.42894008,4129853.87957064
1427.0,False,583609.903682224,4129773.4758188385
1428.0,False,583594.3327404681,4129570.085685551
1429.0,False,583591.1467244476,4129486.1503840806
1430.0,False,583591.8002219355,4129314.089291081
1431.0,False,583592.3700952671,4129229.4481135737
1432.0,False,590303.7542297416,4132962.8390161893
1433.0,False,588664.2097295547,4131722.053267278
1434.0,False,588662.8550653355,4131798.077326908
1435.0,False,581921.4549344468,4131814.5056628385
1436.0,False,582014.134209039,4131733.9065138185
1437.0,False,582152.1039455165,4134337.1469440833
1438.0,False,584208.9668178863,4136415.6936443755
1439.0,False,584125.2203851216,4136149.156244403
1440.0,False,584106.128395095,4135834.86039515
1441.0,False,584093.8889764128,4135499.4745291383
1442.0,False,584112.2256867958,4135173.372714224
1443.0,False,584113.5013904698,4135079.1401364086
1444.0,False,584115.0928963434,4134970.242464604
1445.0,False,584089.5964714637,4134660.820401318
1446.0,False,584091.2510071129,4134371.199682279
1447.0,False,593346.4563401752,4134750.975610521
1448.0,False,594482.1732074507,4134205.1958038444
1449.0,False,594463.3605310442,4133717.906365647
1450.0,False,585596.3517465679,4137363.472738289
1451.0,False,591088.1228319369,4132910.42578517
1452.0,False,590946.6221737919,4132843.366151532
1453.0,False,590878.8148711103,4132811.2395477016
1454.0,False,590809.7019650133,4132779.3656382537
1455.0,False,590735.5040244332,4132744.1417403794
1456.0,False,590812.6335278352,4134679.845151711
1457.0,False,588947.914936986,4129802.889319502
1458.0,False,594668.6124085265,4133116.354392134
1459.0,False,594126.3157408289,4133737.2751765437
1460.0,False,594093.5226949897,4133858.3840038725
1461.0,False,592985.2042750189,4135878.973449845
1462.0,False,589691.0392117139,4135655.6822256786
1463.0,False,589621.4548192506,4135653.9373159087
1464.0,False,589203.2094784139,4133010.42842438
1465.0,False,589211.7700334603,4133192.9771020263
1466.0,False,589209.0506905592,4133282.6678126543
1467.0,False,583677.3881372871,4129149.211672575
1468.0,False,583874.7331908625,4130845.6904242774
1469.0,False,583884.4088999644,4130299.1150021125
1470.0,False,584784.7653243266,4131594.8697241284
1471.0,False,581602.2700821667,4135776.4674379593
1472.0,False,585366.7988577714,4128933.074684152
1473.0,False,585293.0878642142,4128934.221246332
1474.0,False,585212.7500635316,4128932.4606129318
1475.0,False,584438.2092102038,4129228.3115373077
1476.0,False,584360.539322726,4128956.622932396
1477.0,False,584362.2756473236,4128873.091835112
1478.0,False,584378.6294097609,4128681.1613917113
1479.0,False,582236.7648612726,4134336.2259346447
1480.0,False,585702.8938629115,4135438.134432617
1481.0,False,585707.052521079,4135136.9984076614
1482.0,False,585693.5702133058,4134384.413521463
1483.0,False,585696.6637148065,4133767.797973742
1484.0,False,590882.2614901743,4134030.3229547143
1485.0,False,582620.6311416308,4131877.720653642
1486.0,False,582625.3610093503,4131920.950713758
1487.0,False,582628.3285598529,4131966.7819011235
1488.0,False,582632.6544084834,4132032.0767770926
1489.0,False,585916.7037839753,4137307.0553248795
1490.0,False,585961.4836923338,4137485.8338714
1491.0,False,585282.3671611011,4129868.7724018986
1492.0,False,585542.1193866448,4131943.917804893
1493.0,False,586018.5038899996,4131983.1631746157
1494.0,False,586775.5516498378,4130309.8791801343
1495.0,False,586800.6536801178,4130294.882963436
1496.0,False,586862.4196999216,4130258.37553331
1497.0,False,586923.8325091397,4130221.798305941
1498.0,False,587034.2892891947,4130157.060180095
1499.0,False,587059.8751536233,4130401.639088796
1500.0,False,581731.7891945352,4139229.2937301183
1501.0,False,581797.0032445468,4139364.0771376444
1502.0,False,588523.7880879985,4133087.983082376
1503.0,False,585266.0931612045,4132933.7510914146
1504.0,False,585146.314727776,4132931.366272628
1505.0,False,585251.6287351488,4133107.381931012
1506.0,False,585057.6650549998,4133111.343852437
1507.0,False,584862.525692916,4129321.3851112844
1508.0,False,584782.0048450051,4129320.5697650905
1509.0,False,584616.7801538084,4129318.910235501
1510.0,False,593144.2881834253,4135373.7405376537
1511.0,False,591140.4153827905,4133785.840556211
1512.0,False,592997.2028823979,4132377.7675037268
1513.0,False,594636.6956174556,4133089.407540466
1514.0,False,582442.7434402092,4129742.3446449037
1515.0,False,582480.7739399133,4129889.755014336
1516.0,False,582465.86348849,4129819.0637760647
1517.0,False,585749.7074952536,4130735.320892859
1518.0,False,585755.0117889803,4130283.998870855
1519.0,False,585763.4777384329,4129611.287844198
1520.0,False,585774.5402539955,4128836.3925142423
1521.0,False,585776.3031799461,4128409.634183443
1522.0,False,585776.8812232814,4128270.03688612
1523.0,False,585777.4038739166,4128150.566229668
1524.0,False,584152.41369681,4128449.7215503487
1525.0,False,584156.2604896536,4128681.8318989174
1526.0,False,584151.7242190233,4128603.0976403086
1527.0,False,582764.3157050299,4131608.13459281
1528.0,False,582889.4899450312,4131685.7651952314
1529.0,False,590038.5529118296,4136173.4070250327
1530.0,False,594766.3884127291,4133563.372503204
1531.0,False,585513.6219003143,4129872.3952640896
1532.0,False,585539.1775977776,4129723.4885009676
1533.0,False,585586.8654748786,4129619.5782274622
1534.0,False,588683.5281518572,4133812.4355141586
