from_node,to_node,distance,travel_time,highway,highway_group
1427,1428,205.700181,35.436367425,residential,group_4
1428,1427,205.700181,36.640686795,residential,group_4
1428,1429,84.19508284,14.5044495195,residential,group_4
1429,2044,83.17935049,13.4984504295,residential,group_4
1429,2180,85.42757395,13.487841568499999,residential,group_4
1429,1428,84.19508284,14.9973891375,residential,group_4
1429,1430,172.4735012,29.712343139999998,residential,group_4
1430,1431,84.83117246,14.614029907499999,residential,group_4
1430,1429,172.4735012,28.397562045,residential,group_4
1431,1430,84.83117246,13.822884109500002,residential,group_4
1431,1105,145.7557576,19.946776290000003,residential,group_4
1431,1467,148.8482318,25.38887922,residential,group_4
1432,837,73.67466889,9.854226288,residential,group_4
1433,1434,76.20399524,12.03156507,residential,group_4
1434,1433,76.20399524,10.824082638,residential,group_4
1434,2321,74.90023177,11.8257187095,residential,group_4
1435,3589,140.5898407,20.83125864,residential,group_4
1435,634,87.71383393,14.120499302999999,residential,group_4
1436,1435,123.9881357,17.61138405,residential,group_4
1437,1479,84.4939618,9.785538006,secondary,group_3
1438,1439,280.973963,27.566718180000002,secondary,group_3
1438,2886,131.1122469,15.30307041,secondary,group_3
1439,1440,315.5729602,30.96127044,secondary,group_3
1439,1438,280.973963,32.79452865,secondary,group_3
1440,836,75.75207127,7.4321334885,secondary,group_3
1440,1439,315.5729602,36.832830945,secondary,group_3
1441,1442,327.5476117,32.136118965,secondary,group_3
1441,836,260.7275855,30.431425665,secondary,group_3
1442,1443,94.44982667,9.266594404500001,secondary,group_3
1442,1441,327.5476117,38.230480215,secondary,group_3
1443,1444,109.1502164,10.7088686145,secondary,group_3
1443,1442,94.44982667,11.0239308765,secondary,group_3
1444,1443,109.1502164,12.739721004,secondary,group_3
1444,990,208.3777922,20.44421415,secondary,group_3
1445,1446,290.2689187,28.478658270000004,secondary,group_3
1445,990,103.8787991,12.124455295499999,secondary,group_3
1446,1981,401.1720676,43.807548225000005,secondary,group_3
1446,1445,290.2689187,33.879410985,secondary,group_3
1447,2958,17.1761561,1.7074268655,primary,group_2
1447,2787,35.6430708,3.3641623590000003,primary,group_2
1448,2784,16.86885428,2.221905591,unclassified,group_4
1448,2425,400.7619105,52.78693587,unclassified,group_4
1448,3175,188.0483696,20.855673555,primary,group_2
1449,2783,17.23600989,1.9006088639999998,secondary,group_3
1449,1448,542.4366647,60.159426135000004,primary,group_2
1450,3155,11.03012809,1.3830928725,primary_link,group_2
1450,1588,69.29015144,7.3190988705,secondary,group_3
1451,1032,71.45023377,10.14885417,residential,group_4
1452,1453,74.93504212,10.5891465525,residential,group_4
1453,1454,76.00688045,11.37052623,residential,group_4
1453,1452,74.93504212,10.0228053015,residential,group_4
1454,1455,82.03415046,12.2721976485,residential,group_4
1454,1453,76.00688045,10.796084279999999,residential,group_4
1455,1454,82.03415046,12.0726166665,residential,group_4
1455,340,72.98375247,9.131469852,secondary,group_3
1455,2412,81.30899389,8.9223836715,secondary,group_3
1456,1002,68.73352491,9.712803886500001,residential,group_4
1457,1006,56.10144521,8.215264059,residential,group_4
1458,1513,42.13291427,4.1337146025000004,secondary,group_3
1460,3367,29.07775837,3.0296253945,secondary,group_3
1461,3340,61.49170805,5.7740565855,primary,group_2
1462,2112,70.1289139,8.6406675075,tertiary,group_3
1463,1462,69.46368428,9.8666829285,residential,group_4
1464,1465,184.4224379,26.06092113,residential,group_4
1464,721,187.0428586,25.017589920000002,residential,group_4
1465,1466,89.93224597,12.0287300325,residential,group_4
1465,1464,184.4224379,24.667100145,residential,group_4
1465,2010,240.2338662,38.10497022,residential,group_4
1466,1465,89.93224597,13.519380905999999,residential,group_4
1466,632,179.0161013,23.943985065,residential,group_4
1467,318,172.1321564,29.653539015,residential,group_4
1467,1431,148.8482318,23.42128971,residential,group_4
1467,1931,81.0082337,15.412779165,residential,group_4
1468,2289,98.898648,14.047651114499999,residential,group_4
1468,1134,136.326331,21.605745525,residential,group_4
1468,867,131.8186731,23.993543234999997,residential,group_4
1469,2403,250.4273568,41.657359515,tertiary,group_3
1469,2404,197.9922026,32.308270320000005,tertiary,group_3
1470,1207,36.89473645,5.429641285500001,residential,group_4
1471,1770,84.42896405,11.5630569945,tertiary,group_3
1471,69,54.06578246,7.4046357315,tertiary,group_3
1472,1473,73.56997992,10.217259741,residential,group_4
1472,2442,81.12928746,12.136831371000001,residential,group_4
1472,802,31.42576416,5.000420329500001,residential,group_4
1473,1472,73.56997992,9.840223797,residential,group_4
1473,2377,31.08728247,4.3173430260000005,residential,group_4
1474,1473,80.19349505,10.726140462,residential,group_4
1475,2343,87.70565339,12.002579362499999,residential,group_4
1476,1966,109.8902773,14.698181550000001,residential,group_4
1476,1477,83.7346641,13.276199575499998,residential,group_4
1477,626,31.84358277,5.048826129,residential,group_4
1477,1476,83.7346641,11.459146728,residential,group_4
1478,584,89.46172848,12.242899452,residential,group_4
1478,1525,222.4424658,35.43741444,tertiary,group_3
1478,1901,177.0720874,28.89453621,tertiary,group_3
1479,3662,36.60055289,4.2388366425,secondary,group_3
1480,84,212.6217576,27.568623015,primary,group_2
1481,1480,301.851926,39.138242715000004,primary,group_2
1482,2669,17.46767036,2.20891032,primary,group_2
1482,3601,168.8984482,18.44352465,secondary,group_3
1483,387,404.5022509,51.15216729,primary,group_2
1484,1641,81.66235557,10.922605329,residential,group_4
1485,1486,43.58199009,6.1904242785,residential,group_4
1486,1487,46.02949083,6.53806944,residential,group_4
1486,2506,67.4773398,10.653745935,residential,group_4
1487,1800,249.9968399,39.471070215,residential,group_4
1487,1486,46.02949083,7.2674249205,residential,group_4
1487,1488,65.58817201,10.8511720935,residential,group_4
1488,1839,74.93228682,13.639122752999999,residential,group_4
1488,1487,65.58817201,10.8990429555,residential,group_4
1489,1154,101.2468732,15.665271105000002,residential,group_4
1489,3097,122.0638275,23.140502445,residential,group_4
1490,1489,184.6577665,24.698576099999997,residential,group_4
1491,211,92.276767,16.504302645,residential,group_4
1492,335,175.4386315,27.616530060000002,unclassified,group_4
1492,3762,267.915009,36.64093245,unclassified,group_4
1492,1570,239.5277174,45.061796865000005,unclassified,group_4
1493,3266,37.11738444,5.771084385,unclassified,group_4
1494,1495,29.21460739,4.1496685785,residential,group_4
1494,671,43.07391072,6.412360254000001,residential,group_4
1494,2358,75.04692281,11.281692393,residential,group_4
1495,1496,71.6839467,10.1820509595,residential,group_4
1495,1494,29.21460739,4.370465643,residential,group_4
1495,466,351.518009,49.92992778,residential,group_4
1496,1497,71.41693712,9.552247329,residential,group_4
1496,1495,71.6839467,10.129730973,residential,group_4
1497,1496,71.41693712,9.552247329,residential,group_4
1497,1498,127.9172603,17.109349095,residential,group_4
1497,2350,233.1508193,32.379545055,residential,group_4
1498,2436,81.39286644,12.3900515535,residential,group_4
1498,2350,233.133238,34.309226085000006,residential,group_4
1499,2350,76.66267641,11.432538751500001,residential,group_4
1499,465,140.5566409,22.125789,residential,group_4
1500,1501,149.9369595,23.78242281,residential,group_4
1500,1671,152.3792656,29.110048499999998,residential,group_4
1501,1500,149.9369595,28.64347815,residential,group_4
1501,2225,56.67116416,9.2793935595,residential,group_4
1502,2008,105.9877052,13.820194408499999,tertiary,group_3
1502,459,89.72123432,13.976728078499999,tertiary,group_3
1503,1504,119.5580181,16.15960248,residential,group_4
1503,2155,289.011465,55.211827755,residential,group_4
1503,1505,175.4247584,24.789449939999997,residential,group_4
1504,1503,119.5580181,19.8144108,residential,group_4
1505,989,414.9997182,58.644029685,residential,group_4
1506,2155,267.6413694,35.79790257,residential,group_4
1507,1508,80.36104748,13.7657486505,residential,group_4
1507,2776,83.07255994,15.425280555,residential,group_4
1508,1753,88.78037573,14.7529821165,residential,group_4
1508,1509,164.8966951,25.633747845,residential,group_4
1508,1507,80.36104748,14.921794926,residential,group_4
1509,3114,109.9755886,15.273201855,residential,group_4
1509,1508,164.8966951,24.668321955,residential,group_4
1510,1544,130.0273296,12.2095349505,primary,group_2
1511,1554,75.05699791,8.5586643975,secondary,group_3
1511,1694,77.96767639,7.6495093665,secondary,group_3
1512,2132,50.27182292,5.399913,secondary,group_3
1513,1306,77.39696104,7.5935157465,secondary,group_3
1514,4079,12.15110748,1.6711720935,tertiary,group_3
1514,2597,74.39885387,9.607417815,tertiary,group_3
1515,1516,72.39300257,10.909690041000001,tertiary,group_3
1515,285,150.0049222,22.133075595,tertiary,group_3
1515,1557,108.5329636,16.79260053,residential,group_4
1516,1515,72.39300257,10.554200673,tertiary,group_3
1516,4079,68.5216754,9.341075559,tertiary,group_3
1516,1271,227.8128295,37.69027467,residential,group_4
1517,3425,17.14570353,3.2087183894999995,residential,group_4
1517,1815,259.0963109,43.0993974,tertiary,group_3
1517,3666,390.0614173,49.515198375,primary,group_2
1518,265,87.15206317,11.105530122000001,primary,group_2
1518,2246,344.8286932,48.728091225,residential,group_4
1519,3696,23.06190276,2.938710186,primary,group_2
1519,2245,93.11462153,16.244920485,residential,group_4
1520,483,91.4934637,11.614368414000001,primary,group_2
1520,1734,55.71494007,9.079778555999999,tertiary,group_3
1521,3462,128.1519832,16.081418355,primary,group_2
1522,1521,139.9148952,17.55751185,primary,group_2
1523,1522,119.7369194,15.025436565,primary,group_2
1524,3430,474.5724354,70.9953927,residential,group_4
1524,1526,153.7223163,25.360066680000003,residential,group_4
1524,1028,257.2470763,42.559995345000004,residential,group_4
1525,1526,79.47701043,14.1118573785,residential,group_4
1525,2294,84.70963705,13.030330908,tertiary,group_3
1525,1903,153.2365213,22.55116644,residential,group_4
1525,1478,222.4424658,36.438883905,tertiary,group_3
1526,1524,153.7223163,25.54463826,residential,group_4
1526,1525,79.47701043,13.299746581499999,residential,group_4
1527,1968,90.00495403,15.66734439,unclassified,group_4
1527,1528,151.5001016,26.789628975,residential,group_4
1527,1803,187.442151,27.442178085000002,"['residential', 'unclassified']",group_4
1528,1527,151.5001016,23.551202175,residential,group_4
1529,2060,77.9007934,11.710710519,residential,group_4
1529,1358,78.36614714,11.131196599499999,residential,group_4
1530,1653,142.1830974,16.55195364,primary,group_2
1530,3709,92.03012726,10.713498496500002,primary,group_2
1531,600,84.84052393,14.615640904500001,residential,group_4
1531,213,90.47264365,17.283605055,residential,group_4
1532,1533,123.5450023,17.157696375,residential,group_4
1532,600,71.76320987,13.062289570499999,residential,group_4
1533,2049,392.5142371,60.731178555,residential,group_4
1533,674,89.92106078,17.178232425,residential,group_4
1533,1532,123.5450023,22.487575425000003,residential,group_4
1534,2341,87.38262364,11.6877097635,residential,group_4
1535,1706,91.2817781,11.8453683495,tertiary,group_3
1535,1705,91.67931948,11.645434097999999,tertiary,group_3
1536,1224,85.82599758,11.4795059715,residential,group_4
1537,283,90.61340307,15.123719475,residential,group_4
1537,2733,45.67678064,8.6926082445,residential,group_4
1538,397,55.00639137,9.180774632999999,residential,group_4
1538,283,68.92901873,12.647030565,residential,group_4
1539,904,87.53826547,13.8153721035,residential,group_4
1540,1209,178.5849716,18.192540765,secondary,group_3
1540,954,83.75839249,8.726826519,secondary,group_3
1541,2339,199.450271,27.699276615000002,residential,group_4
1541,2338,80.99707372,12.176169737999999,residential,group_4
1542,1543,43.67567463,5.8417633559999995,residential,group_4
1542,2150,146.2397077,24.768358784999997,residential,group_4
1542,2151,67.1038728,9.4825161,residential,group_4
1543,1542,43.67567463,7.503529809000001,residential,group_4
1544,3742,120.8638837,11.3490895845,primary,group_2
1545,2859,21.41021922,3.154165281,unclassified,group_4
1545,3612,115.5207288,11.816973986999999,trunk,group_2
1546,2678,89.63908264,11.5754487405,tertiary,group_3
1547,1122,231.1488728,32.83258959,residential,group_4
1548,1549,84.69735289,14.012672163000001,residential,group_4
1548,1401,110.8196382,12.214732831500001,secondary,group_3
1548,3188,61.8920604,7.167933617999999,secondary,group_3
1549,1548,84.69735289,11.9686685565,residential,group_4
1549,869,82.74291986,13.6893228675,residential,group_4
1550,1551,16.01349675,2.528311377,residential,group_4
1550,869,97.00977973,13.708550040000002,residential,group_4
1551,1550,16.01349675,2.262883413,residential,group_4
1552,1553,35.10788662,4.961130948,residential,group_4
1553,1820,78.08682665,11.624690099999999,residential,group_4
1553,1552,35.10788662,4.6957938795,residential,group_4
1553,1821,78.16376079,11.0454000525,residential,group_4
1554,1695,74.30899462,8.47337043,secondary,group_3
1554,1511,75.05699791,7.363938943500001,secondary,group_3
1555,1970,54.92641212,8.176827598500001,residential,group_4
1555,1556,45.32417397,7.775002210499999,residential,group_4
1555,1971,135.4281105,24.389079495000004,residential,group_4
1556,1555,45.32417397,8.129293185,residential,group_4
1556,1565,142.6433836,24.469339995000002,residential,group_4
1557,1515,108.5329636,15.072852825000002,residential,group_4
1557,1971,355.6935333,56.857030215,residential,group_4
1558,3669,7.108804262,1.1179075095,tertiary,group_3
1558,4028,61.8035662,10.2024618435,tertiary,group_3
1559,1558,86.9415479,11.628714451499999,residential,group_4
1561,266,78.48830437,12.750471703499999,residential,group_4
1561,2042,79.81334583,13.550207200500001,residential,group_4
1562,1561,68.81910198,9.20477844,residential,group_4
1563,1564,228.8183832,30.605202045,residential,group_4
1564,3373,103.4409427,14.439818736000001,secondary,group_3
1564,1630,116.9996162,14.0525955945,secondary,group_3
1565,1556,142.6433836,24.890283330000003,residential,group_4
1566,1768,22.16545533,2.432310219,secondary,group_3
1566,1567,88.62341832,12.396455678999999,unclassified,group_4
1566,1251,57.03835482,6.952555731,secondary,group_3
1567,1011,73.73902733,10.314458655,unclassified,group_4
1567,1566,88.62341832,14.5663367535,unclassified,group_4
1568,1011,74.64508314,12.036337115999999,unclassified,group_4
1568,2349,78.79299997,11.0213976225,unclassified,group_4
1569,3916,229.0410913,31.07370846,secondary,group_3
1569,2005,164.8699525,20.922173039999997,secondary,group_3
1570,3110,222.7284506,40.08360723,unclassified,group_4
1570,1262,201.5536698,37.917826905,unclassified,group_4
1571,395,294.7892259,35.512580084999996,tertiary,group_3
1572,2059,55.8893424,7.6484951835,residential,group_4
1572,924,76.64608667,11.4661506135,residential,group_4
1573,1574,108.7360315,15.186786375,residential,group_4
1573,257,55.54752845,7.7244077639999995,secondary,group_3
1573,302,100.3459499,13.7391588315,secondary,group_3
1574,1573,108.7360315,18.626348534999998,residential,group_4
1574,2033,87.65670862,12.1192956525,residential,group_4
1575,1574,51.00743933,8.053374675,residential,group_4
1576,2367,85.03300469,11.034483369,tertiary,group_3
1577,831,112.2492452,18.13402239,residential,group_4
1577,3048,127.143744,19.199541015,residential,group_4
1578,548,80.70799805,11.0378896515,unclassified,group_4
1579,1851,110.3501375,15.992460300000001,unclassified,group_4
1580,788,73.72415995,9.860845878,residential,group_4
1580,1290,79.75479257,12.398151708,residential,group_4
1581,1580,59.56963111,7.967631666,residential,group_4
1582,892,39.51335588,4.7600831085,tertiary,group_3
1583,3746,118.4418491,13.060541839499999,secondary,group_3
1584,3406,17.98266301,2.5048257165,tertiary,group_3
1584,898,100.1128941,16.526521770000002,tertiary,group_3
1585,898,108.3397353,13.348668591,tertiary,group_3
1585,1586,87.29706632,14.2266693615,tertiary,group_3
1586,3299,105.9037063,17.549511615,tertiary,group_3
1587,341,202.4156881,28.039441770000003,secondary,group_3
1587,2834,35.33333088,4.8755995635,secondary,group_3
1588,3155,72.34446345,7.097808687,secondary,group_3
1588,2834,132.3568698,17.222924655,secondary,group_3
1589,2480,88.8347488,12.337201987499999,residential,group_4
1590,566,87.69253649,13.5680966115,residential,group_4
1591,815,114.808279,13.357809750000001,secondary,group_3
1591,1681,113.6242508,14.643403354500002,secondary,group_3
1592,3860,136.7006592,17.567019135,secondary,group_3
1592,1593,152.224616,16.704258195,secondary,group_3
1592,2470,137.415099,13.4819727315,secondary,group_3
1592,2432,124.0079122,13.607918607,secondary,group_3
1593,1285,80.6824064,8.8536255465,secondary,group_3
1593,1592,152.224616,19.561959375,secondary,group_3
1594,1220,42.5858701,4.673129673,secondary,group_3
1594,1285,41.91611494,5.386522623,secondary,group_3
1595,1220,37.71355332,4.8464631915,secondary,group_3
1595,1596,45.5385201,4.9971365865,secondary,group_3
1596,1597,199.1227116,21.85058682,secondary,group_3
1596,1595,45.5385201,5.852027772,secondary,group_3
1597,1596,199.1227116,25.588702395,secondary,group_3
1597,3368,25.10574207,2.7549604590000003,secondary,group_3
1598,1709,114.7177332,11.9524948725,secondary,group_3
1598,819,114.4314242,11.227014732,secondary,group_3
1599,3260,77.56608252,10.374715501499999,residential,group_4
1600,1599,48.32778602,6.4639983675,residential,group_4
1601,621,148.0491141,19.80204993,residential,group_4
1602,1601,139.1299664,18.609084945,residential,group_4
1603,1602,206.2180637,27.582335895,residential,group_4
1604,4029,85.00721782,11.369991519000001,residential,group_4
1604,2711,125.3717781,18.755447955,residential,group_4
1605,1725,85.67079158,10.882209456,tertiary,group_3
1605,714,105.7197969,13.0258628475,tertiary,group_3
1606,1236,34.58484634,5.4604726139999995,residential,group_4
1607,1236,69.78993044,11.01887226,residential,group_4
1607,1608,47.56831203,7.5103836704999996,residential,group_4
1608,1609,61.84284611,9.7641367065,residential,group_4
1608,1607,47.56831203,7.5103836704999996,residential,group_4
1609,1608,61.84284611,9.7641367065,residential,group_4
1609,1770,81.28252042,11.132132519999999,tertiary,group_3
1610,3195,11.72029539,1.5711173834999999,secondary,group_3
1610,2865,716.4063121,96.298971825,secondary,group_3
1610,2858,361.6446965,50.48372268,secondary,group_3
1611,3971,6.719972617,0.9416710245,secondary,group_3
1611,991,403.6214585,65.52203292,tertiary,group_3
1611,2337,139.5975673,18.955629629999997,secondary,group_3
1612,1613,84.7461043,12.299907617999999,residential,group_4
1613,1090,232.9434328,31.156940835,residential,group_4
1613,418,182.7784085,27.484540275,unclassified,group_4
1614,2343,357.6454133,53.503268774999995,residential,group_4
1614,1615,42.61936087,5.9188962735,residential,group_4
1614,624,196.0179148,31.190075789999998,residential,group_4
1615,1614,42.61936087,6.022584967499999,residential,group_4
1616,3426,398.6641703,56.335636905,residential,group_4
1616,4069,99.38275754,15.618637020000001,residential,group_4
1618,1617,47.4577241,6.34762476,residential,group_4
1619,768,154.0691677,21.884120355,residential,group_4
1619,1618,81.30935846,10.8753908175,residential,group_4
1620,1249,113.0202822,16.90768092,residential,group_4
1621,1622,80.8047343,10.807895697,residential,group_4
1622,1623,88.14432205,11.7895894005,residential,group_4
1623,1088,375.2401376,61.675280775,unclassified,group_4
1623,417,109.5776722,16.221802590000003,unclassified,group_4
1624,279,90.48295446,17.149416555,residential,group_4
1624,1303,77.32390653,13.2643022805,residential,group_4
1624,266,78.57670223,13.340257639499999,residential,group_4
1625,1814,78.66357288,13.417559127,residential,group_4
1625,279,130.2264421,22.689876645,residential,group_4
1625,386,145.7725927,27.98322333,residential,group_4
1626,1560,185.8898809,25.81603527,residential,group_4
1627,785,135.9605692,19.212725475,residential,group_4
1627,1381,96.08448473,14.140344541500001,residential,group_4
1628,1629,133.8557225,18.915287460000002,residential,group_4
1628,785,111.0506339,16.342849005,residential,group_4
1629,620,90.44263116,12.780539635499998,residential,group_4
1629,1628,133.8557225,19.6989768,residential,group_4
1630,2100,225.7501403,27.11440884,secondary,group_3
1630,1564,116.9996162,15.68391621,secondary,group_3
1631,1221,78.18153849,12.3437920095,residential,group_4
1631,2083,77.46606196,12.2873682675,residential,group_4
1632,1631,94.79243185,14.250005426999998,residential,group_4
1633,555,43.89660698,7.6262309235,residential,group_4
1634,1585,116.1554388,14.238111052499999,tertiary,group_3
1634,899,111.2312663,11.589238233,secondary,group_3
1635,1940,65.22492002,8.464046376,tertiary,group_3
1636,1637,95.6902256,13.522082511,residential,group_4
1637,928,164.7525595,23.28135072,residential,group_4
1638,1639,80.55780437,12.6601750275,residential,group_4
1639,1638,80.55780437,12.718971781499999,residential,group_4
1639,1640,89.11489028,14.4616773525,residential,group_4
1640,1639,89.11489028,14.070018216000001,residential,group_4
1640,1197,153.5711881,21.108866385,secondary,group_3
1640,1809,463.2238547,64.91164573500001,secondary,group_3
1641,767,249.7459221,33.40432836,residential,group_4
1641,1484,81.66235557,11.5993929495,residential,group_4
1642,2376,73.64516611,9.8502801945,residential,group_4
1643,558,74.17362309,9.5318447175,secondary,group_3
1643,476,61.92994173,7.8921316575,secondary,group_3
1644,2352,74.93547543,11.264938674,residential,group_4
1644,2307,76.99512842,12.850777959000002,residential,group_4
1645,2382,31.18304724,3.0594090135,secondary,group_3
1645,2362,80.78423153,8.4169472835,secondary,group_3
1646,924,76.34797857,10.448273703,residential,group_4
1646,1374,89.1546463,13.337414169,residential,group_4
1647,2059,86.18978684,8.780196879,secondary,group_3
1647,981,121.152848,12.622972523999998,secondary,group_3
1648,3198,119.5049345,15.98417319,residential,group_4
1648,764,245.5346633,40.801454895,residential,group_4
1649,1741,93.28200358,13.181774223000001,residential,group_4
1650,3898,47.39308956,7.1245327320000005,residential,group_4
1652,1680,135.2159523,15.732218805,secondary,group_3
1652,1679,111.5784139,12.5076596415,secondary,group_3
1653,1530,142.1830974,16.55195364,primary,group_2
1653,280,68.98796821,8.031092814,primary,group_2
1654,1449,106.8832755,12.4425972855,primary,group_2
1654,1140,66.28372434,7.7162838105,primary,group_2
1655,1654,24.11679856,2.807507637,primary,group_2
1656,3437,120.5960195,14.031206634,secondary,group_3
1657,1658,150.2069964,21.33553413,residential,group_4
1658,1709,111.3784439,12.222033032999999,secondary,group_3
1658,3833,32.43920483,3.7742637585,secondary,group_3
1659,1711,114.0357096,11.8814345055,secondary,group_3
1659,3366,181.8942499,18.951647910000002,secondary,group_3
1659,2090,252.5240362,28.284290055,secondary,group_3
1660,879,115.0841545,11.9906724795,secondary,group_3
1661,1660,114.9237576,11.9739606525,secondary,group_3
1662,3359,61.95739033,8.217712164,secondary,group_3
1662,1245,114.3980306,11.9191849065,secondary,group_3
1663,751,83.43246889,11.066057023499999,secondary,group_3
1664,2689,36.46047523,6.7228332015,residential,group_4
1664,2373,60.51582716,10.735313635499999,residential,group_4
1664,3660,17.01326967,2.5037704635,residential,group_4
1665,1848,299.1082675,32.982565470000004,secondary,group_3
1666,2706,15.4626392,2.580772929,residential,group_4
1666,2486,632.6515686,78.980491365,primary,group_2
1667,276,81.69937238,14.036043659999999,residential,group_4
1667,993,82.90492325,11.715378511499999,residential,group_4
1667,3738,214.4726754,34.0188294,residential,group_4
1668,453,90.55315497,15.884304165,unclassified,group_4
1668,3143,96.79291353,13.563609148500001,secondary,group_3
1669,220,122.7541259,18.363850754999998,residential,group_4
1670,1364,98.11641952,13.7243165415,unclassified,group_4
1670,603,366.5415415,60.90964092,residential,group_4
1671,1827,75.40641655,14.405401122,residential,group_4
1671,1500,152.4536587,24.181611930000003,residential,group_4
1672,1673,251.3829036,39.87338757,residential,group_4
1673,3055,73.31514441,11.6289657195,residential,group_4
1673,2312,74.52590043,14.291584377,residential,group_4
1673,1672,251.3829036,37.790018355,residential,group_4
1674,3673,15.76771076,2.3703365295,residential,group_4
1675,1712,117.1715207,12.208156146,secondary,group_3
1676,1684,115.220472,14.368000941000002,secondary,group_3
1676,881,112.9727506,14.9841292905,secondary,group_3
1677,1960,115.2376834,15.178698480000001,unclassified,group_4
1678,2399,114.1577855,15.96814878,unclassified,group_4
1679,493,112.1300891,14.997763659,residential,group_4
1679,1652,111.5784139,12.9820187055,secondary,group_3
1679,30,121.5339027,13.623644898,secondary,group_3
1680,1957,114.4928136,14.543285472,tertiary,group_3
1680,1681,152.4040123,17.732029605,secondary,group_3
1680,1652,135.2159523,16.917743325,secondary,group_3
1681,494,111.8417069,12.272868867,secondary,group_3
1681,1958,116.099288,12.0342827295,secondary,group_3
1681,1591,113.6242508,13.220049453000001,secondary,group_3
1681,1680,152.4040123,19.641171735,secondary,group_3
1682,815,113.6514323,14.646906387000001,secondary,group_3
1682,1683,114.2347774,14.679991540499998,secondary,group_3
1683,1959,113.6075952,11.836829059500001,secondary,group_3
1683,1682,114.2347774,14.7220853835,secondary,group_3
1683,881,114.1072894,13.9699294185,secondary,group_3
1683,488,114.5968462,12.8355719505,secondary,group_3
1684,1960,114.2282273,11.840337757499999,secondary,group_3
1684,491,115.1516658,13.998687918,secondary,group_3
1684,1685,212.4216994,26.0063679,secondary,group_3
1684,1676,115.220472,15.282255585,secondary,group_3
1685,510,89.05831078,10.903232586000001,secondary,group_3
1685,1684,212.4216994,21.9495018,secondary,group_3
1686,112,132.4572957,16.216484355,secondary,group_3
1686,1421,81.13625609,8.383796969999999,secondary,group_3
1687,1688,89.65860137,10.9287237465,secondary,group_3
1687,112,89.67603626,9.266211151499999,secondary,group_3
1687,1412,242.7375967,26.766591045,secondary,group_3
1687,2107,199.1575422,24.562474575000003,secondary,group_3
1688,1689,59.77523159,8.012929908,secondary,group_3
1688,479,82.29549471,11.68932459,residential,group_4
1688,1687,89.65860137,9.3415720725,secondary,group_3
1689,1688,59.77523159,6.5913941639999996,secondary,group_3
1689,1690,79.32922685,10.634162637000001,secondary,group_3
1690,1050,79.78148689,10.694788551,secondary,group_3
1690,1689,79.32922685,8.747606475,secondary,group_3
1691,1692,81.64463208,10.944545037,secondary,group_3
1691,1050,96.18853455,10.6066765185,secondary,group_3
1692,1349,81.10878436,9.9935105025,tertiary,group_3
1692,1693,252.7766174,34.835200545,secondary,group_3
1692,1691,81.64463208,9.002925411,secondary,group_3
1693,1692,252.7766174,29.41026549,secondary,group_3
1693,1854,80.36207628,11.00607213,tertiary,group_3
1693,648,56.67009851,7.971531459,secondary,group_3
1694,2378,163.9619608,23.289301395,residential,group_4
1694,287,76.57139057,7.512517962,secondary,group_3
1694,1511,77.96767639,8.890565766,secondary,group_3
1695,1696,187.1961959,21.345770039999998,secondary,group_3
1695,1554,74.30899462,7.290551376,secondary,group_3
1696,1697,340.785627,52.97627601000001,residential,group_4
1696,1695,187.1961959,18.366060405,secondary,group_3
1697,1696,340.785627,45.581184615,residential,group_4
1697,1698,91.95877336,10.4859546945,secondary,group_3
1698,1699,386.4669363,47.107475685,secondary,group_3
1698,1697,91.95877336,9.5319953925,secondary,group_3
1698,2127,92.51351659,10.151903871,secondary,group_3
1698,1277,520.3071215,57.095525880000004,secondary,group_3
1699,1856,92.93730953,12.906957867,residential,group_4
1699,1700,284.7661058,33.13220526,secondary,group_3
1699,1698,386.4669363,42.61557573,secondary,group_3
1700,1699,284.7661058,31.40106024,secondary,group_3
1700,1701,205.6142913,23.922983685,secondary,group_3
1701,1700,205.6142913,21.423050234999998,secondary,group_3
1701,1702,117.6651205,13.690199933999999,secondary,group_3
1701,1891,97.30364187,11.289384283499999,tertiary,group_3
1701,3141,82.59165159,10.176216351,tertiary,group_3
1702,3139,19.58282984,2.2784394795000003,secondary,group_3
1702,1701,117.6651205,12.25958454,secondary,group_3
1703,628,360.5502713,37.56590325,secondary,group_3
1703,2822,60.4674045,8.333026149,secondary,group_3
1704,3220,55.26079704,7.778974692,tertiary,group_3
1704,1705,55.17580924,7.160002773,tertiary,group_3
1705,1535,91.67931948,11.8969561275,tertiary,group_3
1705,1704,55.17580924,7.0086280515,tertiary,group_3
1706,1707,78.19573828,11.6979763935,residential,group_4
1706,1535,91.2817781,11.594936974500001,tertiary,group_3
1707,1708,139.7315642,20.903652495,residential,group_4
1707,1706,78.19573828,11.4506611365,residential,group_4
1708,1707,139.7315642,20.46171348,residential,group_4
1709,1658,111.3784439,12.958752426,secondary,group_3
1709,1598,114.7177332,11.2551048795,secondary,group_3
1709,187,112.1962064,11.0077146255,secondary,group_3
1709,188,148.6992591,18.12534546,secondary,group_3
1710,3365,8.506077206,0.834542214,secondary,group_3
1711,1659,114.0357096,12.7727211045,secondary,group_3
1711,676,109.9402432,11.454725922000002,secondary,group_3
1712,1244,114.8867079,11.970100425,secondary,group_3
1713,2952,12.22516449,1.27374567,secondary,group_3
1713,677,103.6746162,13.7508721695,secondary,group_3
1714,926,139.0096666,18.179580255,secondary,group_3
