operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,first_attempt_time,no_show_wait_delay,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,17,default_vehtype,boarding,True,23137.331756135303,23167.331756135303,23137.331756135303,0.0,33690;-1;-1,33690;-1;-1,0.0,0.9338700807234108,0.9338700807234108,0.0,,0,8,1,8,,,
0,2,default_vehtype,boarding,True,23168.500518826408,23198.500518826408,23168.500518826408,0.0,28938;-1;-1,28938;-1;-1,0.0,0.680889052971311,0.680889052971311,0,,0,7,1,,7,,
0,23,default_vehtype,route,False,23037.877082693278,23362.316875337987,23037.877082693278,0.0,3206;-1;-1,7809;-1;-1,1942.764,0.8080375597373783,0.8078432833373785,0.0,,0,9,1,,,3206;3207;2141;1161;1160;2665;2664;2586;2585;1644;2162;2504;1808;1624;1000;7812;7809,3206:23037.877082693278;3207:23082.741710900427;2141:23099.283598133854;1161:23111.431777271337;1160:23134.232101288984;2665:23197.91261740392;2664:23204.033457751124;2586:23220.00644523353;2585:23224.356397669195;1644:23271.859171968685;2162:23294.04908886702;2504:23312.77162067433;1808:23324.553001855536;1624:23329.647729163677;1000:23341.988598936176;7812:23344.838125971095;7809:23362.316875337987
0,23,default_vehtype,boarding,True,23362.316875337987,23392.316875337987,23362.316875337987,0.0,7809;-1;-1,7809;-1;-1,0.0,0.8078432833373785,0.8078432833373785,0,,0,9,1,,9,,
0,2,default_vehtype,route,False,23198.500518826408,23425.210767543063,23198.500518826408,0.0,28938;-1;-1,29852;-1;-1,1999.904,0.680889052971311,0.6806890625713107,0.0,,0,,0,,,28938;29846;29845;29975;13984;21879;29842;16793;28221;18785;30517;29840;13748;21880;14434;29972;29838;29852,28938:23198.500518826408;29846:23250.5194888793;29845:23269.981405979324;29975:23270.999466401023;13984:23272.674503403705;21879:23280.621040391357;29842:23288.158305206936;16793:23294.683915746315;28221:23307.75422356318;18785:23329.021262979928;30517:23330.467101566283;29840:23344.64326982369;13748:23346.29528036992;21880:23377.389546705377;14434:23398.118866684614;29972:23410.38267286986;29838:23419.097824461405;29852:23425.210767543063
0,2,default_vehtype,boarding,True,23425.210767543063,23455.210767543063,23425.210767543063,0.0,29852;-1;-1,29852;-1;-1,0.0,0.6806890625713107,0.6806890625713107,0,,0,11,1,11,,,
0,13,default_vehtype,route,False,23370,23656.121482914987,23370,0,3159;-1;-1,1643;-1;-1,1727.7890000000002,0.5299351366146351,0.5297623577146351,0.0,,0,,0,,,3159;3158;993;1619;1620;1621;1622;1346;1623;1624;1808;2504;2162;1644;1643,3159:23370;3158:23394.108829493194;993:23414.06662365001;1619:23435.85623198095;1620:23453.646033908208;1621:23475.40029725131;1622:23491.0017209136;1346:23509.29360063563;1623:23528.366733978637;1624:23553.018975273004;1808:23557.59621642687;2504:23570.45188323902;2162:23597.63546990661;1644:23626.330529434534;1643:23656.121482914987
0,13,default_vehtype,boarding,True,23656.121482914987,23686.121482914987,23656.121482914987,0.0,1643;-1;-1,1643;-1;-1,0.0,0.5297623577146351,0.5297623577146351,0,,0,12,1,12,,,
0,17,default_vehtype,route,False,23167.331756135303,23707.218756754646,23167.331756135303,0.0,33690;-1;-1,39373;-1;-1,4493.900000000001,0.9338700807234108,0.9334206907234108,0.0,,0,8,1,,,33690;52792;38761;45213;41043;51773;42948;43916;45835;52781;52778;52777;38616;53264;43883;33091;45751;52308;45836;44990;44760;41056;40998;37901;37900;16282;16281;16280;39373,33690:23167.331756135303;52792:23188.663211168736;38761:23190.166436363117;45213:23226.555287165942;41043:23257.726761998027;51773:23290.627324563167;42948:23294.750213908;43916:23316.578042879417;45835:23361.92954247737;52781:23363.415272512677;52778:23364.398135291533;52777:23376.53260698133;38616:23392.567822130713;53264:23394.67996558945;43883:23435.11201963686;33091:23445.62738946535;45751:23451.04920446189;52308:23512.384999988248;45836:23536.002699319743;44990:23543.90748854868;44760:23551.96257373363;41056:23570.794156347718;40998:23586.701163341946;37901:23614.63254979989;37900:23631.554103146824;16282:23642.55869442771;16281:23654.729708671017;16280:23669.93426010941;39373:23707.218756754646
0,17,default_vehtype,boarding,True,23707.218756754646,23737.218756754646,23707.218756754646,0.0,39373;-1;-1,39373;-1;-1,0.0,0.9334206907234108,0.9334206907234108,0,,0,8,1,,8,,
0,13,default_vehtype,route,False,23686.121482914987,24009.1367492507,23686.121482914987,0.0,1643;-1;-1,7741;-1;-1,2492.065,0.5297623577146351,0.529513151214635,0.0,,0,12,1,,,1643;1644;2162;2504;1808;1624;1000;7812;7809;1809;1101;425;8572;1637;1638;426;467;372;2809;3367;2018;3160;2831;7741,1643:23686.121482914987;1644:23711.038909775205;2162:23738.040717185268;2504:23759.40004215577;1808:23771.440422148895;1624:23779.039546329197;1000:23802.158278781648;7812:23806.716507416902;7809:23825.02739703153;1809:23829.510048761644;1101:23834.95111504816;425:23842.29764705132;8572:23849.749592061748;1637:23863.115874060142;1638:23874.050766965796;426:23886.953434493877;467:23897.413891193028;372:23910.5865027417;2809:23923.810930204203;3367:23935.029629906792;2018:23947.477698872146;3160:23963.24134048876;2831:23989.174382527137;7741:24009.1367492507
0,13,default_vehtype,boarding,True,24009.1367492507,24039.1367492507,24009.1367492507,0.0,7741;-1;-1,7741;-1;-1,0.0,0.529513151214635,0.529513151214635,0,,0,12,1,,12,,
0,14,default_vehtype,route,False,24100,24196.23423971241,24100,0,33878;-1;-1,46621;-1;-1,506.8229999999999,0.7724415914984484,0.7723909091984484,0.0,,0,,0,,,33878;32110;41172;41171;46621,33878:24100;32110:24123.664968376208;41172:24148.663830360834;41171:24169.037307628605;46621:24196.23423971241
0,14,default_vehtype,boarding,True,24196.23423971241,24226.23423971241,24196.23423971241,0.0,46621;-1;-1,46621;-1;-1,0.0,0.7723909091984484,0.7723909091984484,0,,0,15,1,15,,,
0,2,default_vehtype,route,False,23455.210767543063,24265.036086238128,23455.210767543063,0.0,29852;-1;-1,28497;-1;-1,7440.361999999999,0.6806890625713107,0.6799450263713105,0.0,,0,11,1,,,29852;29973;29972;29838;21374;29837;13741;14879;29835;28478;28649;28650;29833;29832;21881;28776;14613;21882;29124;21883;21884;21760;21885;21886;20126;21887;21888;21889;29815;21890;29806;28783;21594;21356;29804;29803;29817;21891;28782;29808;28476;29036;21892;20535;21893;20983;31299;21672;20242;13517;21894;21895;28497,29852:23455.210767543063;29973:23465.25415995134;29972:23468.118104366727;29838:23476.833255958274;21374:23486.312263736196;29837:23511.07224370195;13741:23512.491126865432;14879:23531.86823008187;29835:23541.496811636767;28478:23545.090480272647;28649:23567.28576512791;28650:23568.821493532017;29833:23586.087006940408;29832:23589.475939999294;21881:23607.277615464354;28776:23624.111221684976;14613:23635.524686021;21882:23655.334533390986;29124:23671.667611628385;21883:23694.220494895904;21884:23714.175228170767;21760:23715.322882533015;21885:23736.648725585652;21886:23764.189635832157;20126:23805.10567824564;21887:23836.596160105433;21888:23845.409096665124;21889:23857.567609544225;29815:23884.513841562555;21890:23891.913598215706;29806:23905.285468360555;28783:23907.990143103758;21594:23921.898396042965;21356:23941.999493489115;29804:23951.632311571913;29803:23973.721142561277;29817:23987.608897878563;21891:23989.251860400433;28782:23998.451806902995;29808:24009.473243448676;28476:24012.014921105034;29036:24018.52697822757;21892:24034.278929326527;20535:24061.19966354152;21893:24081.824038053077;20983:24095.332019238733;31299:24097.5043709518;21672:24098.164608683313;20242:24124.073299570675;13517:24146.056194543777;21894:24178.182831852107;21895:24216.156053475923;28497:24265.036086238128
0,12,default_vehtype,route,False,23430.0,24261.40329190197,23430.0,0.0,14386;-1;-1,17195;-1;-1,7168.2019999999975,0.8871168447171083,0.8864000245171086,0.0,,0,,0,,,14386;17641;26728;23761;26729;29375;26167;23027;23028;23941;21770;23157;14037;14038;29741;14039;28385;14040;14041;13656;28375;13615;13483;21874;29822;15672;29821;21212;21875;20954;28409;15986;29844;15987;15988;15989;13493;15990;28741;30690;15991;30778;30780;20926;27521;17195,14386:23430;17641:23436.913305874747;26728:23453.44215506705;23761:23464.856382061706;26729:23470.52800413911;29375:23481.10484702255;26167:23481.98166517157;23027:23523.851554790464;23028:23542.02884613209;23941:23547.18240381828;21770:23584.45038926621;23157:23614.9205982224;14037:23637.53957887871;14038:23708.708992350956;29741:23710.233907373655;14039:23739.494795014936;28385:23756.834920391277;14040:23761.01624418869;14041:23783.602792095957;13656:23793.39353943041;28375:23805.070536919367;13615:23820.399751044613;13483:23829.80494112019;21874:23844.748830938825;29822:23847.06468941805;15672:23848.652111350646;29821:23881.31050939538;21212:23921.876948445006;21875:23935.950479545296;20954:23948.763435503515;28409:23967.53654840261;15986:23968.680179606534;29844:23970.6729529485;15987:24050.75395308236;15988:24074.32970678347;15989:24075.93092625403;13493:24097.740577549543;15990:24116.16663395144;28741:24123.24552916084;30690:24128.171746818258;15991:24129.264680978064;30778:24169.956936546863;30780:24188.00180060352;20926:24230.40428459289;27521:24251.710510936213;17195:24261.40329190197
0,2,default_vehtype,boarding,True,24265.036086238128,24295.036086238128,24265.036086238128,0.0,28497;-1;-1,28497;-1;-1,0.0,0.6799450263713105,0.6799450263713105,0,,0,11,1,,11,,
0,12,default_vehtype,boarding,True,24261.40329190197,24291.40329190197,24261.40329190197,0.0,17195;-1;-1,17195;-1;-1,0.0,0.8864000245171086,0.8864000245171086,0,,0,13,1,13,,,
0,14,default_vehtype,route,False,24226.23423971241,24532.025954052348,24226.23423971241,0.0,46621;-1;-1,6670;-1;-1,2511.425,0.7723909091984484,0.7721397666984484,0.0,,0,15,1,,,46621;38342;43871;46620;34920;1138;529;33873;1139;1140;1141;1142;2289;2739;2738;2737;988;1614;2631;2736;6670,46621:24226.23423971241;38342:24241.830936655726;43871:24260.24652415184;46620:24280.04723019909;34920:24295.23491243841;1138:24309.79773633477;529:24327.15542766575;33873:24345.939411323812;1139:24359.842755643193;1140:24374.335177095927;1141:24386.261637090556;1142:24402.842297427;2289:24415.663743182417;2739:24429.143619572642;2738:24445.470409233567;2737:24456.769348036934;988:24471.68903450586;1614:24486.079484097423;2631:24496.247995697755;2736:24508.107743334047;6670:24532.025954052348
0,14,default_vehtype,boarding,True,24532.025954052348,24562.025954052348,24532.025954052348,0.0,6670;-1;-1,6670;-1;-1,0.0,0.7721397666984484,0.7721397666984484,0,,0,15,1,,15,,
0,4,default_vehtype,route,False,23810,24615.40849580797,23810,0,23071;-1;-1,14081;-1;-1,6132.464000000001,0.8902645881432277,0.8896513417432281,0.0,,0,,0,,,23071;18016;18017;18018;18019;18020;18021;29378;20918;29368;18407;14382;19755;26167;23027;23028;23941;21770;23157;14037;14038;29741;14039;28314;15904;15896;21110;21620;20034;15743;21621;20332;20886;20294;15281;21237;17726;21622;26341;24188;14924;26391;21922;14080;14081,23071:23810;18016:23851.970962674914;18017:23866.989584957973;18018:23881.959586216322;18019:23899.735226490993;18020:23938.505045833834;18021:23949.38330477511;29378:23956.559675470497;20918:23958.421111399988;29368:23961.612350623185;18407:23991.444221676444;14382:23997.35763430646;19755:24008.113908431107;26167:24042.22453695675;23027:24084.094426575644;23028:24102.27171791727;23941:24107.42527560346;21770:24144.69326105139;23157:24175.16347000758;14037:24197.78245066389;14038:24268.951864136136;29741:24270.476779158835;14039:24299.737666800116;28314:24302.322348638038;15904:24326.42377187422;15896:24327.03794623701;21110:24337.887412291464;21620:24349.80661487363;20034:24365.93618647618;15743:24373.74283694844;21621:24417.130018663218;20332:24425.367541709886;20886:24434.884909314143;20294:24460.450515607725;15281:24468.33871257205;21237:24475.937919309792;17726:24490.181750442953;21622:24506.51609409344;26341:24546.816948955446;24188:24556.317930259967;14924:24583.289344275945;26391:24588.678423048343;21922:24602.63549283246;14080:24610.17923443009;14081:24615.40849580797
0,4,default_vehtype,boarding,True,24615.40849580797,24645.40849580797,24615.40849580797,0.0,14081;-1;-1,14081;-1;-1,0.0,0.8896513417432281,0.8896513417432281,0,,0,14,1,14,,,
0,14,default_vehtype,route,False,24590,24674.73822554799,24590,0,6670;-1;-1,962;-1;-1,521.5000000000001,0.7721397666984484,0.7720876166984484,0.0,,0,,0,,,6670;2761;1553;3279;2381;962,6670:24590;2761:24592.800534144368;1553:24613.285023922144;3279:24633.500625117234;2381:24662.46842538988;962:24674.73822554799
0,12,default_vehtype,route,False,24291.40329190197,24706.90799929181,24291.40329190197,0.0,17195;-1;-1,28938;-1;-1,3116.0860000000002,0.8864000245171086,0.8860884159171085,0.0,,0,13,1,,,17195;27521;20926;30780;20927;15992;28415;30779;28414;28743;28413;30689;30690;28742;27132;24246;24843;23912;14950;13577;22443;29773;21877;29829;19611;20379;29863;29862;29775;13984;29845;28938,17195:24291.40329190197;27521:24304.613786250695;20926:24325.50284805826;30780:24365.089612548367;20927:24367.05679470397;15992:24390.44199966854;28415:24392.100405245852;30779:24393.45544496373;28414:24418.556652818697;28743:24424.73357778509;28413:24431.070705217386;30689:24432.2503264009;30690:24433.746442339296;28742:24437.549257404018;27132:24445.836993969522;24246:24469.817830661756;24843:24491.53797714301;23912:24505.238010309095;14950:24524.07827514459;13577:24533.07238373852;22443:24543.5250866963;29773:24551.566807546125;21877:24553.966948664118;29829:24571.14638254847;19611:24598.5899359409;20379:24619.06055293149;29863:24621.539966400866;29862:24654.54042962387;29775:24656.83266843509;13984:24675.142351912174;29845:24677.386900465284;28938:24706.90799929181
0,14,default_vehtype,boarding,True,24674.73822554799,24704.73822554799,24674.73822554799,0.0,962;-1;-1,962;-1;-1,0.0,0.7720876166984484,0.7720876166984484,0.0,,0,18,1,18,,,
0,12,default_vehtype,boarding,True,24706.90799929181,24736.90799929181,24706.90799929181,0.0,28938;-1;-1,28938;-1;-1,0.0,0.8860884159171085,0.8860884159171085,0.0,,0,13,1,,13,,
0,13,default_vehtype,route,False,24500.0,24734.890293346365,24500.0,0.0,7741;-1;-1,39151;-1;-1,1771.3649999999998,0.529513151214635,0.5293360147146348,0.0,,0,,0,,,7741;3161;45922;44754;49097;44753;680;2390;44752;37216;40974;43480;44751;39150;33664;39151,7741:24500;3161:24521.564496799543;45922:24542.585764643205;44754:24566.45436835712;49097:24578.889809133037;44753:24580.377182380093;680:24592.869433548007;2390:24606.76144151948;44752:24623.40691914229;37216:24639.189133452364;40974:24656.20166491053;43480:24671.299973633668;44751:24685.7592806396;39150:24701.287735548067;33664:24720.776478339994;39151:24734.890293346365
0,13,default_vehtype,boarding,True,24734.890293346365,24764.890293346365,24734.890293346365,0.0,39151;-1;-1,39151;-1;-1,0.0,0.5293360147146348,0.5293360147146348,0,,0,16,1,16,,,
0,4,default_vehtype,route,False,24645.40849580797,24822.387813980815,24645.40849580797,0.0,14081;-1;-1,20332;-1;-1,1159.666,0.8896513417432281,0.8895353751432283,0.0,,0,14,1,,,14081;14080;21922;26391;14924;24188;26341;21622;17726;21237;15281;20294;20886;20332,14081:24645.40849580797;14080:24652.653298785477;21922:24659.848415600256;26391:24678.435658044964;14924:24685.048924996932;24188:24703.031632954848;26341:24714.668105941568;21622:24748.079005261767;17726:24756.65295726349;21237:24768.521336923597;15281:24778.79809636677;20294:24788.13163596789;20886:24815.194023571756;20332:24822.387813980815
0,4,default_vehtype,boarding,True,24822.387813980815,24852.387813980815,24822.387813980815,0.0,20332;-1;-1,20332;-1;-1,0.0,0.8895353751432283,0.8895353751432283,0,,0,14,1,,14,,
0,8,default_vehtype,route,False,24910,25004.21733410143,24910,0,983;-1;-1,2855;-1;-1,501.957,0.8088177485379385,0.8087675528379384,0.0,,0,,0,,,983;3281;3331;1453;1531;2855,983:24910;3281:24933.36311624556;3331:24942.789303914975;1453:24954.009664501507;1531:24968.073436772214;2855:25004.21733410143
0,8,default_vehtype,boarding,True,25004.21733410143,25034.21733410143,25004.21733410143,0.0,2855;-1;-1,2855;-1;-1,0.0,0.8087675528379384,0.8087675528379384,0,,0,19,1,19,,,
0,13,default_vehtype,route,False,24764.890293346365,25054.842413018323,24764.890293346365,0.0,39151;-1;-1,2736;-1;-1,2495.7000000000003,0.5293360147146348,0.5290864447146344,0.0,,0,16,1,,,39151;45716;33663;44750;53435;45715;45714;38344;43869;45713;1139;1140;1141;1142;2289;2739;2738;2737;988;1614;2631;2736,39151:24764.890293346365;45716:24788.43383617839;33663:24806.230330894272;44750:24824.504854470135;53435:24825.789871244804;45715:24837.10854225236;45714:24851.70928804606;38344:24864.44652707384;43869:24875.434788488306;45713:24893.191568134498;1139:24906.57742532747;1140:24921.069846780203;1141:24932.996306774832;1142:24949.576967111276;2289:24962.398412866693;2739:24975.878289256918;2738:24992.205078917843;2737:25003.50401772121;988:25018.423704190136;1614:25032.8141537817;2631:25042.98266538203;2736:25054.842413018323
0,13,default_vehtype,boarding,True,25054.842413018323,25084.842413018323,25054.842413018323,0.0,2736;-1;-1,2736;-1;-1,0.0,0.5290864447146344,0.5290864447146344,0,,0,16,1,,16,,
0,14,default_vehtype,route,False,24704.73822554799,25128.122853055458,24704.73822554799,0.0,962;-1;-1,46946;-1;-1,3100.841999999999,0.7720876166984484,0.7717775324984484,0.0,,0,18,1,,,962;665;666;667;668;669;670;671;672;673;674;675;676;677;678;679;680;2390;44752;33669;46420;34346;46874;43522;38189;46946,962:24704.73822554799;665:24730.615817856455;666:24744.160738286195;667:24762.904725814722;668:24778.801552026896;669:24790.29280998412;670:24805.980764190695;671:24821.36811882244;672:24834.86711584806;673:24850.907806795203;674:24866.58588057002;675:24876.065209929136;676:24891.368577490142;677:24902.009751723912;678:24915.814073461297;679:24933.03666961868;680:24945.746450174596;2390:24959.63845814607;44752:24976.28393576888;33669:24999.971675955923;46420:25019.000010592932;34346:25042.61630916697;46874:25059.627442283185;43522:25082.634318082222;38189:25105.580394599678;46946:25128.122853055458
0,14,default_vehtype,boarding,True,25128.122853055458,25158.122853055458,25128.122853055458,0.0,46946;-1;-1,46946;-1;-1,0.0,0.7717775324984484,0.7717775324984484,0,,0,18,1,,18,,
0,2,default_vehtype,route,False,25060,25247.15302319806,25060,0,28497;-1;-1,28985;-1;-1,1501.725,0.6799450263713105,0.6797948538713104,0.0,,0,,0,,,28497;27206;27205;20192;29008;30425;27204;28536;28535;23222;28534;28996;28991;28986;28985,28497:25060;27206:25068.840013262943;27205:25074.90254355298;20192:25086.81710433733;29008:25099.288849896388;30425:25103.908525729315;27204:25112.407730341736;28536:25159.122827396095;28535:25176.5438285797;23222:25209.344690432248;28534:25223.139511703896;28996:25229.759517998256;28991:25237.102061878977;28986:25242.702806109155;28985:25247.15302319806
0,2,default_vehtype,boarding,True,25247.15302319806,25277.15302319806,25247.15302319806,0.0,28985;-1;-1,28985;-1;-1,0.0,0.6797948538713104,0.6797948538713104,0,,0,20,1,20,,,
0,8,default_vehtype,route,False,25034.21733410143,25313.654814216243,25034.21733410143,0.0,2855;-1;-1,40974;-1;-1,2417.8089999999997,0.8087675528379384,0.8085257719379384,0.0,,0,19,1,,,2855;1454;3282;2319;526;905;1117;3133;1904;1905;1906;1140;39146;39147;38345;39148;47696;43478;40972;40973;40974,2855:25034.21733410143;1454:25047.415098542016;3282:25061.748525920422;2319:25077.29556470419;526:25090.351802105943;905:25103.804452570745;1117:25110.23494851719;3133:25116.56981637926;1904:25130.67451862332;1905:25147.417446298274;1906:25161.262366950014;1140:25174.51222547407;39146:25186.80955240947;39147:25201.65392285803;38345:25213.630462157726;39148:25225.50295864482;47696:25243.6115342012;43478:25263.322297532122;40972:25275.49804124126;40973:25293.094688980254;40974:25313.654814216243
0,8,default_vehtype,boarding,True,25313.654814216243,25343.654814216243,25313.654814216243,0.0,40974;-1;-1,40974;-1;-1,0.0,0.8085257719379384,0.8085257719379384,0.0,,0,19,1,,19,,
0,14,default_vehtype,route,False,25158.122853055458,25347.393143499452,25158.122853055458,0.0,46946;-1;-1,33882;-1;-1,1158.043,0.7717775324984484,0.7716617281984485,0.0,,0,,0,,,46946;38189;37220;38188;40976;43483;43521;39153;50436;43520;49560;33882,46946:25158.122853055458;38189:25174.163760234347;37220:25193.496310299197;38188:25222.15143775764;40976:25240.136515654427;43483:25262.380703015126;43521:25282.724278244026;39153:25298.405751607537;50436:25317.680923009608;43520:25318.863533228297;49560:25320.054003037607;33882:25347.393143499452
0,14,default_vehtype,boarding,True,25347.393143499452,25377.393143499452,25347.393143499452,0.0,33882;-1;-1,33882;-1;-1,0.0,0.7716617281984485,0.7716617281984485,0,,0,21,1,21,,,
0,9,default_vehtype,route,False,25200,25458.442300543204,25200,0,9351;-1;-1,9154;-1;-1,1385.2459999999999,0.5644631488274267,0.564324624227427,0.0,,0,,0,,,9351;9350;12644;9349;12521;9632;9516;12265;9633;9200;9153;9154,9351:25200;9350:25205.417698654;12644:25218.799431382948;9349:25244.71446714291;12521:25300.42089599264;9632:25303.124904872537;9516:25344.805245219886;12265:25386.127395100644;9633:25421.964456016096;9200:25430.496378621614;9153:25442.925907794328;9154:25458.442300543204
0,9,default_vehtype,boarding,True,25458.442300543204,25488.442300543204,25458.442300543204,0.0,9154;-1;-1,9154;-1;-1,0.0,0.564324624227427,0.564324624227427,0,,0,27,1,27,,,
