request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,rider_declined,decision_time,chosen_operator_id,operator_id,vehicle_id,vehicle_id_cancelled_rq,pickup_time,dropoff_time,fare,modal_state,initial_expected_wait_time,last_wait_time,diffusion_cancelled,diffusion_decision_time,max_diff_dec_time_reached,last_diffusion_state_value,no_show_stat,diffusion_state_values,second_vehicle_assigned,assigned_vids,looser_vid
166,BasicRequest_no_show,1,43500,43500,789;-1;-1,1815;-1;-1,,,,,1221.5931973974202,9203.34520869,0:t_wait:992.1957509997446;t_drive:1521.593197397422;fare:920,False,,0,0,9,,44449.09390003678,45723.96470690304,920,0,,992.1957509997446,False,43530,True,41.51500584515679,False,[],False,,
168,BasicRequest_no_show,1,43800,43800,1587;-1;-1,420;-1;-1,,,,,1057.4003289300713,8880.815856717,0:t_wait:552.0900031339916;t_drive:1357.4003289300745;fare:888,False,,0,0,6,,44585.255239724036,45887.01586002137,888,0,,552.0900031339916,False,43804.10000000024,False,80.7237843450676,False,[],True,"(6, 3)",3
173,BasicRequest_no_show,2,44340,44340,1311;-1;-1,3044;-1;-1,,,,,1007.1396160377587,9809.503392130002,0:t_wait:988.388227219235;t_drive:1307.1396160377553;fare:1961,False,,0,0,0,,45079.895211904026,46115.92404143184,1961,0,,988.388227219235,False,44370,True,34.685824803819514,False,[],False,,
193,BasicRequest_no_show,1,45300,45300,2347;-1;-1,1610;-1;-1,,,,,361.2629403527533,3127.79399904,0:t_wait:144.89285364575335;t_drive:661.2629403527535;fare:312,False,,0,0,1,,45457.74355822364,46175.54206500907,312,0,,144.89285364575335,False,45306.950000000405,False,80.36710992076242,False,[],False,,
195,BasicRequest_no_show,1,45420,45420,328;-1;-1,3171;-1;-1,,,,,480.8036852488931,3391.9737731490004,0:t_wait:500.5334529329266;t_drive:780.8036852488949;fare:339,False,,0,0,7,,45669.23375266295,46269.97762940219,339,0,,500.5334529329266,False,45424.10000000024,False,80.90684089645057,False,[],False,,
180,BasicRequest_no_show,1,44640,44640,1524;-1;-1,521;-1;-1,,,,,915.4123279502571,4597.920952004,0:t_wait:931.0094282379578;t_drive:1215.41232795026;fare:459,False,,0,0,3,,45748.00403234334,46653.27547122525,459,0,,931.0094282379578,False,44670,True,55.43410876876918,False,[],False,,
188,BasicRequest_no_show,1,45060,45060,3475;-1;-1,319;-1;-1,,,,,644.6175357211397,4475.329734993,0:t_wait:1009.0455396945545;t_drive:944.6175357211396;fare:447,False,,0,0,4,,46051.49392343428,46778.86677225716,447,0,,1009.0455396945545,False,45090,True,14.406231316181339,False,[],False,,
207,BasicRequest_no_show,1,46800,46800,1027;-1;-1,3995;-1;-1,,,,,530.6780689984607,2718.895700733,0:t_wait:1296.459432388212;t_drive:830.6780689984589;fare:271,False,46810,0,,,,,,271,0,,1296.459432388212,True,46812.0000000007,False,-80.47922548726253,False,[],False,,
197,BasicRequest_no_show,1,45600,45600,1531;-1;-1,3562;-1;-1,,,,,304.77823975149613,1471.1232433710002,0:t_wait:876.4492801850283;t_drive:604.7782397514966;fare:147,False,,0,0,5,,46435.84752948074,46851.85908626448,147,0,,876.4492801850283,False,45614.55000000085,False,80.76213574779725,False,[],False,,
208,BasicRequest_no_show,1,46860,46860,2916;-1;-1,427;-1;-1,,,,,380.4835919332228,3620.43249215,0:t_wait:1358.2719805212764;t_drive:680.4835919332254;fare:362,False,46890,0,,,,,,362,0,,1358.2719805212764,True,46890,True,-72.24334903370142,False,[],False,,
194,BasicRequest_no_show,1,45360,45360,2636;-1;-1,2589;-1;-1,,,,,908.5887640042865,7257.365012759999,0:t_wait:243.1583647051084;t_drive:1208.5887640042856;fare:725,False,,0,0,2,,45603.1583647051,46951.55937002924,725,0,,243.1583647051084,False,45363.700000000215,False,80.72133431394141,False,[],True,"(2, 8)",8
211,BasicRequest_no_show,1,46980,46980,2448;-1;-1,898;-1;-1,,,,,1418.752581731897,12394.347317296,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
209,BasicRequest_no_show,2,46980,46980,427;-1;-1,199;-1;-1,,,,,615.226608844732,4438.06362059,0:t_wait:1060.14825626331;t_drive:915.2266088447286;fare:887,False,47010,0,,,,,,887,0,,1060.14825626331,True,47010,True,-27.348702890064448,False,[],False,,
212,BasicRequest_no_show,1,47040,47040,824;-1;-1,3702;-1;-1,,,,,270.7819313871272,1834.30073614,0:t_wait:1413.485354424396;t_drive:570.7819313871296;fare:183,True,,,,,,,,,0,,,False,,False,,False,[],False,,
213,BasicRequest_no_show,1,47040,47040,3446;-1;-1,1827;-1;-1,,,,,1404.0470928372206,14282.076201713,0:t_wait:1154.2419152923176;t_drive:1704.0470928372233;fare:1428,True,,,,,,,,,0,,,False,,False,,False,[],False,,
215,BasicRequest_no_show,1,47100,47100,295;-1;-1,1587;-1;-1,,,,,1066.2502039272404,10189.830252460999,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
214,BasicRequest_no_show,1,47100,47100,3194;-1;-1,1827;-1;-1,,,,,1428.178020519807,16283.708293430002,0:t_wait:1166.0769800994385;t_drive:1728.1780205198083;fare:1628,False,47130,0,,,,,,1628,0,,1166.0769800994385,True,47130,True,-27.140061711765817,False,[],False,,
216,BasicRequest_no_show,1,47160,47160,385;-1;-1,3562;-1;-1,,,,,567.977373111891,2169.45927208,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
218,BasicRequest_no_show,1,47460,47460,1229;-1;-1,427;-1;-1,,,,,837.2223426772039,7115.98734364,0:t_wait:1410.2491138323167;t_drive:1137.2223426772034;fare:711,True,,,,,,,,,0,,,False,,False,,False,[],False,,
217,BasicRequest_no_show,1,47460,47460,427;-1;-1,2823;-1;-1,,,,,929.9402731823252,8168.03730899,0:t_wait:1326.147361742107;t_drive:1229.9402731823284;fare:816,False,47480,0,,,,,,816,0,,1326.147361742107,True,47486.00000000151,False,-80.35507575114859,False,[],False,,
201,BasicRequest_no_show,1,46200,46200,598;-1;-1,333;-1;-1,,,,,677.7004851767413,4215.322797463,0:t_wait:746.6526740911431;t_drive:977.7004851767415;fare:421,False,,0,0,1,,46733.89056629148,47508.384300178106,421,0,,746.6526740911431,False,46210.65000000062,False,80.8455973400744,False,[],False,,
198,BasicRequest_no_show,1,45960,45960,3562;-1;-1,2794;-1;-1,,,,,1305.72489003208,14885.532319309,0:t_wait:266.2592094735446;t_drive:1605.7248900320774;fare:1488,False,,0,0,9,,46157.69728930345,47650.75125966142,1488,0,,266.2592094735446,False,45965.55000000032,False,82.28691687495858,False,[],False,,
200,BasicRequest_no_show,1,46080,46080,688;-1;-1,3562;-1;-1,,,,,1017.5047283553158,8912.650052219,0:t_wait:543.5875740934425;t_drive:1317.504728355314;fare:891,False,,0,0,11,,46657.54903543632,47673.66893529906,891,0,,543.5875740934425,False,46091.15000000065,False,82.03345130585596,False,[],True,"(11, 2)",2
219,BasicRequest_no_show,1,47700,47700,348;-1;-1,1586;-1;-1,,,,,1379.9661950200482,11678.42466004,0:t_wait:1228.7657321354272;t_drive:1679.9661950200461;fare:1167,True,,,,,,,,,0,,,False,,False,,False,[],False,,
220,BasicRequest_no_show,1,47700,47700,2845;-1;-1,2311;-1;-1,,,,,1061.6286035504645,6801.0739605750005,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
199,BasicRequest_no_show,1,45960,45960,1815;-1;-1,789;-1;-1,,,,,992.1957509997424,8015.835628320002,0:t_wait:255.17143798741745;t_drive:1292.1957509997446;fare:801,False,,0,0,8,,46279.3726320226,47739.73949207654,801,0,,255.17143798741745,False,45965.50000000032,False,81.51305576957951,False,[],True,"(8, 10)",10
202,BasicRequest_no_show,1,46200,46200,867;-1;-1,225;-1;-1,,,,,759.4476026911188,5341.8439044,0:t_wait:949.9543495148027;t_drive:1059.4476026911216;fare:534,False,,0,0,7,,46751.88244086147,47879.1032956956,534,0,,949.9543495148027,False,46222.00000000128,False,80.28851413977829,False,[],False,,
184,BasicRequest_no_show,1,45000,45000,4003;-1;-1,1827;-1;-1,,,,,1484.9918239844908,16464.560810593,0:t_wait:875.1431641691597;t_drive:1784.991823984492;fare:1646,False,,0,0,6,,45919.74622612467,47913.72200881621,1646,0,,875.1431641691597,False,45012.800000000745,False,82.25450678323682,False,[],False,,
203,BasicRequest_no_show,1,46440,46440,1735;-1;-1,1587;-1;-1,,,,,881.7815866685039,8793.070886960999,0:t_wait:481.94768786764325;t_drive:1181.781586668505;fare:879,False,,0,0,10,,46920.46443135191,47938.39270825646,879,0,,481.94768786764325,False,46444.60000000027,False,81.15303496658001,False,[],False,,
206,BasicRequest_no_show,1,46680,46680,537;-1;-1,2765;-1;-1,,,,,922.6515852407795,6444.3412828,0:t_wait:733.306326348822;t_drive:1222.6515852407829;fare:644,False,,0,0,5,,47238.45403650531,48164.82811388244,644,0,,733.306326348822,False,46688.6500000005,False,80.65412448471521,False,[],False,,
205,BasicRequest_no_show,1,46620,46620,3194;-1;-1,288;-1;-1,,,,,750.5603916043722,5507.535907340001,0:t_wait:670.8058311176646;t_drive:1050.5603916043692;fare:550,False,,0,0,3,,47284.09238993127,48196.62340016443,550,0,,670.8058311176646,False,46631.00000000064,False,80.55773107909268,False,[],False,,
228,BasicRequest_no_show,1,48300,48300,544;-1;-1,1281;-1;-1,,,,,708.144848853294,4528.4691114180005,0:t_wait:1185.9164768335468;t_drive:1008.1448488532915;fare:452,False,48330,0,,,,,,452,0,,1185.9164768335468,True,48330,True,-17.8804960129228,False,[],False,,
210,BasicRequest_no_show,2,46980,46980,427;-1;-1,199;-1;-1,,,,,615.226608844732,4438.06362059,0:t_wait:1060.14825626331;t_drive:915.2266088447286;fare:887,False,,0,0,11,,47804.689110170264,48369.791369000566,887,0,,1060.14825626331,False,47010,True,30.91355214460804,False,[],False,,
229,BasicRequest_no_show,1,48480,48480,427;-1;-1,2223;-1;-1,,,,,361.0249651179766,2288.19504756,0:t_wait:1322.8757078697163;t_drive:661.0249651179765;fare:228,True,,,,,,,,,0,,,False,,False,,False,[],False,,
231,BasicRequest_no_show,1,48540,48540,3971;-1;-1,3562;-1;-1,,,,,687.9543675737818,4585.10402206,0:t_wait:918.2338941172493;t_drive:987.9543675737805;fare:458,True,,,,,,,,,0,,,False,,False,,False,[],False,,
232,BasicRequest_no_show,1,48540,48540,1611;-1;-1,734;-1;-1,,,,,245.75937747082025,1792.167945057,0:t_wait:1159.1879690889255;t_drive:545.7593774708221;fare:179,True,,,,,,,,,0,,,False,,False,,False,[],False,,
234,BasicRequest_no_show,1,48600,48600,3173;-1;-1,1815;-1;-1,,,,,515.0571852887871,4014.88203202,0:t_wait:1356.5383678893122;t_drive:815.0571852887879;fare:401,True,,,,,,,,,0,,,False,,False,,False,[],False,,
204,BasicRequest_no_show,1,46440,46440,1428;-1;-1,3743;-1;-1,,,,,1114.747163616773,7168.943885278001,0:t_wait:863.9807234763357;t_drive:1414.7471636167757;fare:716,False,,0,0,4,,47076.599588307785,48644.055084434964,716,0,,863.9807234763357,False,46456.00000000093,False,80.58930223070566,False,[],False,,
235,BasicRequest_no_show,1,48660,48660,694;-1;-1,427;-1;-1,,,,,941.1086668812225,6777.913731699999,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
236,BasicRequest_no_show,1,48660,48660,427;-1;-1,2460;-1;-1,,,,,499.2171420376201,5216.02452399,0:t_wait:1348.4837025165252;t_drive:799.217142037618;fare:521,True,,,,,,,,,0,,,False,,False,,False,[],False,,
223,BasicRequest_no_show,2,48120,48120,3562;-1;-1,2687;-1;-1,,,,,290.73628331576094,2065.3839376,0:t_wait:571.0435723983464;t_drive:590.7362833157604;fare:413,False,,0,0,7,,48691.04357239833,48983.4568993246,413,0,,571.0435723983464,False,48126.65000000039,False,80.78343221883911,False,[],False,,
239,BasicRequest_no_show,1,49260,49260,1671;-1;-1,2623;-1;-1,,,,,1325.8327753351155,12652.041209463,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
224,BasicRequest_no_show,2,48120,48120,427;-1;-1,2687;-1;-1,,,,,263.86992799160856,1925.23124658,0:t_wait:1026.5275911811332;t_drive:563.8699279916109;fare:385,False,,0,0,10,,49048.08633265889,49305.29916707883,385,0,,895.3407836804981,False,48132.0500000007,False,80.90325485882319,False,[],True,"(10, 6)",6
226,BasicRequest_no_show,1,48240,48240,2519;-1;-1,3426;-1;-1,,,,,390.68263393271445,3480.246919108,0:t_wait:569.8252322918925;t_drive:690.6826339327163;fare:348,False,,0,0,11,,48602.51950658217,49330.96657760899,348,0,,569.8252322918925,False,48244.75000000028,False,81.08062977775415,False,[],False,,
244,BasicRequest_no_show,2,49380,49380,2208;-1;-1,3350;-1;-1,,,,,509.41104845486916,4195.1818874,0:t_wait:1202.1358607111906;t_drive:809.4110484548728;fare:839,False,49410,0,,,,,,839,0,,1202.1358607111906,True,49410,True,-12.432741274501849,False,[],False,,
225,BasicRequest_no_show,1,48240,48240,3788;-1;-1,1611;-1;-1,,,,,621.6254877614267,3659.721325632,0:t_wait:565.2234399662557;t_drive:921.6254877614265;fare:365,False,,0,0,5,,48831.529176653814,49468.55976046807,365,0,,565.2234399662557,False,48247.150000000416,False,81.68012552416174,False,[],False,,
237,BasicRequest_no_show,1,48840,48840,1185;-1;-1,427;-1;-1,,,,,294.44325396082644,1278.50057859,0:t_wait:691.3574257337241;t_drive:594.4432539608242;fare:127,False,,0,0,7,,49261.333376496186,49550.522531652234,127,0,,691.3574257337241,False,48847.20000000042,False,80.30663992656685,False,[],False,,
230,BasicRequest_no_show,1,48540,48540,1693;-1;-1,2687;-1;-1,,,,,821.1097082685139,7708.6912429799995,0:t_wait:283.58343926006637;t_drive:1121.1097082685155;fare:770,False,,0,0,8,,48930.730444827386,49950.78721446706,770,0,,283.58343926006637,False,48544.15000000024,False,80.40639851320084,False,[],False,,
238,BasicRequest_no_show,1,49140,49140,3397;-1;-1,430;-1;-1,,,,,400.72483849574485,3622.16639724,0:t_wait:378.7648481678625;t_drive:700.724838495742;fare:362,False,,0,0,6,,49533.78255046658,49991.670021075406,362,0,,378.7648481678625,False,49145.00000000029,False,80.55183677149236,False,[],False,,
241,BasicRequest_no_show,1,49380,49380,2208;-1;-1,278;-1;-1,,,,,441.3294218423456,2420.7318172699997,0:t_wait:264.02790429344896;t_drive:741.3294218423471;fare:242,False,,0,0,11,,49644.02790429344,50007.83128174905,242,0,,264.02790429344896,False,49384.10000000024,False,80.33462020524927,False,[],True,"(11, 10)",10
221,BasicRequest_no_show,1,47820,47820,1654;-1;-1,852;-1;-1,,,,,1729.4382462442145,16419.112301250003,0:t_wait:205.31533613464126;t_drive:2029.4382462442154;fare:1641,False,,0,0,9,,48025.31533613464,50261.99895934135,1641,0,,205.31533613464126,False,47829.75000000057,False,80.27116181233819,False,[],True,"(9, 8)",8
240,BasicRequest_no_show,1,49260,49260,1611;-1;-1,3562;-1;-1,,,,,688.9485655312415,4591.823994677,0:t_wait:228.26723314610717;t_drive:988.9485655312383;fare:459,False,,0,0,5,,49468.55976046807,50499.2380786019,459,0,,228.26723314610717,False,49269.45000000055,False,81.02836892076782,False,[],False,,
233,BasicRequest_no_show,1,48540,48540,3691;-1;-1,3562;-1;-1,,,,,819.232383275507,6238.508416209999,0:t_wait:784.9064868062706;t_drive:1119.2323832755064;fare:623,False,,0,0,4,,49271.07266843647,50553.568814642305,623,0,,784.9064868062706,False,48552.450000000725,False,80.27933534841858,False,[],False,,
227,BasicRequest_no_show,1,48300,48300,3115;-1;-1,359;-1;-1,,,,,484.3644383150099,3183.4314549399996,0:t_wait:970.5492398690767;t_drive:784.3644383150095;fare:318,False,,0,0,3,,49629.04591356758,50566.05696665008,318,0,,970.5492398690767,False,48330,True,44.84179428479778,False,[],False,,
222,BasicRequest_no_show,1,47940,47940,2383;-1;-1,1429;-1;-1,,,,,1649.3588945768054,13154.102612424002,0:t_wait:695.7221805282461;t_drive:2303.0422420343893;fare:1315,False,,0,0,9,,48341.96065246853,50581.761578450176,1315,0,,695.7221805282461,False,47945.400000000314,False,80.75198430582036,False,[],False,,
253,BasicRequest_no_show,1,50760,50760,3033;-1;-1,3515;-1;-1,,,,,1447.4159358403517,18632.830253089996,0:t_wait:999.7386095120382;t_drive:1747.4159358403485;fare:1863,True,,,,,,,,,0,,,False,,False,,False,[],False,,
249,BasicRequest_no_show,1,50460,50460,328;-1;-1,2915;-1;-1,,,,,377.01845344148524,3809.277056509,0:t_wait:312.45868894945306;t_drive:677.0184534414875;fare:380,False,,0,0,5,,50529.77070361718,50950.856580060936,380,0,,312.45868894945306,False,50464.400000000256,False,80.27325028897945,False,[],True,"(5, 8)",8
243,BasicRequest_no_show,2,49380,49380,3562;-1;-1,3350;-1;-1,,,,,364.24932053394775,3109.869165099,0:t_wait:751.1670595367541;t_drive:664.2493205339488;fare:621,False,,0.0,0.0,4.0,,50553.568814642305,50990.587941023405,621.0,0,,751.1670595367541,False,49398.8500000011,False,81.29015214601245,False,[],False,,
256,BasicRequest_no_show,1,51000,51000,839;-1;-1,3475;-1;-1,,,,,1010.0632342346189,7380.641795083,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
246,BasicRequest_no_show,1,49800,49800,427;-1;-1,1587;-1;-1,,,,,925.8454183255081,7818.649320857001,0:t_wait:138.97827131873055;t_drive:1225.845418325509;fare:781,False,,0,0,10,,49946.35717529763,51122.85457919976,781,0,,138.97827131873055,False,49805.65000000033,False,80.68903452294454,False,[],False,,
259,BasicRequest_no_show,1,51180,51180,4003;-1;-1,288;-1;-1,,,,,715.4127708975536,6170.081871640001,0:t_wait:1078.6328103519409;t_drive:1015.4127708975502;fare:617,True,,,,,,,,,0,,,False,,False,,False,[],False,,
245,BasicRequest_no_show,1,49500,49500,2636;-1;-1,2403;-1;-1,,,,,675.9338876611553,3393.8863988599996,0:t_wait:907.7949456050337;t_drive:975.9338876611582;fare:339,False,,0,0,8,,50336.519469211366,51182.08238425438,339,0,,907.7949456050337,False,49530,True,53.758421786374804,False,[],False,,
261,BasicRequest_no_show,1,51300,51300,3427;-1;-1,1673;-1;-1,,,,,381.3125672651522,2196.27351119,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
262,BasicRequest_no_show,1,51360,51360,1656;-1;-1,1391;-1;-1,,,,,971.595124787648,10301.151975052,0:t_wait:1214.9129061302883;t_drive:1271.595124787651;fare:1030,False,51390,0,,,,,,1030,0,,1214.9129061302883,True,51390,True,-36.7049869869382,False,[],False,,
263,BasicRequest_no_show,1,51360,51360,284;-1;-1,1564;-1;-1,,,,,1346.4614790589733,11762.585091017001,0:t_wait:1163.041130348698;t_drive:1646.4614790589767;fare:1176,False,51390,0,,,,,,1176,0,,1163.041130348698,True,51390,True,-45.80153346872199,False,[],False,,
264,BasicRequest_no_show,1,51420,51420,427;-1;-1,849;-1;-1,,,,,448.89019215534034,1856.2049058899997,0:t_wait:1183.3445084047344;t_drive:748.8901921553406;fare:185,False,51450,0,,,,,,185,0,,1183.3445084047344,True,51450,True,-45.609586086921446,False,[],True,,
265,BasicRequest_no_show,1,51540,51540,438;-1;-1,1887;-1;-1,,,,,922.1399053102315,5766.337076754,0:t_wait:924.3311409169473;t_drive:1222.1399053102286;fare:576,True,,,,,,,,,0,,,False,,False,,False,[],False,,
242,BasicRequest_no_show,1,49380,49380,2882;-1;-1,1564;-1;-1,,,,,1269.9475279939857,17397.328130337002,0:t_wait:812.4826425257852;t_drive:1569.947527993987;fare:1739,False,,0,0,7,,49990.749349836195,51634.40710245551,1739,0,,812.4826425257852,False,49390.2500000006,False,81.07320151322574,False,[],False,,
252,BasicRequest_no_show,2,50760,50760,1429;-1;-1,1815;-1;-1,,,,,616.728457285896,4573.789868940001,0:t_wait:126.3081908049935;t_drive:916.7284572858989;fare:914,False,,0,0,3,,50886.308190805,51850.26104772893,914,0,,126.3081908049935,False,50772.100000000704,False,81.40733926186704,False,[],False,,
247,BasicRequest_no_show,2,50280,50280,1813;-1;-1,1955;-1;-1,,,,,803.1993960756653,7422.99928267,0:t_wait:422.4645260281468;t_drive:1103.1993960756663;fare:1484,False,,0,0,11,,50715.54166038702,51853.20746775451,1484,0,,422.4645260281468,False,50287.00000000041,False,80.1445288262984,False,[],False,,
255,BasicRequest_no_show,1,50820,50820,427;-1;-1,1503;-1;-1,,,,,509.51338979195344,3697.62631906,0:t_wait:786.1691241283988;t_drive:809.5133897919513;fare:369,False,,0,0,5,,51471.17786553708,52178.181278652395,369,0,,742.1252360055005,False,50824.30000000025,False,81.5252820134835,False,[],True,"(5, 2)",2.0
267,BasicRequest_no_show,1,51540,51540,3665;-1;-1,1503;-1;-1,,,,,341.09173903136684,2886.75135778,0:t_wait:47.762794809110346;t_drive:641.0917390313698;fare:288,False,,0,0,5,,51592.383150865055,52178.181278652395,288,0,,47.762794809110346,False,51546.15000000036,False,82.53896487069933,False,[],False,,
271,BasicRequest_no_show,1,52200,52200,525;-1;-1,3562;-1;-1,,,,,445.5059855134246,3564.0908922299996,0:t_wait:1163.5489269586687;t_drive:745.5059855134241;fare:356,False,52230,0,,,,,,356,0,,1162.7924421015196,True,52230,True,-7.306836751523012,False,[],False,,
248,BasicRequest_no_show,1,50340,50340,1503;-1;-1,2062;-1;-1,,,,,1318.8251459417454,9958.79956326,0:t_wait:520.8578695831602;t_drive:1618.8251459417443;fare:995,False,,0,0,6,,51070.257818273065,52475.60058984923,995,0,,520.8578695831602,False,50345.2000000003,False,80.8742370979316,False,[],False,,
254,BasicRequest_no_show,1,50820,50820,2670;-1;-1,898;-1;-1,,,,,1204.492835539631,11406.72076987,0:t_wait:759.2568720075506;t_drive:1504.4928355396332;fare:1140,False,,0,0,4,,51326.98921716935,52589.818477029425,1140,0,,759.2568720075506,False,50828.850000000515,False,82.52537606432833,False,[],False,,
251,BasicRequest_no_show,1,50700,50700,514;-1;-1,793;-1;-1,,,,,1166.8779983652203,8541.724144920001,0:t_wait:524.6337906402114;t_drive:1466.8779983652203;fare:854,False,,0,0,9,,51305.74298575036,52622.3549132369,854,0,,524.6337906402114,False,50709.30000000054,False,80.19463963849874,False,[],False,,
260,BasicRequest_no_show,1,51180,51180,2451;-1;-1,1573;-1;-1,,,,,413.07484618788044,2382.9304145,0:t_wait:942.1298965337119;t_drive:713.0748461878829;fare:238,False,,0,0,10,,52367.730341324925,52907.224009875456,238,0,,942.1298965337119,False,51210,True,48.13667807715486,False,[],False,,
258,BasicRequest_no_show,1,51120,51120,427;-1;-1,1815;-1;-1,,,,,229.139282589,1727.94594769,0:t_wait:1011.108770597064;t_drive:529.1392825889998;fare:172,False,,0,0,3,,52216.33704348431,52933.40291533765,172,0,,1011.108770597064,False,51150,True,36.787232983164394,False,[],False,,
275,BasicRequest_no_show,1,53040,53040,380;-1;-1,1815;-1;-1,,,,,300.678287547574,2752.1469123100005,0:t_wait:822.9318334412819;t_drive:600.6782875475765;fare:275,True,,,,,,,,,0,,,False,,False,,False,[],False,,
257,BasicRequest_no_show,1,51060,51060,2917;-1;-1,3759;-1;-1,,,,,1094.5793467192973,9486.214429536998,0:t_wait:910.2694180814506;t_drive:1394.5793467192998;fare:948,False,,0,0,8,,51735.67901038008,53096.32978348741,948,0,,910.2694180814506,False,51066.9000000004,False,81.27889773347513,False,[],False,,
266,BasicRequest_no_show,1,51540,51540,3942;-1;-1,1281;-1;-1,,,,,921.9355156725035,8213.60612003,0:t_wait:976.0339968969129;t_drive:1221.9355156725069;fare:821,False,,0,0,11,,52108.304711390636,53314.57296561985,821,0,,976.0339968969129,False,51570,True,45.40304742342251,False,[],False,,
278,BasicRequest_no_show,1,53460,53460,2508;-1;-1,2816;-1;-1,,,,,1226.6640310742278,11066.68009729,0:t_wait:1069.4828643717556;t_drive:1526.6640310742296;fare:1106,True,,,,,,,,,0,,,False,,False,,False,[],False,,
250,BasicRequest_no_show,1,50640,50640,705;-1;-1,3109;-1;-1,,,,,1900.9900248196145,13527.766299510997,0:t_wait:361.1700267138949;t_drive:2200.9900248196136;fare:1352,False,,0,0,0,,51001.170026713895,53593.01154525139,1352,0,,361.1700267138949,False,50647.150000000416,False,80.3951608769375,False,[],False,,
269,BasicRequest_no_show,1,51900,51900,1673;-1;-1,1587;-1;-1,,,,,1013.7203502899938,10745.280931807,0:t_wait:547.4503794620614;t_drive:1313.7203502899938;fare:1074,False,,0,0,2,,52470.14884878356,53703.665172881825,1074,0,,547.4503794620614,False,51904.550000000265,False,80.07922714647539,False,[],False,,
273,BasicRequest_no_show,1,52920,52920,1121;-1;-1,2311;-1;-1,,,,,407.73569523058563,3082.24009392,0:t_wait:642.8152870649501;t_drive:707.7356952305854;fare:308,False,,0,0,9,,53545.355547605795,53917.9200212857,308,0,,642.8152870649501,False,52926.55000000038,False,81.63611496815396,False,[],False,,
282,BasicRequest_no_show,1,53940,53940,2688;-1;-1,2816;-1;-1,,,,,1087.813764042401,12784.77569467,0:t_wait:1042.7493631293619;t_drive:1387.813764042403;fare:1278,True,,,,,,,,,0,,,False,,False,,False,[],False,,
274,BasicRequest_no_show,1,52980,52980,427;-1;-1,1516;-1;-1,,,,,679.2619935893538,3605.9991965299996,0:t_wait:228.1003769040035;t_drive:979.2619935893526;fare:360,False,,0,0,3,,53255.49323091389,54032.300823029036,360,0,,228.1003769040035,False,52986.55000000038,False,81.1060992042121,False,[],True,"(3, 11)",11
283,BasicRequest_no_show,1,54060,54060,2308;-1;-1,1573;-1;-1,,,,,308.7723143293971,2078.91424604,0:t_wait:941.1954395064458;t_drive:608.7723143293988;fare:207,True,,,,,,,,,0,,,False,,False,,False,[],False,,
287,BasicRequest_no_show,1,54360,54360,657;-1;-1,3562;-1;-1,,,,,681.391156648722,4969.009533939,0:t_wait:1185.067652112266;t_drive:981.3911566487222;fare:496,True,,,,,,,,,0,,,False,,False,,False,[],False,,
270,BasicRequest_no_show,1,52080,52080,427;-1;-1,1587;-1;-1,,,,,925.8454183255081,7818.649320857001,0:t_wait:722.5172828289433;t_drive:1225.845418325509;fare:781,False,,0,0,5,,52915.74827009862,54446.72861948823,781,0,,722.5172828289433,False,52093.7000000008,False,80.15370779445361,False,[],False,,
276,BasicRequest_no_show,1,53160,53160,3526;-1;-1,3562;-1;-1,,,,,1005.053108161243,8375.972020120002,0:t_wait:133.8480406875824;t_drive:1305.0531081612426;fare:837,False,,0,0,8,,53293.84804068759,54477.94822475702,837,0,,133.8480406875824,False,53166.50000000038,False,80.9736033566302,False,[],True,"(8, 7)",7
272,BasicRequest_no_show,1,52860,52860,2054;-1;-1,425;-1;-1,,,,,694.0778642005838,3630.8978535200004,0:t_wait:1070.9270224212596;t_drive:994.0778642005826;fare:363,False,,0,0,10,,53724.230628983474,54688.80882193061,363,0,,1070.9270224212596,False,52890,True,9.009442241793415,False,[],False,,
268,BasicRequest_no_show,2,51900,51900,2782;-1;-1,2348;-1;-1,,,,,1677.912486249696,14804.114741622996,0:t_wait:777.9548982652195;t_drive:1977.9124862496974;fare:2960,False,,0,0,6,,52550.10781154935,54714.32311451448,2960,0,,777.9548982652195,False,51911.55000000067,False,81.08463098472566,False,[],False,,
279,BasicRequest_no_show,1,53520,53520,1586;-1;-1,429;-1;-1,,,,,1142.1329096566537,9033.41139672,0:t_wait:42.27719140291447;t_drive:1442.132909656655;fare:903,False,,0,0,4,,53562.277191402914,54828.127100768266,903,0,,42.27719140291447,False,53526.35000000037,False,80.73474775223073,False,[],True,"(4, 2)",2
292,BasicRequest_no_show,1,54840,54840,3995;-1;-1,544;-1;-1,,,,,488.3649288765456,4431.00243608,0:t_wait:999.479952430127;t_drive:788.3649288765446;fare:443,True,,,,,,,,,0,,,False,,False,,False,[],False,,
