node_index,is_stop_only,pos_x,pos_y,osmid,lat,lon,h3_id
1078,False,584405.7665,4129554.135,65483624,37.3087948,-122.0475116,87283472cffffff
1079,False,589948.7782,4135053.334,65483806,37.3578364,-121.9843023,872834703ffffff
1080,False,590946.2618,4131613.611,65483843,37.3267388,-121.9734625,872834704ffffff
1081,False,590828.7498,4131611.148,65483846,37.3267281,-121.974789,872834704ffffff
1082,False,590721.3639,4131602.316,65483849,37.326659,-121.976002,872834704ffffff
1083,False,590453.4219,4131614.606,65483850,37.3267959,-121.9790244,872834704ffffff
1084,False,590356.9377,4131629.287,65483853,37.3269376,-121.9801115,872834704ffffff
1085,False,590276.515,4131635.254,65483855,37.3269992,-121.9810184,872834704ffffff
1086,False,589772.315,4131676.245,65483864,37.3274175,-121.9867037,872834704ffffff
1087,False,589515.5655,4131673.118,65483869,37.3274141,-121.9896017,872834705ffffff
1088,False,589426.8774,4131672.425,65483875,37.3274164,-121.9906027,872834705ffffff
1089,False,589032.4273,4131456.582,65483883,37.325509,-121.9950803,872834705ffffff
1090,False,589022.6205,4131372.217,65483886,37.3247496,-121.9952011,872834705ffffff
1091,False,589023.725,4131330.01,65483888,37.3243691,-121.9951937,872834705ffffff
1092,False,584476.0812,4132192.636,65484531,37.3325684,-122.0464178,872834728ffffff
1093,False,584398.6089,4132185.707,65484533,37.332513,-122.047293,872834728ffffff
1094,False,584320.7852,4132167.925,65484536,37.3323598,-122.0481734,872834728ffffff
1095,False,584242.1473,4132146.495,65484539,37.3321738,-122.0490634,872834728ffffff
1096,False,584166.7771,4132145.459,65484540,37.3321713,-122.0499142,872834728ffffff
1097,False,589411.2495,4134827.096,65484563,37.3558494,-121.9903985,872834701ffffff
1098,False,589358.3401,4134882.22,65484565,37.3563513,-121.9909892,872834701ffffff
1099,False,589308.8508,4134937.292,65484567,37.3568524,-121.9915413,872834701ffffff
1100,False,589254.6413,4134994.023,65484570,37.3573689,-121.9921465,872834701ffffff
1101,False,588926.5574,4135020.385,65484576,37.357638,-121.9958475,872834701ffffff
1102,False,588926.8546,4133256.229,65484939,37.3417385,-121.9960559,872834705ffffff
1103,False,586491.8585,4132624.694,65485040,37.3362768,-122.0236159,87283472affffff
1104,False,586517.9866,4132627.993,65485041,37.3363041,-122.0233206,87283472affffff
1105,False,583447.2339,4129236.966,65485414,37.3060228,-122.0583626,87283472cffffff
1106,False,583442.1324,4129192.123,65485415,37.3056191,-122.0584252,87283472cffffff
1107,False,583446.0488,4129134.388,65485416,37.3050984,-122.0583875,87283472cffffff
1108,False,584048.4553,4131297.165,65485987,37.3245366,-122.0513458,872834728ffffff
1109,False,584043.7903,4131496.159,65485992,37.3263305,-122.0513759,872834728ffffff
1110,False,587224.4051,4130081.802,65487187,37.3132902,-122.0156465,87283472effffff
1111,False,591907.4858,4132757.621,65487229,37.3369545,-121.9624727,872834706ffffff
1112,False,591722.9721,4133205.585,65487233,37.34101,-121.9644999,872834700ffffff
1113,False,591415.2829,4131812.396,65487366,37.3284843,-121.9681448,872834704ffffff
1114,False,591437.7567,4131718.816,65487380,37.3276387,-121.9679027,872834704ffffff
1115,False,583339.1419,4131865.172,65487420,37.3297198,-122.059287,872834728ffffff
1116,False,583251.039,4131966.395,65487422,37.33064,-122.06027,872834728ffffff
1117,False,586454.3087,4129638.894,65487436,37.3093704,-122.0243877,87283472effffff
1118,False,589375.9886,4132768.544,65487737,37.3373001,-121.9910449,872834705ffffff
1119,False,585976.9838,4133168.041,65488338,37.3412216,-122.0293644,87283472affffff
1120,False,585968.6512,4133092.672,65488341,37.3405431,-122.0294672,87283472affffff
1121,False,585950.3227,4133010.665,65488343,37.3398057,-122.0296836,87283472affffff
1122,False,585944.2039,4132930.182,65488346,37.3390809,-122.029762,87283472affffff
1123,False,584396.8501,4132264.345,65488460,37.3332219,-122.0473039,872834728ffffff
1124,False,582178.6887,4130638.919,65488470,37.3187713,-122.0725202,87283472dffffff
1125,False,582055.7011,4130663.232,65488472,37.3190013,-122.0739054,87283472dffffff
1126,False,593224.2601,4132844.643,65488626,37.3376075,-121.9475992,872834706ffffff
1127,False,585354.9016,4130647.383,65488729,37.3185612,-122.0366766,87283472effffff
1128,False,585358.0859,4130400.197,65488733,37.3163331,-122.0366691,87283472effffff
1129,False,588819.7289,4131948.544,65488975,37.3299632,-121.9974218,872834705ffffff
1130,False,588737.1693,4131945.904,65488976,37.3299473,-121.9983539,872834705ffffff
1131,False,590091.4788,4136858.265,65489063,37.3740894,-121.9824715,872834703ffffff
1132,False,590175.0081,4135790.621,65489180,37.3644592,-121.9816583,872834703ffffff
1133,False,589742.2486,4135606.068,65489185,37.3628379,-121.9865671,872834703ffffff
1134,False,583876.654,4130709.68,65489753,37.3192573,-122.0533511,872834728ffffff
1135,False,583776.3454,4130710.229,65489759,37.3192713,-122.054483,872834728ffffff
1136,False,583677.8345,4130905.966,65489883,37.3210443,-122.0555726,872834728ffffff
1137,False,584566.3215,4137796.13,65490074,37.3830624,-122.0447594,87283470dffffff
1138,False,584664.4683,4128686.919,65490310,37.3009553,-122.0446915,87283472cffffff
1139,False,583940.8948,4132847.354,65490843,37.3385177,-122.0523842,872834728ffffff
1140,False,594599.907,4133621.75,65490879,37.3444719,-121.9319729,872834715ffffff
1141,False,594644.1679,4133756.245,65490881,37.3456795,-121.9314561,872834715ffffff
1142,False,588792.3921,4129953.471,65490893,37.3119851,-121.9979691,872834723ffffff
1143,False,588912.2923,4129996.917,65490896,37.3123652,-121.996611,872834723ffffff
1144,False,590165.2712,4135609.499,65491147,37.3628278,-121.9817903,872834703ffffff
1145,False,582880.201,4131905.318,65491298,37.3301227,-122.0644623,872834729ffffff
1146,False,589704.8228,4132478.937,65491545,37.3346583,-121.9873683,872834705ffffff
1147,False,586937.6043,4132693.457,65491849,37.3368549,-122.0185766,87283472affffff
1148,False,586978.7679,4132680.448,65491852,37.3367338,-122.0181135,87283472affffff
1149,False,587122.6658,4132682.0,65491853,37.3367343,-122.0164891,87283472affffff
1150,False,589790.3358,4132463.466,65491953,37.3345106,-121.986405,872834705ffffff
1151,False,586277.9502,4133172.282,65492020,37.3412319,-122.0259666,87283472affffff
1152,False,586283.0851,4132914.03,65492023,37.3389039,-122.0259387,87283472affffff
1153,False,581933.8962,4134340.01,65492202,37.3521499,-122.0748736,872834776ffffff
1154,False,585822.8238,4137345.347,65492286,37.3788842,-122.0306204,872834708ffffff
1155,False,585865.8969,4137510.315,65492288,37.380367,-122.0301148,872834708ffffff
1156,False,591505.3844,4134032.235,65492326,37.3484816,-121.9668539,872834700ffffff
1157,False,580762.0418,4134122.803,65492529,37.350295,-122.0881273,872834774ffffff
1158,False,586321.4401,4129022.955,65492565,37.3038315,-122.0259585,872834721ffffff
1159,False,585999.4693,4129018.689,65492567,37.3038229,-122.0295916,872834721ffffff
1160,False,585147.8698,4133106.747,65492579,37.3407456,-122.0387305,87283472affffff
1161,False,585144.983,4133020.439,65492582,37.339968,-122.038773,87283472affffff
1162,False,592790.2727,4134868.127,65492862,37.3558874,-121.9522443,872834702ffffff
1163,False,592464.9025,4134890.631,65492871,37.3561227,-121.9559149,872834702ffffff
1164,False,592338.282,4134897.398,65492882,37.3561963,-121.9573436,872834702ffffff
1165,False,592142.9653,4134847.765,65492888,37.3557684,-121.9595549,872834702ffffff
1166,False,591745.4771,4134844.703,65492917,37.3557802,-121.9640429,872834702ffffff
1167,False,591663.3338,4134843.858,65492923,37.3557807,-121.9649704,872834702ffffff
1168,False,590443.2815,4134832.237,65492952,37.3557957,-121.9787462,872834700ffffff
1169,False,589997.0831,4134662.618,65492957,37.3543104,-121.9838044,872834700ffffff
1170,False,589965.9284,4134662.038,65492960,37.3543082,-121.9841562,872834700ffffff
1171,False,589736.5486,4134656.722,65492963,37.3542825,-121.9867465,872834701ffffff
1172,False,589658.3523,4134655.24,65492965,37.3542767,-121.9876295,872834701ffffff
1173,False,589576.3504,4134652.652,65492967,37.3542613,-121.9885556,872834701ffffff
1174,False,589363.6331,4134648.013,65492969,37.35424,-121.9909577,872834701ffffff
1175,False,589286.0814,4134647.551,65492972,37.3542433,-121.9918333,872834701ffffff
1176,False,589209.8606,4134646.049,65492974,37.3542371,-121.992694,872834701ffffff
1177,False,589196.2652,4134645.139,65492975,37.3542302,-121.9928476,872834701ffffff
1178,False,588933.7674,4134638.936,65492976,37.3541995,-121.9958119,872834701ffffff
1179,False,586222.5994,4131953.896,65493116,37.3302562,-122.0267331,87283472effffff
1180,False,586151.2195,4131317.853,65493128,37.3245304,-122.0276126,87283472effffff
1181,False,586149.9733,4131389.007,65493132,37.3251718,-122.0276184,87283472effffff
1182,False,592877.4623,4134674.629,65493370,37.3541348,-121.9512842,872834702ffffff
1183,False,592979.907,4134720.306,65493374,37.3545362,-121.9501219,872834702ffffff
1184,False,593303.6978,4134869.513,65493377,37.3558484,-121.9464476,872834702ffffff
1185,False,585416.8715,4131590.5,65493382,37.3270555,-122.0358687,872834728ffffff
1186,False,585327.1131,4131589.674,65493388,37.3270563,-122.0368818,872834728ffffff
1187,False,585016.4392,4131580.421,65493390,37.3270014,-122.0403891,872834728ffffff
1188,False,584919.0972,4131579.488,65493393,37.3270019,-122.0414878,872834728ffffff
1189,False,589973.6178,4131996.386,65493415,37.3302833,-121.984393,872834704ffffff
1190,False,592269.4528,4131357.865,65493665,37.3243034,-121.9585613,872834731ffffff
1191,False,588101.0095,4133314.521,65493766,37.3423426,-122.0053711,872834705ffffff
1192,False,588104.719,4133233.151,65493769,37.3416089,-122.0053389,872834705ffffff
1193,False,588090.518,4133149.019,65493770,37.340852,-122.0055092,872834705ffffff
1194,False,588093.4107,4133066.12,65493771,37.3401046,-122.0054864,872834705ffffff
1195,False,588095.5057,4132979.896,65493772,37.3393273,-122.005473,872834705ffffff
1196,False,588099.4079,4132892.004,65493774,37.3385348,-122.0054394,872834705ffffff
1197,False,588103.7975,4132805.782,65493776,37.3377573,-122.0054001,872834705ffffff
1198,False,589462.8792,4132142.356,65494541,37.3316482,-121.9901397,872834705ffffff
1199,False,589034.7502,4131751.351,65494555,37.3281654,-121.9950187,872834705ffffff
1200,False,593683.635,4132943.246,65495270,37.3384499,-121.9424017,872834706ffffff
1201,False,585813.4396,4137658.968,65495331,37.3817116,-122.03069,872834708ffffff
1202,False,593858.2641,4131139.542,65495541,37.3221766,-121.9406589,872834731ffffff
1203,False,581412.7364,4133270.549,65495661,37.342557,-122.0808749,872834729ffffff
1204,False,581381.7501,4133073.704,65495663,37.3407856,-122.0812463,872834729ffffff
1205,False,581338.8728,4133026.353,65495666,37.3403626,-122.0817355,872834729ffffff
1206,False,584861.1298,4131514.069,65496052,37.3264176,-122.0421495,872834728ffffff
1207,False,584784.5165,4131631.682,65496054,37.3274846,-122.0430007,872834728ffffff
1208,False,584568.2445,4131619.797,65496063,37.3273972,-122.0454429,872834728ffffff
1209,False,590935.1443,4135717.967,65496430,37.3637302,-121.9730843,872834703ffffff
1210,False,585892.5554,4131384.83,65496632,37.325158,-122.030524,87283472effffff
1211,False,585888.9042,4131542.915,65496633,37.3265831,-122.0305469,87283472effffff
1212,False,585897.7701,4131670.194,65496636,37.3277294,-122.0304321,87283472effffff
1213,False,591576.3707,4135207.846,65496670,37.3590697,-121.9659072,872834702ffffff
1214,False,584821.5897,4132093.242,65496731,37.3316411,-122.0425295,872834728ffffff
1215,False,584759.7901,4132093.315,65496734,37.3316474,-122.043227,872834728ffffff
1216,False,584514.8759,4129979.192,65496816,37.3126158,-122.0462321,87283472cffffff
1217,False,584465.9692,4129961.201,65496817,37.3124581,-122.046786,87283472cffffff
1218,False,582780.6328,4129938.77,65496852,37.3124076,-122.0658055,87283472dffffff
1219,False,590046.094,4132274.059,65497075,37.3327788,-121.9835413,872834704ffffff
1220,False,593919.2046,4133239.683,65497144,37.3410977,-121.9397052,872834706ffffff
1221,False,586622.6418,4131325.303,65497328,37.3245537,-122.0222915,87283472effffff
1222,False,586619.5897,4131418.174,65497329,37.325391,-122.0223151,87283472effffff
1223,False,582771.5393,4130945.632,65497437,37.321483,-122.0657958,87283472dffffff
1224,False,592565.3183,4131351.412,65497537,37.3242158,-121.9552232,872834731ffffff
1225,False,592886.2192,4131440.626,65497553,37.3249878,-121.9515906,872834731ffffff
1226,False,582533.8776,4132041.587,65497843,37.3313817,-122.0683559,872834729ffffff
1227,False,582550.2028,4132135.394,65497845,37.3322257,-122.0681612,872834729ffffff
1228,False,588770.4024,4129625.862,65498244,37.3090346,-121.9982564,872834723ffffff
1229,False,588898.849,4130920.874,65498352,37.3206937,-121.996652,872834723ffffff
1230,False,588877.3493,4130700.652,65498356,37.318711,-121.996921,872834723ffffff
1231,False,588832.4891,4130646.573,65498359,37.3182279,-121.9974337,872834723ffffff
1232,False,588843.7945,4130569.113,65498361,37.3175287,-121.9973154,872834723ffffff
1233,False,588878.8428,4130491.482,65498365,37.3168257,-121.9969292,872834723ffffff
1234,False,588910.1899,4130411.96,65498367,37.316106,-121.996585,872834723ffffff
1235,False,588889.1216,4130325.446,65498370,37.3153283,-121.9968331,872834723ffffff
1236,False,581370.1068,4135924.115,65498586,37.3664766,-122.0810646,872834776ffffff
1237,False,584239.7021,4132221.298,65498905,37.3328482,-122.0490825,872834728ffffff
1238,False,585113.891,4129540.131,65498962,37.308604,-122.0395233,87283472cffffff
1239,False,590999.5192,4133540.854,65498994,37.3441028,-121.9726249,872834700ffffff
1240,False,580713.4268,4134304.909,65499238,37.3519405,-122.0886563,872834774ffffff
1241,False,580792.7512,4134373.157,65499545,37.3525487,-122.0877533,872834774ffffff
1242,False,583684.0047,4130402.073,65499705,37.3165023,-122.0555598,87283472cffffff
1243,False,592997.6771,4132320.74,65499735,37.3329086,-121.9502224,872834706ffffff
1244,False,592936.365,4133451.767,65499773,37.343108,-121.9507726,872834706ffffff
1245,False,592986.6913,4133346.694,65499775,37.342156,-121.9502177,872834706ffffff
1246,False,592609.4541,4134178.89,65499781,37.3496938,-121.9543719,872834702ffffff
1247,False,592574.6726,4134252.903,65499783,37.3503643,-121.9547553,872834702ffffff
1248,False,590757.3154,4135894.144,65500406,37.3653354,-121.9750706,872834703ffffff
1249,False,589748.3981,4131335.085,65500503,37.3243451,-121.9870149,872834704ffffff
1250,False,589778.362,4131769.214,65500505,37.3282548,-121.9866242,872834704ffffff
1251,False,589818.2502,4132013.824,65500507,37.3304555,-121.9861444,872834704ffffff
1252,False,587013.9971,4131896.989,65501229,37.3296695,-122.0178078,87283472effffff
1253,False,586932.2865,4131905.571,65501233,37.3297545,-122.018729,87283472effffff
1254,False,586844.5226,4131914.324,65501235,37.3298416,-122.0197185,87283472effffff
1255,False,586766.7958,4131938.649,65501236,37.3300681,-122.0205929,87283472effffff
1256,False,586532.2729,4131955.772,65501237,37.3302443,-122.0232378,87283472effffff
1257,False,586456.8675,4131954.493,65501239,37.3302398,-122.024089,87283472effffff
1258,False,586360.0804,4131955.114,65501241,37.3302544,-122.0251813,87283472effffff
1259,False,586272.1477,4131954.584,65501243,37.3302578,-122.0261738,87283472effffff
1260,False,583973.7076,4131543.355,65501585,37.3267622,-122.0521615,872834728ffffff
1261,False,586115.8948,4129975.929,65501658,37.3124394,-122.028167,87283472effffff
1262,False,585320.3777,4132137.39,65502013,37.3319933,-122.0368948,872834728ffffff
1263,False,585332.4908,4131375.918,65502020,37.3251293,-122.0368457,872834728ffffff
1264,False,585326.8786,4131682.208,65502022,37.3278903,-122.0368738,872834728ffffff
1265,False,585324.4302,4131771.158,65502024,37.3286922,-122.0368912,872834728ffffff
1266,False,585323.2557,4131861.164,65502026,37.3295035,-122.0368941,872834728ffffff
1267,False,586177.2423,4131954.039,65502473,37.3302617,-122.027245,87283472effffff
1268,False,586173.9234,4132362.399,65502475,37.3339424,-122.027235,87283472affffff
1269,False,585532.2691,4130486.655,65503033,37.3170963,-122.0346936,87283472effffff
1270,False,585440.7379,4130485.576,65503035,37.317095,-122.0357266,87283472effffff
1271,False,582681.4287,4129749.358,65503229,37.3107093,-122.066946,87283472dffffff
1272,False,582676.6977,4129835.389,65503235,37.3114851,-122.0669898,87283472dffffff
1273,False,582704.1299,4129906.859,65503238,37.3121268,-122.0666723,87283472dffffff
1274,False,584533.5434,4129545.06,65503431,37.3087014,-122.0460709,87283472cffffff
1275,False,584592.417,4129599.623,65503436,37.3091878,-122.0454004,87283472cffffff
1276,False,582200.7572,4131464.344,65503622,37.3262087,-122.0721797,87283472dffffff
1277,False,590560.1725,4133291.714,65503717,37.3419004,-121.9776148,872834700ffffff
1278,False,583360.7783,4130151.166,65504043,37.31427,-122.0592354,87283472dffffff
1279,False,583366.0921,4130095.42,65504045,37.3137671,-122.0591817,87283472dffffff
1280,False,585767.3442,4129265.692,65504285,37.3060705,-122.032182,872834721ffffff
1281,False,585618.4034,4129263.636,65504296,37.3060657,-122.0338627,87283472cffffff
1282,False,585482.0788,4129278.554,65504299,37.3062127,-122.0353991,87283472cffffff
1283,False,594384.0281,4133404.051,65504475,37.3425319,-121.9344375,872834715ffffff
1284,False,594193.463,4133274.023,65504479,37.3413794,-121.9366051,872834715ffffff
1285,False,593955.1092,4133163.325,65504481,37.3404059,-121.9393096,872834706ffffff
1286,False,591781.2638,4132539.401,65504810,37.3350003,-121.9639244,872834706ffffff
1287,False,591746.6836,4132690.524,65504816,37.3363657,-121.964296,872834706ffffff
1288,False,591731.1559,4132753.256,65504818,37.3369326,-121.9644635,872834706ffffff
1289,False,591702.6619,4132818.053,65504821,37.3375194,-121.9647771,872834706ffffff
1290,False,591597.9095,4133075.915,65504823,37.3398537,-121.9659276,872834700ffffff
1291,False,591570.0921,4133143.838,65504825,37.3404686,-121.9662332,872834700ffffff
1292,False,586549.7794,4130603.45,65505047,37.3180547,-122.023198,87283472effffff
1293,False,592625.576,4131990.242,65505056,37.3299672,-121.9544634,872834706ffffff
1294,False,582523.8669,4130624.905,65505318,37.3186144,-122.0686265,87283472dffffff
1295,False,582526.0265,4130538.848,65505320,37.3178386,-122.0686117,87283472dffffff
1296,False,582525.9206,4130421.913,65505324,37.3167847,-122.0686259,87283472dffffff
1297,False,582527.7541,4130320.397,65505326,37.3158696,-122.0686165,87283472dffffff
1298,False,582528.8042,4130286.677,65505329,37.3155656,-122.0686084,87283472dffffff
1299,False,582530.5069,4130174.154,65505334,37.3145513,-122.0686017,87283472dffffff
1300,False,582531.177,4130113.357,65505337,37.3140033,-122.0686009,87283472dffffff
1301,False,590047.373,4135091.433,65505501,37.3581702,-121.9831845,872834703ffffff
1302,False,590027.1961,4135140.003,65505504,37.3586099,-121.9834064,872834703ffffff
1303,False,583837.1154,4129146.959,65505508,37.3051765,-122.0539738,87283472cffffff
1304,False,586003.8365,4128761.618,65506041,37.3015056,-122.0295721,872834721ffffff
1305,False,585922.0384,4128760.335,65506042,37.3015016,-122.0304951,872834721ffffff
1306,False,594562.9011,4133103.908,65506216,37.3398087,-121.9324567,872834715ffffff
1307,False,586813.3995,4129963.824,65506274,37.3122654,-122.020298,87283472effffff
1308,False,586739.5746,4129989.611,65506276,37.3125047,-122.021128,87283472effffff
1309,False,586633.6061,4130027.437,65506278,37.3128555,-122.0223193,87283472effffff
1310,False,586558.3212,4130041.971,65506281,37.3129935,-122.0231671,87283472effffff
1311,False,586330.7257,4130049.141,65506283,37.3130793,-122.0257344,87283472effffff
1312,False,586251.4935,4130076.153,65506284,37.3133301,-122.0266253,87283472effffff
1313,False,588785.6861,4129765.096,65506300,37.310288,-121.9980673,872834723ffffff
1314,False,588455.436,4129804.564,65506301,37.3106752,-122.0017889,872834723ffffff
1315,False,588378.883,4129842.136,65506304,37.3110211,-122.0026482,872834723ffffff
1316,False,588362.2468,4129806.121,65506311,37.3106981,-122.0028402,872834723ffffff
1317,False,588281.5803,4129824.521,65506314,37.3108716,-122.0037482,872834723ffffff
1318,False,584150.4808,4129229.866,65506323,37.3058954,-122.0504288,87283472cffffff
1319,False,581495.9293,4139147.389,65506334,37.3955159,-122.0792887,872834754ffffff
1320,False,581426.4415,4139008.084,65506337,37.3942665,-122.080089,872834772ffffff
1321,False,592998.9349,4132154.927,65506875,37.3314141,-121.950229,872834706ffffff
1322,False,591221.6638,4131915.349,65506946,37.3294312,-121.9703173,872834704ffffff
1323,False,592133.9671,4132873.299,65507249,37.3379746,-121.959902,872834706ffffff
1324,False,592057.4729,4132837.961,65507254,37.3376637,-121.9607698,872834706ffffff
1325,False,591967.2287,4132788.047,65507255,37.3372228,-121.9617946,872834706ffffff
1326,False,591835.2853,4132723.208,65507257,37.3366515,-121.9632919,872834706ffffff
1327,False,591514.8708,4132569.693,65507258,37.3352996,-121.9669274,872834706ffffff
1328,False,591093.2253,4132373.336,65507269,37.3335714,-121.9717106,872834704ffffff
1329,False,590896.0519,4132279.774,65507276,37.3327475,-121.9739475,872834704ffffff
1330,False,590217.9942,4132277.63,65507286,37.3327943,-121.9816007,872834704ffffff
1331,False,590075.0583,4132339.846,65507288,37.3333689,-121.9832064,872834704ffffff
1332,False,589626.0116,4132506.509,65507292,37.3349144,-121.9882545,872834705ffffff
1333,False,589547.9369,4132528.22,65507295,37.3351176,-121.9891331,872834705ffffff
1334,False,591501.5652,4134118.174,65507333,37.3492565,-121.9668864,872834700ffffff
1335,False,588946.4621,4129256.138,65507552,37.3056856,-121.9963142,872834723ffffff
1336,False,584149.1159,4129336.623,65507795,37.3068577,-122.0504321,87283472cffffff
1337,False,582930.7389,4130430.35,65507875,37.3168247,-122.0640568,87283472dffffff
1338,False,582738.2448,4130425.805,65507878,37.3168009,-122.0662295,87283472dffffff
1339,False,588434.9096,4133557.621,65508066,37.3445018,-122.001573,872834701ffffff
1340,False,588436.4072,4133493.049,65508067,37.3439197,-122.0015638,872834705ffffff
1341,False,582686.5031,4131534.569,65508284,37.3267985,-122.0666898,87283472dffffff
1342,False,582698.6846,4131446.847,65508286,37.3260068,-122.0665621,87283472dffffff
1343,False,582382.3412,4131674.678,65508307,37.3280883,-122.070107,872834729ffffff
1344,False,584939.9811,4129760.829,65508425,37.310609,-122.0414603,87283472cffffff
1345,False,584863.7788,4129760.179,65508427,37.3106101,-122.0423202,87283472cffffff
1346,False,582882.4497,4131859.86,65509056,37.3297128,-122.064442,872834729ffffff
1347,False,582641.8475,4131735.421,65509059,37.3286127,-122.0671714,872834729ffffff
1348,False,587305.005,4134515.255,65509095,37.3532395,-122.014215,872834701ffffff
1349,False,591679.8586,4133711.247,65509196,37.3455715,-121.964924,872834700ffffff
1350,False,586531.1004,4129612.659,65509392,37.3091268,-122.0235243,87283472effffff
1351,False,586376.9708,4129666.568,65509394,37.309627,-122.0252571,87283472effffff
1352,False,586255.0997,4129706.188,65509396,37.3099954,-122.0266276,87283472effffff
1353,False,580123.2911,4133249.968,65509699,37.3424837,-122.0954329,872834774ffffff
1354,False,580297.9789,4133537.492,65509713,37.34506,-122.0934298,872834774ffffff
1355,False,580334.4112,4133674.226,65509720,37.3462892,-122.0930037,872834774ffffff
1356,False,580591.7797,4133842.267,65509723,37.3477814,-122.09008,872834774ffffff
1357,False,580622.8712,4133842.289,65509725,37.3477789,-122.089729,872834774ffffff
1358,False,590005.3891,4136102.525,65510278,37.3672867,-121.9835356,872834703ffffff
1359,False,589728.6758,4136142.768,65510280,37.3676762,-121.9866553,872834703ffffff
1360,False,590738.4999,4134601.914,65510382,37.3536911,-121.9754414,872834700ffffff
1361,False,585976.0373,4129262.827,65510812,37.3060254,-122.0298277,872834721ffffff
1362,False,587121.7537,4132789.174,65511162,37.3377003,-122.0164868,87283472affffff
1363,False,587129.4619,4132236.894,65511167,37.3327221,-122.0164647,87283472affffff
1364,False,583721.3566,4131905.779,65511181,37.3300514,-122.0549686,872834728ffffff
1365,False,583692.9342,4131861.357,65511182,37.3296536,-122.0552944,872834728ffffff
1366,False,592576.947,4135280.37,65511200,37.359624,-121.9546012,872834702ffffff
1367,False,592136.8502,4135211.385,65511201,37.3590461,-121.9595787,872834702ffffff
1368,False,591399.3312,4135202.647,65511215,37.3590403,-121.9679067,872834702ffffff
1369,False,591129.1314,4135230.932,65511216,37.3593218,-121.9709539,872834703ffffff
1370,False,591027.3265,4135233.618,65511217,37.359356,-121.972103,872834703ffffff
1371,False,590909.8721,4135277.777,65511220,37.3597655,-121.9734237,872834703ffffff
1372,False,590855.6,4135305.193,65511222,37.3600179,-121.9740331,872834703ffffff
1373,False,590759.9726,4135349.192,65511223,37.3604238,-121.9751074,872834703ffffff
1374,False,590647.2041,4135400.94,65511225,37.3609012,-121.9763743,872834703ffffff
1375,False,590169.7118,4135201.057,65511232,37.3591463,-121.9817899,872834703ffffff
1376,False,590098.8117,4135170.644,65511234,37.3588791,-121.9825941,872834703ffffff
1377,False,589958.2771,4135109.758,65511236,37.358344,-121.9841882,872834703ffffff
1378,False,589929.253,4135097.362,65511239,37.3582351,-121.9845174,872834703ffffff
1379,False,589761.7735,4135134.575,65511245,37.3585867,-121.9864038,872834703ffffff
1380,False,589619.7682,4135280.037,65511250,37.3599114,-121.9879895,872834703ffffff
1381,False,589386.5742,4135278.506,65511253,37.3599201,-121.9906226,872834701ffffff
1382,False,588978.0334,4135271.885,65511254,37.3598997,-121.9952361,872834701ffffff
1383,False,588918.0182,4135261.16,65511255,37.3598088,-121.995915,872834701ffffff
1384,False,585994.8238,4129521.279,65511983,37.308353,-122.0295858,87283472effffff
1385,False,585997.8227,4129260.244,65511990,37.3060001,-122.0295822,872834721ffffff
1386,False,586001.9864,4128843.418,65511993,37.302243,-122.0295835,872834721ffffff
1387,False,586005.3102,4128640.504,65511994,37.3004139,-122.0295695,872834721ffffff
1388,False,585088.2261,4130468.938,65512251,37.3169774,-122.0397064,87283472cffffff
1389,False,585138.0777,4130469.412,65512252,37.3169771,-122.0391438,87283472cffffff
1390,False,588612.3677,4130909.926,65512328,37.3206224,-121.9998862,872834723ffffff
1391,False,588610.6633,4130447.975,65512330,37.3164592,-121.9999606,872834723ffffff
1392,False,589035.1727,4131828.249,65512335,37.3288584,-121.9950047,872834705ffffff
1393,False,581226.9078,4133386.443,65512343,37.3436178,-122.0829599,872834729ffffff
1394,False,581130.5164,4133251.42,65512348,37.3424093,-122.0840628,872834729ffffff
1395,False,581083.3078,4133176.534,65512353,37.3417385,-122.0846039,872834729ffffff
1396,False,586956.0547,4132539.52,65512448,37.3354658,-122.0183864,87283472affffff
1397,False,587005.8274,4131978.856,65512957,37.3304081,-122.0178904,87283472effffff
1398,False,587008.5009,4132007.211,65512961,37.3306634,-122.0178569,87283472effffff
1399,False,591310.1019,4131916.036,65513214,37.3294287,-121.9693191,872834704ffffff
1400,False,585532.0654,4130556.909,65513387,37.3177295,-122.0346878,87283472effffff
1401,False,591272.9631,4135766.886,65513493,37.3641379,-121.9692639,872834703ffffff
1402,False,591270.1978,4135724.081,65513495,37.3637524,-121.9693004,872834703ffffff
1403,False,584960.0499,4128602.49,65513499,37.3001674,-122.0413664,87283472cffffff
1404,False,584880.5609,4128595.382,65513504,37.3001106,-122.042264,87283472cffffff
1405,False,584917.6988,4131514.699,65513904,37.3264181,-122.041511,872834728ffffff
1406,False,584920.0228,4131722.319,65513916,37.3282891,-122.041461,872834728ffffff
1407,False,584915.7313,4132251.819,65513933,37.3330617,-122.0414488,872834728ffffff
1408,False,584914.7539,4132294.882,65513935,37.3334499,-122.0414549,872834728ffffff
1409,False,580933.8628,4132366.645,65514488,37.3344522,-122.0863793,872834729ffffff
1410,False,581434.7538,4133350.262,65514532,37.3432735,-122.0806176,872834729ffffff
1411,False,580877.0188,4134356.929,65514751,37.3523951,-122.0868037,872834774ffffff
1412,False,592164.1629,4134041.443,65514920,37.3484994,-121.9594159,872834702ffffff
1413,False,589950.4197,4133428.104,65515384,37.3431889,-121.9844811,872834700ffffff
