request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,rider_declined,decision_time,chosen_operator_id,operator_id,vehicle_id,vehicle_id_cancelled_rq,pickup_time,dropoff_time,fare,modal_state,initial_expected_wait_time,last_wait_time,diffusion_cancelled,diffusion_decision_time,max_diff_dec_time_reached,last_diffusion_state_value,no_show_stat,diffusion_state_values
245,BasicRequest_no_show,1,49500,49500,2636;-1;-1,2403;-1;-1,,,,,514.432315944908,3425.9915296400004,0:,False,,,,,,,,,0,,,False,,False,,False,[]
237,BasicRequest_no_show,1,48840,48840,1185;-1;-1,427;-1;-1,,,,,219.82416602173453,1278.5005785900003,0:t_wait:718.3158080203284;t_drive:519.8241660217318;fare:127,False,,0,0,2,,49293.02901973968,49523.04963118041,127,0,,718.3158080203284,False,48847.35000000043,False,81.97328988954146,False,[]
218,BasicRequest_no_show,1,47460,47460,1229;-1;-1,427;-1;-1,,,,,715.8250686561626,4648.8626248830005,0:t_wait:867.5292494205278;t_drive:1015.825068656166;fare:464,False,,0,0,9,,48457.290479059986,49814.296017713394,464,0,,867.5292494205278,False,47490.0,True,36.154528654625324,False,[]
225,BasicRequest_no_show,1,48240,48240,3788;-1;-1,1611;-1;-1,,,,,561.5667739985453,3297.5893002899998,0:t_wait:598.0880059407136;t_drive:861.5667739985438;fare:329,False,,0,0,5,,49038.929508403664,49871.72111240898,329,0,,598.0880059407136,False,48244.65000000027,False,80.26816003969374,False,[]
227,BasicRequest_no_show,1,48300,48300,3115;-1;-1,359;-1;-1,,,,,655.2842999209408,3211.8365738799994,0:t_wait:857.1165261780916;t_drive:955.2842999209388;fare:321,False,,0,0,3,,49522.40316455921,50106.94857437353,321,0,,857.1165261780916,False,48330.0,True,62.91084845285836,False,[]
238,BasicRequest_no_show,1,49140,49140,3397;-1;-1,430;-1;-1,,,,,354.0618703585923,3451.09336059,0:t_wait:454.3115154082552;t_drive:654.0618703585933;fare:345,False,,0,0,11,,49630.67288460565,50168.794758981414,345,0,,454.3115154082552,False,49148.350000000486,False,80.58985338997293,False,[]
241,BasicRequest_no_show,1,49380,49380,2208;-1;-1,278;-1;-1,,,,,537.1911244153649,2398.87862022,0:t_wait:215.9202477461222;t_drive:837.1911244153671;fare:239,False,,0,0,6,,49595.92024774612,50256.849881218295,239,0,,215.9202477461222,False,49386.65000000039,False,80.2509353333009,False,[]
219,BasicRequest_no_show,1,47700,47700,348;-1;-1,1586;-1;-1,,,,,1022.7698062242055,10681.977460556,0:t_wait:1034.4829954587476;t_drive:1322.7698062242052;fare:1068,False,,0,0,0,,48615.72200675997,50271.3671401946,1068,0,,1034.4829954587476,False,47730.0,True,36.20015782673132,False,[]
222,BasicRequest_no_show,1,47940,47940,2383;-1;-1,1429;-1;-1,,,,,1640.9140728920936,14262.674740489994,0:t_wait:280.42289245245047;t_drive:1940.9140728920902;fare:1426,False,,0,0,10,,48272.05588816766,50277.142773260835,1426,0,,280.42289245245047,False,47945.35000000031,False,80.21416145745583,False,[]
236,BasicRequest_no_show,1,48660,48660,427;-1;-1,2460;-1;-1,,,,,464.8046649494338,2722.7268259310003,0:t_wait:591.8070888956427;t_drive:764.8046649494354;fare:272,False,,0,0,9,,49814.296017713394,50442.91490542007,272,0,,591.8070888956427,False,48670.900000000634,False,80.97712658515373,False,[]
228,BasicRequest_no_show,1,48300,48300,544;-1;-1,1281;-1;-1,,,,,585.2546034483871,4889.771927139,0:t_wait:1062.0085451685663;t_drive:885.2546034483894;fare:488,False,,0,0,7,,49686.06491513577,50479.5640974467,488,0,,1062.0085451685663,False,48330.0,True,17.684554822811695,False,[]
221,BasicRequest_no_show,1,47820,47820,1654;-1;-1,852;-1;-1,,,,,1650.2796212742537,16344.547700000003,0:t_wait:529.3300979771593;t_drive:1950.2796212742542;fare:1634,False,,0,0,4,,48077.37385175756,50498.98867833476,1634,0,,529.3300979771593,False,47825.55000000032,False,80.2266173771729,False,[]
250,BasicRequest_no_show,1,50640,50640,705;-1;-1,3109;-1;-1,,,,,1676.275228911879,16867.064644816994,0:t_wait:1421.1457187515261;t_drive:1976.2752289118798;fare:1686,True,,,,,,,,,0,,,False,,False,,False,[]
240,BasicRequest_no_show,1,49260,49260,1611;-1;-1,3562;-1;-1,,,,,664.7139586749335,5949.741560579,0:t_wait:413.66647723902133;t_drive:964.7139586749327;fare:594,False,,0,0,5,,49871.72111240898,50839.40099587102,594,0,,413.66647723902133,False,49266.100000000355,False,80.36099084252672,False,[]
239,BasicRequest_no_show,1,49260,49260,1671;-1;-1,2623;-1;-1,,,,,1241.4041844214357,15950.994842229997,0:t_wait:421.9005513055454;t_drive:1541.404184421437;fare:1595,False,,0,0,8,,49360.4101517448,50974.1353829734,1595,0,,421.9005513055454,False,49269.75000000057,False,81.15031357474513,False,[]
230,BasicRequest_no_show,1,48540,48540,1693;-1;-1,2687;-1;-1,,,,,838.9480313444928,8102.25620842,0:t_wait:1013.3666574987219;t_drive:1138.9480313444947;fare:810,False,,0,0,1,,49945.19522290876,51021.19018670121,810,0,,1013.3666574987219,False,48570.0,True,27.230280992878978,False,[]
259,BasicRequest_no_show,1,51180,51180,4003;-1;-1,288;-1;-1,,,,,657.8440010600784,4984.402341570001,0:t_wait:1016.5378172491473;t_drive:957.8440010600752;fare:498,True,,,,,,,,,0,,,False,,False,,False,[]
261,BasicRequest_no_show,1,51300,51300,3427;-1;-1,1673;-1;-1,,,,,337.1954367573826,2237.9754063399996,0:t_wait:1140.419190323002;t_drive:637.1954367573853;fare:223,True,,,,,,,,,0,,,False,,False,,False,[]
249,BasicRequest_no_show,1,50460,50460,328;-1;-1,2915;-1;-1,,,,,498.5241875212795,3806.419439979,0:t_wait:493.8254326390743;t_drive:798.5241875212814;fare:380,False,,0,0,10,,50903.54711708302,51361.57757177182,380,0,,493.8254326390743,False,50472.75000000074,False,82.29881551581707,False,[]
262,BasicRequest_no_show,1,51360,51360,1656;-1;-1,1391;-1;-1,,,,,1048.3211556467522,11119.729307852,0:t_wait:1262.936102653941;t_drive:1348.3211556467504;fare:1111,False,51390,0,,,,,,1111,0,,1262.936102653941,True,51390.0,True,-65.6819320627538,False,[]
255,BasicRequest_no_show,1,50820,50820,427;-1;-1,1503;-1;-1,,,,,449.56199553787025,3718.4349493000004,0:t_wait:104.8018369052952;t_drive:749.5619955378716;fare:371,False,,0,0,3,,50896.27317148953,51456.035328013575,371,0,,104.8018369052952,False,50825.80000000034,False,80.10321724995752,False,[]
265,BasicRequest_no_show,1,51540,51540,438;-1;-1,1887;-1;-1,,,,,765.731144545417,5895.959179110001,0:t_wait:1449.4567114267775;t_drive:1065.731144545418;fare:589,True,,,,,,,,,0,,,False,,False,,False,[]
266,BasicRequest_no_show,1,51540,51540,3942;-1;-1,1281;-1;-1,,,,,851.9217803527287,6352.59607218,0:t_wait:1482.8487621413879;t_drive:1151.921780352728;fare:635,True,,,,,,,,,0,,,False,,False,,False,[]
267,BasicRequest_no_show,1,51540,51540,3665;-1;-1,1503;-1;-1,,,,,330.69557855753135,3207.7953691600005,0:t_wait:962.1961734238575;t_drive:630.6955785575337;fare:320,True,,,,,,,,,0,,,False,,False,,False,[]
246,BasicRequest_no_show,1,49800,49800,427;-1;-1,1587;-1;-1,,,,,825.0282045487604,7713.763690287,0:t_wait:640.1161126048464;t_drive:1125.028204548762;fare:771,False,,0,0,11,,50360.8273263125,51698.651524730085,771,0,,640.1161126048464,False,49807.35000000043,False,80.47960314189129,False,[]
242,BasicRequest_no_show,1,49380,49380,2882;-1;-1,1564;-1;-1,,,,,1359.6936145763025,11528.036020579999,0:t_wait:942.3641929484002;t_drive:1659.693614576303;fare:1152,False,,0,0,2,,50106.900040457636,51739.331911128276,1152,0,,942.3641929484002,False,49410.0,True,34.41742620781752,False,[]
247,BasicRequest_no_show,2,50280,50280,1813;-1;-1,1955;-1;-1,,,,,746.915978365321,6292.509485587,0:t_wait:790.9797837638544;t_drive:1046.915978365323;fare:1258,False,,0,0,6,,50889.658389227596,51838.498992108485,1258,0,,790.9797837638544,False,50284.900000000285,False,80.21902599183278,False,[]
269,BasicRequest_no_show,1,51900,51900,1673;-1;-1,1587;-1;-1,,,,,1112.4688738874715,10756.016811316998,0:t_wait:914.2157226185736;t_drive:1412.4688738874684;fare:1075,True,,,,,,,,,0,,,False,,False,,False,[]
268,BasicRequest_no_show,2,51900,51900,2782;-1;-1,2348;-1;-1,,,,,1555.0228025026847,15207.569042268999,0:t_wait:1141.0166669159516;t_drive:1855.0228025026881;fare:3041,False,51930,0,,,,,,3041,0,,1141.0166669159516,True,51930.0,True,-25.50622541311292,False,[]
258,BasicRequest_no_show,1,51120,51120,427;-1;-1,1815;-1;-1,,,,,229.139282589,1727.94594769,0:t_wait:354.7545931926288;t_drive:529.1392825889998;fare:172,False,,0,0,1,,51364.19973124726,52100.889841687065,172,0,,354.7545931926288,False,51123.10000000018,False,83.74641218413807,False,[]
254,BasicRequest_no_show,1,50820,50820,2670;-1;-1,898;-1;-1,,,,,1088.0461885846694,11053.447118606,0:t_wait:339.590467231792;t_drive:1388.046188584667;fare:1105,False,,0,0,7,,51174.22142537114,52245.57162121007,1105,0,,339.590467231792,False,50828.5500000005,False,82.15077033025479,False,[]
252,BasicRequest_no_show,2,50760,50760,1429;-1;-1,1815;-1;-1,,,,,661.191263778031,4052.901098809,0:t_wait:397.81148005045543;t_drive:961.1912637780333;fare:810,False,,0,0,9,,51349.352290483024,52306.90047526625,810,0,,397.81148005045543,False,50765.750000000335,False,81.41941867302668,False,[]
251,BasicRequest_no_show,1,50700,50700,514;-1;-1,793;-1;-1,,,,,1336.783919048679,9892.85441702,0:t_wait:515.042077672646;t_drive:1636.7839190486775;fare:989,False,,0,0,4,,51170.33992494681,52409.314452358514,989,0,,515.042077672646,False,50705.600000000326,False,82.51059539049746,False,[]
260,BasicRequest_no_show,1,51180,51180,2451;-1;-1,1573;-1;-1,,,,,313.0390057385914,1846.24670706,0:t_wait:1029.4854429119296;t_drive:613.0390057385885;fare:184,False,,0,0,10,,52102.0613531891,52570.06401682991,184,0,,1029.4854429119296,False,51210.0,True,11.853267626389817,False,[]
248,BasicRequest_no_show,1,50340,50340,1503;-1;-1,2062;-1;-1,,,,,1176.6013257200207,10399.115902360001,0:t_wait:819.302301269483;t_drive:1476.6013257200175;fare:1039,False,,0,0,3,,51456.035328013575,52679.832525605605,1039,0,,819.302301269483,False,50370.0,True,45.26147266539343,False,[]
253,BasicRequest_no_show,1,50760,50760,3033;-1;-1,3515;-1;-1,,,,,1519.437051310898,16509.898267709,0:t_wait:89.4469366231715;t_drive:1819.4370513108952;fare:1650,False,,0,0,0,,50849.44693662316,52715.058513076,1650,0,,89.4469366231715,False,50767.50000000044,False,81.2484223286702,False,[]
264,BasicRequest_no_show,1,51420,51420,427;-1;-1,849;-1;-1,,,,,345.8389709502361,1800.2507124200001,0:t_wait:1001.4393907402628;t_drive:645.8389709502371;fare:180,False,,0,0,1,,52458.42734885404,52912.54344397034,180,0,,1001.4393907402628,False,51450.0,True,4.390898077871398,False,[]
256,BasicRequest_no_show,1,51000,51000,839;-1;-1,3475;-1;-1,,,,,985.9277959763951,7485.27663137,0:t_wait:799.5735017340339;t_drive:1285.927795976393;fare:748,False,,0,0,8,,51890.477876079036,53160.92191749479,748,0,,799.5735017340339,False,51008.10000000047,False,80.0332757482185,False,[]
257,BasicRequest_no_show,1,51060,51060,2917;-1;-1,3759;-1;-1,,,,,1129.6731336774096,11623.7262803,0:t_wait:357.5868346200732;t_drive:1429.67313367741;fare:1162,False,,0,0,5,,51665.58249624521,53259.6084859765,1162,0,,357.5868346200732,False,51066.15000000036,False,80.37208791522028,False,[]
277,BasicRequest_no_show,1,53400,53400,3484;-1;-1,2816;-1;-1,,,,,1770.605438852484,14098.876241714,0:t_wait:1118.5895134493476;t_drive:2070.6054388524863;fare:1409,False,53430,0,,,,,,1409,0,,1118.5895134493476,True,53430.0,True,-12.91160987634208,False,[]
278,BasicRequest_no_show,1,53460,53460,2508;-1;-1,2816;-1;-1,,,,,1291.6846560962022,11276.083683601002,0:t_wait:1007.8111100231981;t_drive:1591.6846560962003;fare:1127,True,,,,,,,,,0,,,False,,False,,False,[]
270,BasicRequest_no_show,1,52080,52080,427;-1;-1,1587;-1;-1,,,,,825.0282045487604,7713.763690287,0:t_wait:652.2986354275781;t_drive:1125.028204548762;fare:771,False,,0,0,9,,52588.3272633586,53753.7112438016,771,0,,652.2986354275781,False,52087.150000000416,False,80.81017228359107,False,[]
263,BasicRequest_no_show,1,51360,51360,284;-1;-1,1564;-1;-1,,,,,1385.1135940212625,17389.6782546,0:t_wait:887.4650786329657;t_drive:1685.1135940212625;fare:1738,False,,0,0,6,,52134.710636649244,53897.85028555209,1738,0,,887.4650786329657,False,51390.0,True,53.905409216792336,False,[]
271,BasicRequest_no_show,1,52200,52200,525;-1;-1,3562;-1;-1,,,,,627.4394276396229,4290.844630313,0:t_wait:1060.994728060723;t_drive:927.4394276396197;fare:429,False,,0,0,10,,53308.151876375,53928.07827741579,429,0,,1060.994728060723,False,52230.0,True,-2.3597710312052786,False,[]
274,BasicRequest_no_show,1,52980,52980,427;-1;-1,1516;-1;-1,,,,,592.552242553249,3726.64819729,0:t_wait:585.6054669698206;t_drive:892.5522425532472;fare:372,False,,0,0,8,,53284.16040027477,54009.63140882266,372,0,,585.6054669698206,False,52986.35000000037,False,80.84345822679876,False,[]
273,BasicRequest_no_show,1,52920,52920,1121;-1;-1,2311;-1;-1,,,,,294.8341642622038,2569.0005133000004,0:t_wait:571.6841849723642;t_drive:594.8341642622036;fare:256,False,,0,0,11,,53491.68418497234,54072.79845601086,256,0,,571.6841849723642,False,52926.30000000037,False,85.51793211117523,False,[]
272,BasicRequest_no_show,1,52860,52860,2054;-1;-1,425;-1;-1,,,,,673.986956680872,3633.55366037,0:t_wait:872.8912299223812;t_drive:973.9869566808702;fare:363,False,,0,0,1,,53368.73588144675,54197.86207251744,363,0,,872.8912299223812,False,52890.0,True,38.4674271826997,False,[]
275,BasicRequest_no_show,1,53040,53040,380;-1;-1,1815;-1;-1,,,,,328.0540104098949,2768.8008908,0:t_wait:742.6565151600953;t_drive:628.0540104098982;fare:276,False,,0,0,4,,53823.59097566672,54295.663803907,276,0,,742.6565151600953,False,53050.85000000063,False,80.15538113393663,False,[]
276,BasicRequest_no_show,1,53160,53160,3526;-1;-1,3562;-1;-1,,,,,938.4303374868946,7641.695094129998,0:t_wait:165.8027950824253;t_drive:1238.4303374868978;fare:764,False,,0,0,2,,53325.802795082425,54654.67610764432,764,0,,165.8027950824253,False,53163.65000000021,False,81.31061574619774,False,[]
279,BasicRequest_no_show,1,53520,53520,1586;-1;-1,429;-1;-1,,,,,1292.7886540122545,9033.668289886,0:t_wait:24.81646329434443;t_drive:1592.7886540122563;fare:903,False,,0,0,7,,53565.35684178459,54797.62513652751,903,0,,24.81646329434443,False,53534.45000000084,False,84.04804180634231,False,[]
291,BasicRequest_no_show,1,54840,54840,2301;-1;-1,3671;-1;-1,,,,,263.9786740995977,1268.7990331199999,0:t_wait:967.3881931568758;t_drive:563.9786740995987;fare:126,True,,,,,,,,,0,,,False,,False,,False,[]
283,BasicRequest_no_show,1,54060,54060,2308;-1;-1,1573;-1;-1,,,,,337.50698486125685,2039.72431612,0:t_wait:763.3979164890989;t_drive:637.5069848612548;fare:203,False,,0,0,11,,54360.643675063824,54863.72412365152,203,0,,763.3979164890989,False,54075.10000000088,False,80.46237486442416,False,[]
289,BasicRequest_no_show,1,54480,54480,3562;-1;-1,1503;-1;-1,,,,,432.115681780212,3843.877786769,0:t_wait:124.32758775901311;t_drive:732.1156817802112;fare:384,False,,0,0,2,,54654.67610764432,55273.47981412763,384,0,,124.32758775901311,False,54486.250000000364,False,80.29877538394275,False,[]
290,BasicRequest_no_show,1,54720,54720,427;-1;-1,2311;-1;-1,,,,,178.45119781886547,1047.50818505,0:t_wait:702.4219167369811;t_drive:478.4511978188675;fare:104,False,,0,0,11,,55128.43322418742,55418.410592625616,104,0,,702.4219167369811,False,54731.05000000064,False,82.14271290248394,False,[]
297,BasicRequest_no_show,1,55440,55440,427;-1;-1,749;-1;-1,,,,,392.68184897627395,3344.2219964080005,0:t_wait:1008.533645441421;t_drive:692.6818489762736;fare:334,True,,,,,,,,,0,,,False,,False,,False,[]
300,BasicRequest_no_show,1,55500,55500,674;-1;-1,2404;-1;-1,,,,,452.17222481164026,3092.5052172200003,0:t_wait:1186.5609438208994;t_drive:752.1722248116421;fare:309,True,,,,,,,,,0,,,False,,False,,False,[]
281,BasicRequest_no_show,2,53820,53820,1901;-1;-1,1267;-1;-1,,,,,887.9930141727395,5811.213886737001,0:t_wait:800.3449603066183;t_drive:1187.9930141727382;fare:1162,False,,0,0,10,,54366.653007652545,55571.45691624501,1162,0,,800.3449603066183,False,53850.0,True,55.9854146097934,False,[]
285,BasicRequest_no_show,1,54360,54360,1971;-1;-1,3790;-1;-1,,,,,797.5606513684274,4831.03541126,0:t_wait:150.98476789022243;t_drive:1097.5606513684252;fare:483,False,,0,0,8,,54510.98476789024,55634.20339563681,483,0,,150.98476789022243,False,54366.600000000384,False,82.68954201594353,False,[]
286,BasicRequest_no_show,1,54360,54360,1468;-1;-1,225;-1;-1,,,,,839.2469791518441,5652.640313770001,0:t_wait:449.7539811385868;t_drive:1139.2469791518452;fare:565,False,,0,0,4,,54934.832448396744,55662.935375376284,565,0,,449.7539811385868,False,54366.30000000037,False,81.57195952819312,False,[]
302,BasicRequest_no_show,1,55800,55800,2600;-1;-1,428;-1;-1,,,,,475.53145279714806,2433.71829709,0:t_wait:1129.8861415463107;t_drive:775.5314527971495;fare:243,True,,,,,,,,,0,,,False,,False,,False,[]
282,BasicRequest_no_show,1,53940,53940,2688;-1;-1,2816;-1;-1,,,,,1126.0115822556672,11136.330867549997,0:t_wait:717.512178425357;t_drive:1426.011582255669;fare:1113,False,,0,0,1,,54420.065192814065,55917.19915346434,1113,0,,717.512178425357,False,53945.050000000294,False,80.2505743035043,False,[]
294,BasicRequest_no_show,1,55020,55020,825;-1;-1,2816;-1;-1,,,,,566.1387619538242,5146.53302101,0:t_wait:133.6577440987312;t_drive:866.1387619538218;fare:514,False,,0,0,1,,55153.34995289099,55917.19915346434,514,0,,133.6577440987312,False,55030.70000000062,False,81.03870377674399,False,[]
288,BasicRequest_no_show,1,54480,54480,328;-1;-1,3174;-1;-1,,,,,516.6946285411893,3432.3161571390006,0:t_wait:727.4063666047296;t_drive:816.6946285411905;fare:343,False,,0,0,7,,55054.56371974253,55930.042575831074,343,0,,727.4063666047296,False,54486.800000000396,False,83.26845849040996,False,[]
292,BasicRequest_no_show,1,54840,54840,3995;-1;-1,544;-1;-1,,,,,728.7120903192534,4695.7954511299995,0:t_wait:626.6462680797922;t_drive:1028.7120903192554;fare:469,False,,0,0,6,,55475.972024204915,56051.468169046646,469,0,,626.6462680797922,False,54848.10000000047,False,82.0991144422401,False,[]
287,BasicRequest_no_show,1,54360,54360,657;-1;-1,3562;-1;-1,,,,,666.0293153384243,4908.481929522,0:t_wait:836.6149431264494;t_drive:966.0293153384264;fare:490,False,,0,0,3,,55258.84128179021,56141.4487114432,490,0,,836.6149431264494,False,54370.750000000626,False,82.15932620731505,False,[]
284,BasicRequest_no_show,1,54180,54180,3971;-1;-1,1281;-1;-1,,,,,870.1627220762578,5438.81144263,0:t_wait:353.3690877533372;t_drive:1170.1627220762603;fare:543,False,,0,0,5,,54533.36908775334,56153.67370504725,543,0,,353.3690877533372,False,54186.00000000035,False,80.82671710841758,False,[]
280,BasicRequest_no_show,1,53700,53700,2687;-1;-1,3299;-1;-1,,,,,1392.5015357317413,11994.843234497,0:t_wait:637.6585841651686;t_drive:1692.5015357317388;fare:1199,False,,0,0,0,,54548.949780973126,56166.70299672745,1199,0,,637.6585841651686,False,53707.150000000416,False,80.82803861665089,False,[]
299,BasicRequest_no_show,1,55440,55440,1263;-1;-1,2687;-1;-1,,,,,236.8240225461916,1698.1795408530002,0:t_wait:732.89721111174;t_drive:536.8240225461923;fare:169,False,,0,0,8,,55948.0345183103,56255.80094911631,169,0,,732.89721111174,False,55446.250000000364,False,81.44541772184607,False,[]
293,BasicRequest_no_show,1,54960,54960,427;-1;-1,748;-1;-1,,,,,396.08656804529886,2182.1009780100003,0:t_wait:840.9194209362395;t_drive:696.0865680452989;fare:218,False,,0,0,2,,55834.449174612404,56337.507921177166,218,0,,840.9194209362395,False,54966.55000000038,False,80.19421338231092,False,[]
298,BasicRequest_no_show,1,55440,55440,2906;-1;-1,3477;-1;-1,,,,,341.8726464557918,2244.81718937,0:t_wait:802.4280901297316;t_drive:641.8726464557913;fare:224,False,,0,0,4,,55989.16111279701,56356.50077691408,224,0,,802.4280901297316,False,55453.8000000008,False,80.07649605950004,False,[]
304,BasicRequest_no_show,2,55920,55920,1539;-1;-1,1405;-1;-1,,,,,321.99530416156017,1507.0535020099999,0:t_wait:682.9626658529742;t_drive:621.995304161559;fare:301,False,,0,0,3,,56359.67124721417,56680.88403786313,301,0,,682.9626658529742,False,55928.90000000052,False,81.32559071428717,False,[]
296,BasicRequest_no_show,1,55200,55200,427;-1;-1,2228;-1;-1,,,,,609.3905588452493,2964.13116098,0:t_wait:846.5139171111441;t_drive:909.3905588452471;fare:296,False,,0,0,11,,55615.72597949725,56690.133647916555,296,0,,846.5139171111441,False,55230.0,True,67.20542622850739,False,[]
311,BasicRequest_no_show,1,56700,56700,3475;-1;-1,427;-1;-1,,,,,117.82965270862557,475.94957661,0:t_wait:339.4429358538182;t_drive:417.8296527086277;fare:100,False,,0,0,3,,56769.44293585381,56906.96975389025,100,0,,339.4429358538182,False,56703.95000000023,False,80.26737890228384,False,[]
301,BasicRequest_no_show,2,55500,55500,1179;-1;-1,624;-1;-1,,,,,956.9228619764062,5639.536182621,0:t_wait:367.6830601399488;t_drive:1256.9228619764035;fare:1127,False,,0,0,10,,55605.71468468699,57002.98275643635,1127,0,,367.6830601399488,False,55505.2000000003,False,80.90442925942814,False,[]
305,BasicRequest_no_show,1,56100,56100,129;-1;-1,3675;-1;-1,,,,,421.2241602648412,2267.95670776,0:t_wait:642.3928746634192;t_drive:721.2241602648428;fare:226,False,,0,0,6,,56712.48715548977,57043.37178679217,226,0,,642.3928746634192,False,56106.40000000037,False,81.60631914647968,False,[]
313,BasicRequest_no_show,2,57060,57060,2355;-1;-1,3044;-1;-1,,,,,1558.8424238699927,13457.680141399997,0:t_wait:824.5989140097663;t_drive:1858.8424238699954;fare:2691,True,,,,,,,,,0,,,False,,False,,False,[]
295,BasicRequest_no_show,1,55200,55200,2146;-1;-1,544;-1;-1,,,,,966.2126033358948,4737.29575369,0:t_wait:973.161925403947;t_drive:1266.2126033358945;fare:473,False,,0,0,7,,56225.02800501567,57207.371665988154,473,0,,973.161925403947,False,55230.0,True,42.91185997650306,False,[]
306,BasicRequest_no_show,1,56160,56160,427;-1;-1,2069;-1;-1,,,,,680.7121277055,5136.18901477,0:t_wait:616.4356241726928;t_drive:980.7121277054976;fare:513,False,,0,0,4,,56460.18126255326,57336.172209578195,513,0,,616.4356241726928,False,56167.90000000046,False,80.47685590935808,False,[]
322,BasicRequest_no_show,1,57480,57480,3974;-1;-1,593;-1;-1,,,,,720.5154588261166,4589.11676257,0:t_wait:1093.625009921947;t_drive:1020.5154588261139;fare:458,True,,,,,,,,,0,,,False,,False,,False,[]
323,BasicRequest_no_show,1,57480,57480,427;-1;-1,3995;-1;-1,,,,,599.2736701502877,3864.155376403,0:t_wait:979.1628748812291;t_drive:899.2736701502872;fare:386,True,,,,,,,,,0,,,False,,False,,False,[]
310,BasicRequest_no_show,1,56580,56580,427;-1;-1,2223;-1;-1,,,,,622.700186293745,2288.1950475599997,0:t_wait:554.7626946698874;t_drive:922.7001862937468;fare:228,False,,0,0,3,,56906.96975389025,57538.43088660823,228,0,,554.7626946698874,False,56589.25000000054,False,81.24069177200187,False,[]
303,BasicRequest_no_show,1,55860,55860,3299;-1;-1,1815;-1;-1,,,,,1471.2052634632876,17300.569491365997,0:t_wait:258.34951883125177;t_drive:1771.2052634632855;fare:1730,False,,0,0,0,,56166.70299672745,57569.97990588636,1730,0,,258.34951883125177,False,55864.00000000023,False,81.89534801552874,False,[]
309,BasicRequest_no_show,1,56460,56460,1747;-1;-1,3562;-1;-1,,,,,575.3897267811597,4699.31522834,0:t_wait:403.86666471231;t_drive:875.3897267811626;fare:469,False,,0,0,2,,56944.805181491254,57716.75858089685,469,0,,403.86666471231,False,56465.400000000314,False,80.58930830759581,False,[]
307,BasicRequest_no_show,1,56340,56340,2223;-1;-1,1815;-1;-1,,,,,852.4389183590843,2961.5601321100003,0:t_wait:638.7009818804727;t_drive:1152.438918359083;fare:296,False,,0,0,5,,57128.841610266834,57880.801081744285,296,0,,638.7009818804727,False,56347.300000000425,False,84.3421108353542,False,[]
308,BasicRequest_no_show,1,56400,56400,1217;-1;-1,2515;-1;-1,,,,,848.4706368960824,5173.927524631999,0:t_wait:612.1673507835148;t_drive:1148.4706368960833;fare:517,False,,0,0,8,,57107.70443093001,58028.339204161915,517,0,,612.1673507835148,False,56404.050000000236,False,81.87001569337824,False,[]
328,BasicRequest_no_show,1,58080,58080,3427;-1;-1,3719;-1;-1,,,,,468.87655962233646,3964.03640194,0:t_wait:1192.5885199649201;t_drive:768.8765596223384;fare:396,True,,,,,,,,,0,,,False,,False,,False,[]
330,BasicRequest_no_show,2,58260,58260,2168;-1;-1,2457;-1;-1,,,,,389.2326305797612,3105.1983451900005,0:t_wait:1367.512092945697;t_drive:689.2326305797615;fare:621,True,,,,,,,,,0,,,False,,False,,False,[]
331,BasicRequest_no_show,2,58260,58260,2293;-1;-1,2457;-1;-1,,,,,397.6839136422568,2792.9575600400003,0:t_wait:1358.957112184944;t_drive:697.6839136422568;fare:558,True,,,,,,,,,0,,,False,,False,,False,[]
332,BasicRequest_no_show,1,58260,58260,3930;-1;-1,3972;-1;-1,,,,,1028.661084986518,8960.793042903,0:,False,,,,,,,,,0,,,False,,False,,False,[]
333,BasicRequest_no_show,1,58320,58320,1489;-1;-1,236;-1;-1,,,,,1248.823685672885,9010.604522197,0:t_wait:1420.0267979182318;t_drive:1548.8236856728836;fare:901,True,,,,,,,,,0,,,False,,False,,False,[]
315,BasicRequest_no_show,1,57060,57060,2716;-1;-1,2223;-1;-1,,,,,395.09368978512305,2096.42832391,0:t_wait:683.1049549186646;t_drive:695.0936897851207;fare:209,False,,0,0,6,,57811.31155687551,58420.56585108763,209,0,,683.1049549186646,False,57068.350000000486,False,81.64659393781207,False,[]
321,BasicRequest_no_show,1,57420,57420,2122;-1;-1,427;-1;-1,,,,,139.43241413430206,934.67519429,0:t_wait:965.6234261517093;t_drive:439.43241413430223;fare:100,False,,0,0,5,,58283.50916442013,58445.56167429799,100,0,,965.6234261517093,False,57450.0,True,19.630921199323822,False,[]
314,BasicRequest_no_show,1,57060,57060,749;-1;-1,427;-1;-1,,,,,416.2101759832415,2284.00899128,0:t_wait:607.9264443616412;t_drive:716.210175983244;fare:228,False,,0,0,11,,57961.428720295924,58460.843369788,228,0,,607.9264443616412,False,57071.80000000069,False,81.9334179646878,False,[]
317,BasicRequest_no_show,1,57120,57120,1468;-1;-1,1802;-1;-1,,,,,498.83085924147457,3101.80816863,0:t_wait:849.9157180728798;t_drive:798.830859241476;fare:310,False,,0,0,2,,58067.564087440835,58560.41971926967,310,0,,849.9157180728798,False,57137.150000001,False,80.44752713236626,False,[]
