operator_id,vehicle_id,vehicle_type,status,locked,earliest_start_time,start_time,end_time,first_attempt_time,no_show_wait_delay,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,8,default_vehtype,route,False,-1000,25260,25454.019534784984,25260,0,3727;-1;-1,1169;-1;-1,1626.9439375899997,0.7275019594633894,0.7273392650696304,0.0,,0,,0,,,3727;3622;143;66;3656;2548;2551;3626;2553;2552;3632;3440;2554;3631;3636;3843;1169,3727:25260;3622:25288.367465086507;143:25297.1437258823;66:25308.415261630224;3656:25331.623928936082;2548:25336.936389193157;2551:25382.925231093417;3626:25392.341145802635;2553:25396.60993257472;2552:25398.7291898901;3632:25416.46456736091;3440:25418.506526327044;2554:25422.53453855957;3631:25430.185674286007;3636:25437.514393489062;3843:25439.462595409816;1169:25454.019534784984
0,8,default_vehtype,boarding,True,25260,25454.019534784984,25572.410443331602,25454.019534784984,0.0,1169;-1;-1,1169;-1;-1,0.0,0.7273392650696304,0.7273392650696304,0,,0,0,1,0,,,
0,7,default_vehtype,route,False,-1000,25260,25904.542326486593,25260,0,3201;-1;-1,3964;-1;-1,3613.3958578300035,0.817416853026365,0.8170555134405816,0.0,,0,,0,,,3201;3831;3199;1057;1056;956;2867;421;3193;2039;183;2578;33;2638;2637;3110;1570;1262;3964,3201:25260;3831:25262.550760968672;3199:25263.97896976865;1057:25295.86861135857;1056:25320.015578971674;956:25350.419608454427;2867:25361.601966574886;421:25364.173192232374;3193:25423.511058624677;2039:25426.955862668132;183:25495.523496226182;2578:25561.44764249747;33:25650.173037333236;2638:25744.74860647105;2637:25748.849691832645;3110:25774.791839954512;1570:25824.687116371755;1262:25888.2615091963;3964:25904.542326486593
0,7,default_vehtype,boarding,True,25260,25904.542326486593,25914.435443003425,25904.542326486593,0.0,3964;-1;-1,3964;-1;-1,0.0,0.8170555134405816,0.8170555134405816,0,,0,1,1,1,,,
0,8,default_vehtype,route,False,-1000,25572.410443331602,25925.598861351653,25572.410443331602,0.0,1169;-1;-1,3613;-1;-1,3386.6195049000003,0.7273392650696304,0.7270006031191405,0.0,,0,0,1,,,1169;3843;3636;3631;2554;3440;3438;3625;2934;2364;1418;3544;2126;2363;3579;3141;1701;1891;2162;2011;720;1949;1332;1333;507;506;505;2859;1545;3612;3613,1169:25572.410443331602;3843:25580.36046980967;3636:25583.117339746368;3631:25588.637937659652;2554:25591.734236746495;3440:25595.678748639893;3438:25596.65380268055;3625:25599.368552282624;2934:25657.051357569984;2364:25666.493688702514;1418:25718.561550298906;3544:25721.22739231059;2126:25730.9225633869;2363:25736.63672688006;3579:25738.202837834706;3141:25739.93395636301;1701:25744.692779670615;1891:25749.724751065212;2162:25758.04016978823;2011:25770.60827796294;720:25788.391351100192;1949:25802.152942316454;1332:25840.215960789526;1333:25841.18338386185;507:25849.991774704096;506:25856.281119693005;505:25880.618021222217;2859:25898.38022207366;1545:25901.12475626396;3612:25920.315609924608;3613:25925.598861351653
0,8,default_vehtype,boarding,True,-1,25925.598861351653,25955.598861351653,25925.598861351653,0.0,3613;-1;-1,3613;-1;-1,0.0,0.7270006031191405,0.7270006031191405,0,,0,0,1,,0,,
0,10,default_vehtype,route,False,-1000,25920,26026.898362498894,25920,0,1017;-1;-1,1323;-1;-1,1812.6143018300002,0.8790379323249089,0.878856670894726,0.0,,0,,0,,,1017;394;479;1688;1689;711;710;2275;635;1742;3162;3161;1323,1017:25920;394:25927.04290777541;479:25930.989740262383;1688:25934.646220633775;1689:25937.72296350372;711:25964.156512286332;710:25971.670677181854;2275:25977.262524848495;635:25989.477638445194;1742:26000.16745914542;3162:26013.447450003194;3161:26022.483675425523;1323:26026.898362498894
0,10,default_vehtype,boarding,True,25920,26026.898362498894,26031.713595110225,26026.898362498894,0.0,1323;-1;-1,1323;-1;-1,0.0,0.878856670894726,0.878856670894726,0,,0,3,1,3,,,
0,6,default_vehtype,route,False,-1000,25500,26150.830972101292,25500,0,175;-1;-1,1887;-1;-1,5277.855506893006,0.7204336017149022,0.7199058161642126,0.0,,0,,0,,,175;2456;2069;1923;1924;2183;1391;2455;1758;2109;733;2863;419;331;2633;268;3195;3194;2866;421;422;4010;4009;4008;2445;1254;1255;1025;550;1256;1876;1877;189;1878;3442;1887,175:25500;2456:25506.123789163827;2069:25528.328356844504;1923:25543.23405814933;1924:25563.0076419287;2183:25571.85240606026;1391:25593.85638321026;2455:25598.97773902597;1758:25608.69383989966;2109:25624.88239323569;733:25654.53315523904;2863:25674.00074379711;419:25695.854092295867;331:25712.537564081696;2633:25722.223254941575;268:25724.862898867763;3195:25751.04023143918;3194:25792.574619939583;2866:25825.42253350904;421:25827.05571375922;422:25872.64880444635;4010:25880.649420615395;4009:25882.558122186554;4008:25883.646776504862;2445:25896.530320969472;1254:25953.164832719853;1255:25957.41031439309;1025:25979.46462966724;550:25987.541860800833;1256:26032.705409772814;1876:26044.15023942864;1877:26046.7748876531;189:26066.067573490025;1878:26066.940472974395;3442:26067.757609176526;1887:26150.830972101292
0,6,default_vehtype,boarding,True,25500,26150.830972101292,26182.321100805922,26150.830972101292,0.0,1887;-1;-1,1887;-1;-1,0.0,0.7199058161642126,0.7199058161642126,0,,0,2,1,2,,,
