from_node,to_node,distance,travel_time
0,3057,811.8680089,38.22368254464519
1,2596,302.3705313,20.868093464339292
1,3336,752.9087789,26.10551892932337
2,3463,121.237271,8.926729116222921
3,1348,14.36982408,1.0580535664877722
4,2573,59.00546859,2.0458897817031847
5,4,842.8680448,29.224666143032536
6,2520,902.8083695,31.30297008257141
7,2527,612.3060364,21.230416317498324
8,2667,609.2651384,28.97961568445289
9,3375,207.1395888,9.497401304822915
10,3123,287.8996015,21.19811616750084
11,1450,195.2615128,20.28387040059451
12,2539,94.09401367,5.575239766862523
13,10,17.73932739,1.3061508966342992
13,43,140.1966346,8.306903087528427
14,3782,134.3022256,10.805425961943081
15,3,22.2425064,1.8078654431105736
15,16,176.2514067,10.443213262064228
16,2844,168.7794976,10.000489193543396
17,4019,222.5444849,10.74432502686443
18,2836,214.1808374,10.187483187234893
19,20,68.56170713,3.2611285269617336
20,3895,267.0805951,12.70365316210723
21,4063,86.9021125,4.133487481358465
22,2650,83.56143499,3.974588597831309
23,24,17.44030793,1.033369653727721
23,2571,352.8930319,20.90954767741064
24,13,17.1956148,1.266117209222488
24,3840,511.7234601,30.32053659102935
25,2525,389.9413971,13.520392920831888
26,2651,722.559967,25.053238088057967
27,58,140.628584,6.688979990770001
28,30,21.65750617,1.4165639230740776
28,3049,206.1928693,12.217298843448866
29,2793,114.7885917,8.451911323160752
30,492,153.7231007,12.36795277569231
30,1679,121.5339027,7.9492320395271
31,4061,551.4479183,26.2295472647295
32,14,188.8053654,15.1905330571581
33,2578,1059.073725,51.13149548005267
34,3388,87.57969207,7.118455805134583
34,3390,191.3883146,9.72750809784493
35,3798,702.9274663,33.434651920617
36,3642,138.7330118,6.59881734942995
37,964,20.94585036,0.9603724121253708
38,355,74.4122279,3.5394077734945903
39,71,471.6481435,33.37925537547561
39,3931,655.7895104,31.661155974302293
40,2565,17.23540524,1.5307573608957934
40,3303,173.5536589,13.96344106739393
41,40,94.14958868,8.361867556489315
41,106,205.9274822,18.754883541450585
42,3037,78.84028071,3.750027519498945
43,3785,133.4349246,7.906259591713993
44,2574,180.9414023,10.7211039513053
45,3329,354.0884558,24.437404528120908
46,2738,650.9610806,28.04785428524113
47,3385,305.2274014,19.2781054365517
48,2672,20.39201609,1.818332262062209
48,1343,73.75740727,6.576861876739561
48,2734,252.1825724,22.967574440421345
49,3116,32.50099913,2.960034508619826
49,3134,12.0810238,0.763035197495797
50,49,68.3035197,5.551693261277118
51,2608,15.61305679,0.715862509934791
51,3251,54.9156453,2.6120554018725417
52,3261,25.83894377,1.7113284946934144
53,3262,417.0864173,27.623879557075615
54,2602,80.36115879,5.322366971430733
55,2591,9.775329937,0.46496227489230185
56,71,569.7350869,19.75435871402767
56,130,188.598512,9.585713506450109
57,8,614.568568,29.231872613528186
58,2568,192.8435579,9.172578312999844
59,3902,762.1981511,26.42760825811585
60,3101,444.9842759,15.428888284898305
61,62,241.1888427,15.974079388908882
62,3223,104.6643268,6.93198013176507
63,2700,102.4418121,8.242063085360607
64,418,13.3681861,1.1738733377552777
64,2694,41.55008843,3.0593428985099833
65,2629,111.2175321,9.175867650197937
65,2767,123.5821534,7.889868586826773
66,65,28.99237736,1.850963437543782
66,3656,223.5096241,18.440390566816077
67,3226,128.0736806,8.176621638032508
68,2666,100.980186,4.803109183736658
69,3559,78.74000955,7.171260937673864
69,2606,169.9812521,11.118053364863036
69,1471,54.06578246,5.822972333309198
70,2621,575.5622494,24.799157097974085
71,3272,529.1314036,25.546172414510064
72,2828,59.82230477,2.8454400100913144
73,3233,83.8566713,3.9886314737473287
74,3377,28.2407436,1.2948450687656654
75,797,72.96281787,3.4704667771774687
76,3915,211.4044589,13.827442885978078
77,3588,210.8887098,13.793709012863047
78,60,154.9585276,5.372859089762543
79,3333,692.0183857,23.994273377759303
80,44,113.762371,6.740625361501395
81,2653,105.2974908,8.558554119286823
81,3389,390.7939572,27.65708182238232
82,183,103.9923635,6.801883338355889
82,3390,377.2365942,19.17343821118427
83,3469,78.52832295,6.974469513717049
83,2118,151.4523185,9.906121633538865
83,15,91.59614087,7.444911774333512
83,3916,207.0609634,18.390057527808427
84,107,95.66282859,5.668194876056458
84,106,135.266589,12.013661642105719
85,3610,559.8246432,37.07751649466626
86,2576,131.6639121,6.036822886688437
86,87,99.79758839,4.746859085772997
87,2835,17.03029586,1.1279265449233142
87,2576,54.47888766,4.838526111372736
88,2523,536.0006204,18.5846874608887
89,3086,144.1269493,6.855379271470608
90,1784,259.841945,16.995619075825285
91,6,412.0520593,14.287033351799701
92,5,782.0228614,27.11498814469569
93,2820,414.2165693,27.433807833745288
94,95,16.03652362,1.0621084233139666
94,2810,170.9162125,13.75124255557165
95,2807,19.88802033,1.4643596694669772
95,2946,666.7955995,44.162266058928545
96,3277,119.7691339,7.6464335763957045
96,3296,84.63577294,4.025689340167947
97,3132,69.25028662,3.2938807195733326
98,643,22.9694041,1.8480274199052877
98,99,62.20229161,2.9586437692349157
99,3285,353.9047267,16.833431493765783
100,2909,17.05127189,0.811041491279119
100,3176,29.2251578,1.7316432320676587
101,2680,396.3703278,25.034675576120275
101,102,806.6190184,38.943121455818165
102,3332,2272.145172,109.69791608148273
103,104,474.4826869,24.11607097179258
103,3267,693.8621749,33.49928322451375
104,3270,466.3087123,22.5131275174874
105,2837,600.2206776,49.520479339805284
106,107,61.82728964,5.630931843260477
106,41,205.9274822,18.289387734232108
107,105,15.17145734,1.3817432845940159
107,13,688.7951213,40.81235141003794
108,2856,775.5403958,26.89022236474141
109,25,954.9376735,33.11044340737175
110,111,97.73003137,8.714472773602886
111,916,99.95103611,8.912517172457498
111,110,97.73003137,8.714472773602886
111,1092,170.4718559,21.165966310161227
112,1687,89.67603626,5.865487777271734
112,1686,132.4572957,8.663704167649916
113,2271,75.95765777,4.968202563658779
113,2470,77.9863075,5.100891525595186
114,2272,204.6340761,13.384608887842193
115,1843,64.2949313,5.225876183425946
115,3953,31.17234754,2.038906168464838
115,3954,33.09479917,2.951024595384615
117,118,97.87980789,8.727828170548179
118,119,105.0875331,9.370532613199073
119,120,106.7881421,9.522173926287982
119,118,105.0875331,9.370532613199073
120,119,106.7881421,9.522173926287982
120,4000,295.720337,22.873419471546168
121,122,247.408882,16.182403166232362
122,123,104.402815,6.828729957920101
123,3953,32.69899973,2.6577666455715936
123,2457,167.8758105,10.980341636334705
124,125,79.70339386,7.10705855726608
124,1874,50.28572125,5.4158536186961355
124,1875,184.9975605,17.781588372487615
125,2000,252.9645362,22.556552296958767
125,124,79.70339386,9.896057856698816
125,686,79.46011636,7.08536578669635
126,240,334.3901963,40.487759321331914
126,127,79.01501837,7.045676918677969
127,2253,58.72139682,6.00408241266496
127,1181,153.9312675,19.112269322777255
127,126,79.01501837,9.567089831975524
128,255,109.5322977,11.796805852501693
128,129,93.4719097,8.33478103625425
128,2633,161.3423012,15.507893072857557
129,128,93.4719097,8.33478103625425
130,3387,345.2931007,17.549877274026294
130,3268,1013.065892,51.49011675571537
131,3939,114.7365402,3.9782467743803616
132,3271,224.0472338,14.150781274689976
133,147,117.0364566,9.512694371307152
134,2584,314.3819527,22.24928822340661
134,2637,147.7606227,12.190811042693989
135,1201,88.09052762,6.813638893418196
136,3029,12.27819713,0.8689466566682084
137,749,210.3361438,21.50622447747453
138,200,853.6778709,29.599473993590763
139,3708,118.9357727,8.757269244629692
140,2706,47.82379598,4.264392041394561
141,142,89.18349519,10.90449547461669
142,1668,100.2800702,9.133025948087052
143,66,109.3943474,8.801436582259035
143,3621,70.97217913,4.531084395094797
144,74,20.1403475,0.9234399070045264
144,3378,30.4108698,1.9890997921568765
145,3386,526.6614905,26.76811237668107
145,3387,796.4945349,50.306445464443215
146,3878,48.27022087,3.88363108270131
147,2870,115.8481739,9.416111047327782
148,3938,267.1390545,12.897326257036987
149,3480,51.77672961,4.165750909788874
150,149,97.07429387,7.810213797084373
151,150,235.8616452,26.772811429629357
152,166,114.2511223,6.769584753824106
153,202,104.578424,5.048988648270697
154,3720,43.50840956,2.845777479810384
155,153,160.4928723,7.748507380442168
156,154,174.1608006,10.319341086379795
157,3264,57.598139,3.767351840841959
158,92,300.3246108,15.264307482447444
159,138,354.4105555,12.288436161280082
160,132,40.59516045,2.063290816503247
160,740,264.468963,23.488731837866045
160,3640,42.69280134,3.20198704561187
161,163,711.8087042,24.680460797469124
162,3394,368.7286462,18.74101299750847
162,146,171.3932293,13.78962144194162
163,3064,825.7764416,28.63205096310507
164,3556,88.79586416,5.80791789633158
165,3264,13.91895135,0.7074450299223027
165,3265,152.6709478,9.985829162853966
166,3639,198.0411599,16.555221264260425
166,458,284.5802175,18.613688305620933
167,3345,38.0893646,3.3828955236445712
168,185,124.6672423,5.9297808814856126
169,148,267.6291156,12.920986134559689
170,2929,47.51163312,2.815149827505478
171,1218,125.0363217,11.14934279615512
171,2348,344.5493305,36.18748822167536
171,611,158.577318,12.265661366062867
172,2596,123.4854103,10.188014073438287
172,3873,87.99223597,6.072781618626535
173,2862,492.8348316,34.01298163849014
173,3450,214.5397566,17.700342524702844
174,2826,318.0610527,23.41891099308964
175,3357,6.424148194,0.5728337927227216
175,2456,114.8261742,10.238915861794796
176,175,51.31171581,4.575405779828843
177,2250,74.62432761,6.654164151070563
178,3555,37.81754758,2.609976951902775
179,1264,88.21119678,7.865689408968206
180,3686,31.39202022,2.5256778050089825
180,63,19.40874548,1.622471187203476
181,3407,1188.995625,57.40405319995293
182,1933,209.8067987,16.88022532759589
183,3388,18.49011997,1.0776136893183705
183,2039,404.1895712,36.81163998226097
184,1281,81.90763507,10.169738781850294
185,2531,214.3101453,10.892533736310837
186,3694,86.1701815,7.6531788946156025
187,1709,112.1962064,7.338476417122204
187,1835,112.2001461,7.338734105612242
188,1709,148.6992591,9.72605082698777
188,3364,121.6328852,7.955706243050254
189,1887,215.574542,19.22253017189196
189,1878,46.48724373,4.123071699540947
189,1877,98.92111613,10.653964415470702
190,3600,17.51410606,1.5379305752320718
190,3599,19.18188999,1.254639990208571
190,3643,298.9934967,26.555017971956413
191,181,869.8860472,41.99761872079378
192,253,80.89731005,7.213518669518121
192,2304,102.7342482,9.160692941329092
193,1780,81.0231703,3.853856373574329
194,203,197.0588772,12.889133863389404
195,168,202.5960486,9.6364542443991
196,1105,124.3039679,11.084039666080564
196,2181,174.9655484,15.60147363471937
196,3751,188.6611919,16.822698173332665
197,2701,20.29525651,1.4006765409608721
197,2710,21.62694903,1.7843052102684187
198,197,22.56483374,1.596947551484296
199,1390,193.3492346,24.006445897189792
199,3449,114.3414004,13.844386440459289
199,198,411.450777,29.118996329517426
200,3067,524.8594973,18.198392588757443
200,2645,451.1394976,22.929629346436247
201,3720,1.323430283,0.08656230219979029
201,3721,11.41400561,0.7465618822540806
202,2904,916.9327716,44.26900863351167
203,161,319.7374175,16.250983369791456
204,2667,159.4867341,7.312506148529349
205,3457,338.5077551,11.73704020427187
206,1934,168.2622821,15.003751204074083
206,207,232.7409937,20.75324262903921
206,741,58.60271587,5.225535741281332
207,206,232.7409937,20.75324262903921
208,3339,13.21642977,0.9731288692444758
209,210,56.83990593,5.068348037002478
210,211,88.01208355,7.847934714366846
210,209,56.83990593,5.068348037002478
211,212,36.43228845,3.923816469881521
211,210,88.01208355,7.847934714366846
211,1491,92.276767,8.228211557883194
212,211,36.43228845,2.817969925320918
212,213,192.2392075,14.869346075110945
212,2306,108.2577258,13.441393975195595
213,212,192.2392075,20.704473990879812
213,1531,90.47264365,8.067339985480695
213,3419,233.0045206,18.02246741423884
214,3419,17.65025997,1.1544598582896086
214,1518,328.2336029,27.080515481868698
214,236,133.075822,11.819089321978447
215,3745,14.26238684,0.8450721058904366
215,3743,37.36666719,3.4031761278335124
216,3358,8.884675968,0.8091735076294109
216,3355,61.33179374,5.468884427607022
216,3604,68.63658887,5.578765041847791
217,1313,53.40018195,6.630223188007279
217,3358,49.04772761,3.986587221770956
217,218,113.4140711,10.072836799829012
218,217,113.4140711,9.2182677704641
218,219,320.8309152,28.494501765790954
219,1316,47.48634491,4.234301923222257
219,220,89.24238406,7.9260356460717345
219,218,320.8309152,26.07705778251882
220,221,79.41255021,7.053001892739954
220,219,89.24238406,5.837123659224079
221,220,79.41255021,5.194178534519802
221,222,83.74840181,7.438089255515366
222,221,83.74840181,5.477775865707507
222,223,171.1869768,15.203920138836642
223,277,85.23237985,9.17966534849564
223,224,40.59073477,3.605053967273116
223,222,171.1869768,11.196916834374983
224,225,206.6339032,18.35212830105169
224,223,40.59073477,3.69680867940167
225,496,101.1204712,12.243604468769798
225,224,206.6339032,18.819220961659763
225,4023,226.284365,20.097378188997805
226,1063,106.6495682,6.975684526678418
226,4023,38.5679907,3.425404557315069
226,227,190.5818873,16.926473313960216
226,1062,328.3386928,21.47582196899724
227,1941,88.7119865,7.910344243035895
227,228,188.1326953,16.708949061669706
227,226,190.5818873,16.926473313960216
228,527,54.26906959,4.839109563164335
228,229,310.2742528,27.556914953215415
228,227,188.1326953,16.708949061669706
229,728,55.8145704,4.976920065279999
229,230,186.2937593,16.54562450504054
229,228,310.2742528,27.556914953215408
230,2194,269.9872584,20.883013580771465
230,231,308.6159769,27.409635678897583
230,229,186.2937593,16.54562450504054
230,1350,88.34501267,6.833322839712355
231,232,17.47196923,1.5517677210474226
231,1352,92.62359062,8.259137415001197
231,230,308.6159769,27.409635678897576
232,233,91.00631587,8.082698722061403
232,231,17.47196923,1.5517677210474226
232,661,113.1062132,10.085548949362828
233,234,51.98164808,4.6167345253092025
233,232,91.00631587,8.082698722061403
234,235,50.70028291,4.502930461245485
