operator_id,vehicle_id,vehicle_type,status,locked,earliest_start_time,start_time,end_time,first_attempt_time,no_show_wait_delay,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,7,default_vehtype,route,False,-1000,25260,25619.759654521156,25260,0,1529;-1;-1,1169;-1;-1,1948.7521596200004,0.9753571532049581,0.975162277988996,0.0,,0,,0,,,1529;1358;2097;891;1132;1133;782;2215;1377;2369;2368;2367;1576;1169,1529:25260;1358:25267.8381911613;2097:25296.939888226898;891:25313.027956952395;1132:25340.22594409897;1133:25469.273967759786;782:25499.851327298093;2215:25515.761774910578;1377:25568.664959386093;2369:25583.926236994434;2368:25592.028159846024;2367:25601.378107545836;1576:25611.32861603596;1169:25619.759654521156
0,6,default_vehtype,route,False,-1000,25260,25691.800833003424,25260,0,237;-1;-1,3964;-1;-1,2186.261806999999,0.9330880728874675,0.9328694467067676,0.0,,0,,0,,,237;238;239;240;126;127;2253;537;1211;2065;2671;2582;335;3110;1570;1262;3964,237:25260;238:25269.74552472963;239:25281.396126441017;240:25298.91449380219;126:25327.05848958526;127:25334.67707777199;2253:25361.873304148656;537:25379.67805678538;1211:25393.120030759437;2065:25427.91919770993;2671:25452.36553679658;2582:25499.610774971377;335:25505.358587986662;3110:25528.29710924382;1570:25546.25400513567;1262:25609.587959102173;3964:25691.800833003424
0,11,default_vehtype,route,False,-1000,25260,25691.800833003424,25260,0,84;-1;-1,387;988;0.550,2493.694835050565,0.9849549260809971,0.9847055565974909,0.0,,0,,0,,,84;1480;1481;2676;3780;2677;3102;2669;1483;387,84:25260;1480:25326.72884828773;1481:25354.26863614342;2676:25392.914217733796;3780:25423.402382622808;2677:25471.32474937876;3102:25473.734674790558;2669:25474.916843365067;1483:25597.111399815665;387:25662.212592829146
0,6,default_vehtype,boarding,True,25260,25691.800833003424,25701.693949520257,25691.800833003424,0.0,3964;-1;-1,3964;-1;-1,0.0,0.9328694467067676,0.9328694467067676,0,,0,1,1,1,,,
0,7,default_vehtype,boarding,True,25260,25619.759654521156,25738.150563067775,25619.759654521156,0.0,1169;-1;-1,1169;-1;-1,0.0,0.975162277988996,0.975162277988996,0,,0,0,1,0,,,
0,8,default_vehtype,route,False,-1000,25500,25974.294098157614,25500,0,2454;-1;-1,1887;-1;-1,4664.395404529,0.8540362888980227,0.8535698493575692,0.0,,0,,0,,,2454;2453;2114;2336;2337;1611;3935;3807;2858;1610;3195;3194;3193;421;422;4010;4009;2083;1631;1221;1873;1874;124;125;686;237;1257;1256;1876;1877;189;1887,2454:25500;2453:25518.475802044388;2114:25521.5971067405;2336:25562.96143524967;2337:25603.403779014247;1611:25616.758130975017;3935:25624.112801803603;3807:25640.685282583363;2858:25644.867719442133;1610:25672.80581461852;3195:25674.50553660407;3194:25729.497616577417;3193:25733.428338151116;421:25759.057745146176;422:25817.718674403728;4010:25828.867831985895;4009:25833.967218375336;2083:25835.26154970342;1631:25839.290799723047;1221:25842.176902214607;1873:25855.675518390424;1874:25883.95684481284;124:25889.775346244176;125:25892.925158891307;686:25894.398015405273;237:25905.954736175645;1257:25909.834063933773;1256:25924.16421981593;1876:25943.79077494058;1877:25945.36893138447;189:25956.58832139464;1887:25974.294098157614
0,9,default_vehtype,route,False,-1000,25920.0,25993.09489247823,25920.0,0.0,637;-1;-1,1323;-1;-1,747.4364681599998,0.5779972601681014,0.5779225165212853,0.0,,0,,0,,,637;638;1326;1111;1325;1324;1323,637:25920;638:25932.03546599675;1326:25952.180185500147;1111:25958.36958366583;1325:25964.951358546652;1324:25985.234994607206;1323:25993.09489247823
0,9,default_vehtype,boarding,True,25920,25993.09489247823,25997.910125089562,25993.09489247823,0.0,1323;-1;-1,1323;-1;-1,0.0,0.5779225165212853,0.5779225165212853,0.0,,0,3,1,3,,,
0,8,default_vehtype,boarding,True,25500,25974.294098157614,26005.784226862244,25974.294098157614,0.0,1887;-1;-1,1887;-1;-1,0.0,0.8535698493575692,0.8535698493575692,0,,0,2,1,2,,,
0,7,default_vehtype,route,False,-1000,25738.150563067775,26244.23829347318,25738.150563067775,0.0,1169;-1;-1,3613;-1;-1,3994.3532595600013,0.975162277988996,0.97476284266304,0.0,,0,0,1,,,1169;3843;3636;3631;2590;2589;2102;2101;1416;1417;1857;1856;2125;2126;2363;3579;3141;1701;1702;3139;1419;3138;628;629;630;631;632;1466;1465;1464;721;3215;3213;2658;3692;3212;1545;3612;3613,1169:25738.150563067775;3843:25750.35371611385;3636:25751.740357354938;3631:25760.476912795377;2590:25771.251168000952;2589:25775.09547770067;2102:25785.908856675207;2101:25791.752133207476;1416:25842.00185348067;1417:25852.459384361595;1857:25860.65017489998;1856:25866.648575736923;2125:25875.81360168681;2126:25887.33198888536;2363:25897.97650876498;3579:25921.515312124633;3141:25925.174011946092;1701:25933.686703233776;1702:25939.38397070076;3139:25943.264099057935;1419:25946.654406279984;3138:25947.370380828102;628:25959.64124644488;629:25970.05179320362;630:25992.42756876954;631:25998.333054408733;632:26009.99931381375;1466:26025.855005207246;1465:26031.14331159158;1464:26106.542253691307;721:26129.627965900392;3215:26155.151073591718;3213:26167.954090653726;2658:26179.0112241991;3692:26181.92210068165;3212:26192.472866090306;1545:26225.830655239213;3612:26241.338874489094;3613:26244.23829347318
0,7,default_vehtype,boarding,True,-1,26244.23829347318,26274.23829347318,26244.23829347318,0.0,3613;-1;-1,3613;-1;-1,0.0,0.97476284266304,0.97476284266304,0,,0,0,1,,0,,
0,6,default_vehtype,route,False,-1000,25701.693949520257,26596.97112792726,25701.693949520257,0.0,3964;-1;-1,442;-1;-1,6066.170519159997,0.9328694467067676,0.9322628296548521,0.0,,0,1,1,,,3964;1262;1570;3110;2637;2585;3267;103;2526;2738;3328;2639;3134;49;3116;3042;4077;48;2734;2733;2601;2882;2668;435;3664;436;437;2105;2106;442,3964:25701.693949520257;1262:25783.00751163876;1570:25807.732195136785;3110:25823.339602539745;2637:25858.26936766657;2585:25899.80589131232;3267:25977.137229090848;103:26052.542123675572;2526:26072.311498682455;2738:26140.086115057886;3328:26143.89322100265;2639:26197.830198823813;3134:26208.97311470555;49:26212.0315096259;3116:26219.27410890408;3042:26238.981850785716;4077:26279.292925927602;48:26331.57750227569;2734:26369.76511574474;2733:26401.762263835924;2601:26430.23366351814;2882:26454.130893565816;2668:26483.967668129193;435:26501.384011048787;3664:26512.564174932955;436:26521.12206455635;437:26538.478525268056;2105:26576.477307998986;2106:26586.868168346853;442:26596.97112792726
0,6,default_vehtype,boarding,True,-1,26596.97112792726,26626.97112792726,26596.97112792726,0.0,442;-1;-1,442;-1;-1,0.0,0.9322628296548521,0.9322628296548521,0,,0,1,1,,1,,
0,7,default_vehtype,route,False,-1000,26400,26719.487975973465,26400,0,3613;-1;-1,1176;-1;-1,2727.00204693,0.97476284266304,0.9744901424583471,0.0,,0,,0,,,3613;3612;1545;2859;3213;3215;3214;2557;2556;3216;3218;2560;2559;3582;3224;67;3226;3227;3528;3529;66;65;2547;2549;2392;1177;1176,3613:26400;3612:26403.658391032346;1545:26419.26691213931;2859:26424.02363716806;3213:26439.72612829428;3215:26444.853663960566;3214:26454.016122688674;2557:26470.06281720303;2556:26472.937301783695;3216:26476.27400063052;3218:26546.241772507405;2560:26563.01622933876;2559:26564.151849214453;3582:26566.75839611226;3224:26594.186606864037;67:26600.575989672936;3226:26612.280949913613;3227:26614.890460248345;3528:26622.46206651962;3529:26628.7985087954;66:26635.52890887555;65:26636.43709178022;2547:26654.15672426717;2549:26688.870046855413;2392:26701.26102206207;1177:26715.350579519753;1176:26719.487975973465
0,7,default_vehtype,boarding,True,26400,26719.487975973465,26757.712091990044,26719.487975973465,0.0,1176;-1;-1,1176;-1;-1,0.0,0.9744901424583471,0.9744901424583471,0,,0,4,1,4,,,
0,8,default_vehtype,route,False,-1000,26005.784226862244,26904.16665438312,26005.784226862244,0.0,1887;-1;-1,1587;-1;-1,6754.522428206996,0.8535698493575692,0.8528943971147478,0.0,,0,2,1,,,1887;3442;1878;1104;1811;361;1812;3966;1004;2015;1119;2014;2038;1546;2678;387;1483;2669;1482;3182;3107;2837;105;107;13;24;23;3122;2536;2762;2595;4076;3487;3557;3155;1588;2834;1587,1887:26005.784226862244;3442:26025.52971031375;1878:26028.35213587749;1104:26094.9339391538;1811:26131.129847823235;361:26157.144455734004;1812:26177.042855625372;3966:26179.0004372495;1004:26197.957781755784;2015:26254.86070199465;1119:26267.315138402355;2014:26279.281790467106;2038:26305.167608063868;1546:26317.26496094273;2678:26322.229997716;387:26324.938706525365;1483:26367.76501275106;2669:26412.799687086248;1482:26413.791598218424;3182:26466.269496212077;3107:26480.371440707444;2837:26588.44330384157;105:26672.104596731922;107:26679.51010151079;13:26716.802208012923;24:26719.386826683945;23:26721.708939834756;3122:26751.719419106572;2536:26787.69756163007;2762:26805.641810378413;2595:26822.68451863922;4076:26828.33090043101;3487:26852.895780744795;3557:26853.118994091794;3155:26859.79221457625;1588:26875.769163047837;2834:26885.12789840169;1587:26904.16665438312
0,8,default_vehtype,boarding,True,-1,26904.16665438312,26934.16665438312,26904.16665438312,0.0,1587;-1;-1,1587;-1;-1,0.0,0.8528943971147478,0.8528943971147478,0,,0,2,1,,2,,
0,9,default_vehtype,route,False,-1000,25997.910125089562,27118.76608091059,25997.910125089562,0.0,1323;-1;-1,1587;-1;-1,11283.945719010013,0.5779225165212853,0.5767941219493841,0.0,,0,3,1,,,1323;3161;3162;1742;635;2275;710;2107;1687;1412;2276;2277;3850;3851;464;3867;3866;3853;3812;368;1165;362;1367;2094;3239;2032;1732;3370;4075;3369;2835;87;86;3242;3245;2851;3247;3309;2662;2898;2850;2931;3871;3870;3088;960;961;3087;2643;3035;962;3238;963;3882;3236;3080;3081;3075;3074;3089;3091;3090;797;75;2642;3377;74;144;3378;1779;1778;968;3435;1777;3436;1785;3097;341;1587,1323:25997.910125089562;3161:26024.312625759212;3162:26039.591472421318;1742:26045.06531030252;635:26081.866457070777;2275:26087.755425198873;710:26092.8086594862;2107:26100.324346771817;1687:26117.974290530652;1412:26134.4794809362;2276:26139.00610925913;2277:26147.914615082213;3850:26153.652371520526;3851:26166.945202215025;464:26167.363409654;3867:26173.38231435551;3866:26174.545717026696;3853:26177.632462684913;3812:26182.416519270333;368:26187.77667677054;1165:26195.164727920703;362:26236.080856527256;1367:26246.559201945263;2094:26283.069184557622;3239:26285.62804308573;2032:26296.351411677937;1732:26313.80833641464;3370:26345.53689712595;4075:26355.637593168765;3369:26358.62690296446;2835:26362.518302399323;87:26364.91464142236;86:26366.746423226763;3242:26388.922009759117;3245:26393.779911291454;2851:26394.224172720285;3247:26399.012130349645;3309:26409.888464026393;2662:26418.975485694245;2898:26427.676404720183;2850:26430.51061257679;2931:26438.419308200933;3871:26453.808497477192;3870:26456.461134162164;3088:26498.746726075125;960:26506.447550944078;961:26507.494708539594;3087:26521.1677389673;2643:26547.888135794445;3035:26568.906585566307;962:26605.700724636037;3238:26608.36394612066;963:26609.39730224228;3882:26611.33150218554;3236:26625.01247949288;3080:26632.20500554706;3081:26650.537419532007;3075:26662.02600528949;3074:26672.311706364373;3089:26676.358970958438;3091:26695.825527174944;3090:26701.649255085686;797:26720.86672710129;75:26723.38846768174;2642:26750.348976712983;3377:26761.20858356052;74:26763.008284531712;144:26763.94953223748;3378:26764.905750004335;1779:26794.67842645088;1778:26806.975584606123;968:26819.372925474952;3435:26838.91982506509;1777:26842.265332977684;3436:26862.61076499865;1785:26864.4908046174;3097:27063.187710180802;341:27080.252966763095;1587:27118.76608091059
0,9,default_vehtype,boarding,True,-1,27118.76608091059,27148.76608091059,27118.76608091059,0.0,1587;-1;-1,1587;-1;-1,0.0,0.5767941219493841,0.5767941219493841,0,,0,3,1,,3,,
0,11,default_vehtype,route,False,-1000,27180,27820.699160342963,27180,0,387;988;0.550,418;-1;-1,4814.105042199435,0.9847055565974909,0.984224146093271,0.0,,0,,0,,,387;988;334;3351;134;2583;2638;33;2578;2579;2655;3450;173;3686;3994;180;63;2700;3945;3575;64;418,387:27180;988:27238.891753675172;334:27324.855055060016;3351:27326.145866487306;134:27402.682265480064;2583:27406.21702365893;2638:27416.91263176937;33:27478.599364827074;2578:27608.96869442771;2579:27633.11771477899;2655:27668.90642989448;3450:27732.814721695588;173:27760.10280014166;3686:27773.179674015544;3994:27775.651060941276;180:27776.393997034633;63:27777.71812245557;2700:27795.940923137416;3945:27801.73193026022;3575:27806.349689204224;64:27816.789657534424;418:27820.699160342963
0,11,default_vehtype,boarding,True,27180,27820.699160342963,27854.855032019204,27820.699160342963,0.0,418;-1;-1,418;-1;-1,0.0,0.984224146093271,0.984224146093271,0,,0,6,1,6,,,
