rq_time,start,end,request_id,number_passenger,odt_bin,actual_travel_time,no_show_status,actual_pudo_boarding_duration,const_pudo_boarding_duration,pudo_alighting_duration
56760,1262,3044,312,1,"(3, 4, 'peak')",1320.0,False,64.31785148233037,30,30
57060,2355,3044,313,2,"(0, 4, 'peak')",1560.0,False,47.49516902764189,30,30
57060,749,427,314,1,"(3, 1, 'peak')",,False,61.92716032579737,30,30
57060,2716,2223,315,1,"(3, 1, 'peak')",,False,63.86500753797277,30,30
57120,3749,1736,316,1,"(2, 2, 'peak')",900.0,False,93.4552802382074,30,30
57120,1468,1802,317,1,"(0, 2, 'peak')",300.0,False,22.61994600501417,30,30
57240,1061,258,318,1,"(2, 5, 'peak')",540.0,False,2.8266403792717347,30,30
57300,1585,1478,319,1,"(5, 1, 'peak')",1380.0,False,7.063782730166544,30,30
57360,2445,1217,320,2,"(3, 1, 'peak')",780.0,False,27.306107131470515,30,30
57420,2122,427,321,1,"(3, 1, 'peak')",300.0,False,48.464847862996535,30,30
57480,3974,593,322,1,"(3, 2, 'peak')",,False,146.42606102580072,30,30
57480,427,3995,323,1,"(3, 0, 'peak')",660.0,False,42.63546181756848,30,30
57780,1390,420,324,1,"(2, 5, 'peak')",,False,37.62459992157818,30,30
57900,3859,1587,325,1,"(3, 3, 'peak')",780.0,False,13.955154787180703,30,30
57960,3484,815,326,1,"(0, 4, 'peak')",1680.0,False,36.41909657369516,30,30
58080,424,3762,327,2,"(3, 5, 'peak')",,False,5.426318588621535,30,30
58080,3427,3719,328,1,"(3, 0, 'peak')",720.0,False,6.577435355290072,30,30
58260,1671,1217,329,1,"(5, 1, 'peak')",780.0,False,0.865180019984055,30,30
58260,2168,2457,330,2,"(2, 4, 'peak')",600.0,False,13.548070321826971,30,30
58260,2293,2457,331,2,"(2, 4, 'peak')",,False,5.24846561744644,30,30
58260,3930,3972,332,1,"(4, 0, 'peak')",,False,14.421853065037563,30,30
58320,1489,236,333,1,"(5, 1, 'peak')",1080.0,False,39.579762955146016,30,30
58440,184,2404,334,1,"(3, 1, 'peak')",,False,48.71357674789856,30,30
58500,2384,3174,335,1,"(2, 1, 'peak')",540.0,False,44.51159209421267,30,30
58800,236,199,336,1,"(3, 0, 'peak')",480.0,False,279.81839065256133,30,30
58800,259,137,337,2,"(3, 5, 'peak')",120.0,False,142.05826334947207,30,30
58920,1587,1323,338,1,"(5, 4, 'peak')",1140.0,False,98.02127029215184,30,30
58980,1254,2293,339,1,"(2, 0, 'peak')",540.0,False,124.00080174687383,30,30
58980,1390,2780,340,1,"(2, 4, 'peak')",840.0,False,7.716212760771167,30,30
58980,3346,340,341,1,"(4, 0, 'peak')",,False,271.19014481985414,30,30
59280,2203,1149,342,1,"(3, 5, 'peak')",780.0,False,11.04938470793184,30,30
59280,3788,427,343,1,"(3, 1, 'peak')",420.0,False,22.985730396968307,30,30
59340,453,3562,344,1,"(5, 1, 'peak')",,False,9.764385225782709,30,30
59340,3562,1627,345,1,"(3, 3, 'peak')",960.0,False,125.88007318225591,30,30
59400,3448,613,346,1,"(2, 5, 'peak')",420.0,False,79.26622958169497,30,30
59400,427,1531,347,1,"(3, 1, 'peak')",300.0,False,14.586918255641043,30,30
59520,1280,745,348,1,"(3, 2, 'peak')",540.0,False,43.82403425659681,30,30
59580,3266,2589,349,1,"(3, 3, 'peak')",,False,118.58647901658072,30,30
59640,3350,1060,350,2,"(3, 5, 'peak')",600.0,False,41.18673364622928,30,30
59700,1013,333,351,1,"(3, 0, 'peak')",900.0,False,207.8209892447247,30,30
59880,1392,2308,352,1,"(2, 5, 'peak')",780.0,False,4.465072641328223,30,30
60060,2404,2241,353,1,"(0, 1, 'peak')",360.0,False,39.825901031163184,30,30
60180,898,2448,354,1,"(5, 2, 'peak')",,False,9.130027105176357,30,30
60240,1123,538,355,1,"(0, 0, 'peak')",900.0,False,32.778316853695614,30,30
60300,3572,3562,356,1,"(3, 1, 'peak')",180.0,False,49.52635285156978,30,30
60360,3541,2429,357,2,"(1, 2, 'peak')",960.0,False,42.30083463667627,30,30
60480,2053,425,358,1,"(0, 5, 'peak')",660.0,False,53.80881572655228,30,30
60660,427,1587,359,1,"(3, 3, 'peak')",1140.0,False,197.70775197936536,30,30
60660,3675,2626,360,1,"(3, 5, 'peak')",,False,6.886379518491491,30,30
60720,821,2317,361,1,"(3, 1, 'peak')",180.0,False,6.218123323979722,30,30
60720,3478,870,362,1,"(0, 5, 'peak')",,False,107.66095354309748,30,30
60900,2877,3562,363,1,"(0, 1, 'peak')",660.0,False,14.116984449860135,30,30
60900,2479,1587,364,1,"(2, 3, 'peak')",,False,107.11676814423788,30,30
60960,598,1924,365,1,"(3, 0, 'peak')",,False,42.20329738989284,30,30
61020,1361,1587,366,1,"(3, 3, 'peak')",,False,52.2788994919832,30,30
61020,674,3442,367,1,"(3, 5, 'peak')",480.0,False,160.0647963808937,30,30
61080,1721,824,368,1,"(3, 1, 'peak')",,False,155.4784785718488,30,30
61080,2716,1014,369,1,"(3, 1, 'peak')",360.0,False,52.3945074680998,30,30
61140,3346,340,370,1,"(4, 0, 'peak')",,False,45.1903289831914,30,30
61140,427,2006,371,1,"(3, 3, 'peak')",1020.0,False,83.77210137450557,30,30
61140,1585,1390,372,1,"(5, 0, 'peak')",1620.0,False,13.43097824339672,30,30
61200,1145,1344,373,1,"(0, 1, 'peak')",780.0,False,7.994642556518459,30,30
61260,991,3931,374,1,"(2, 2, 'peak')",720.0,False,30.20753977345731,30,30
61320,427,2183,375,1,"(3, 0, 'peak')",900.0,False,18.591850439619225,30,30
61440,3364,2782,376,1,"(4, 4, 'peak')",840.0,False,148.8415051275862,30,30
61560,4068,3790,377,1,"(2, 1, 'peak')",,False,159.99599819340318,30,30
61620,1673,1786,378,1,"(0, 2, 'peak')",120.0,False,28.087238532654244,30,30
61860,1028,521,379,1,"(3, 5, 'peak')",960.0,False,64.37505570480926,30,30
61980,1156,236,380,1,"(4, 1, 'peak')",1260.0,False,120.9360204569554,30,30
61980,1281,2404,381,1,"(3, 1, 'peak')",,False,185.0899899504656,30,30
62040,1390,3802,382,1,"(2, 5, 'peak')",,False,14.426527831135369,30,30
62220,2170,2003,383,2,"(3, 1, 'peak')",780.0,False,94.43209134736908,30,30
62400,567,1815,384,1,"(3, 5, 'peak')",,False,17.99755609570885,30,30
62640,328,1503,385,1,"(3, 5, 'peak')",420.0,False,125.38055766664024,30,30
63060,2045,3299,386,1,"(0, 2, 'peak')",1440.0,False,32.404210244750864,30,30
63120,4003,1587,387,1,"(2, 3, 'peak')",,False,216.16925108001325,30,30
63180,3603,2180,388,1,"(2, 1, 'peak')",840.0,False,5.89675812535894,30,30
63180,439,2062,389,2,"(0, 4, 'peak')",1560.0,False,91.94172966724064,30,30
63360,1815,2223,390,1,"(3, 1, 'peak')",540.0,False,56.32942809903321,30,30
63420,3665,507,391,1,"(3, 0, 'peak')",1200.0,False,140.41788604527582,30,30
63540,3969,1827,392,1,"(2, 2, 'peak')",1140.0,False,0.1509447830207687,30,30
63540,1671,2448,393,1,"(5, 2, 'peak')",,False,15.59478424233438,30,30
63660,2636,2589,394,1,"(3, 3, 'peak')",1320.0,False,9.514529851550064,30,30
63660,2636,865,395,1,"(3, 3, 'peak')",1140.0,False,3.972117008721787,30,30
63840,1531,2082,396,2,"(3, 5, 'peak')",420.0,False,63.471390967016426,30,30
63900,427,1504,397,1,"(3, 5, 'peak')",180.0,False,72.17839184200459,30,30
64140,2122,1140,398,1,"(3, 4, 'peak')",,False,3.227961049618873,30,30
64140,2087,433,399,2,"(4, 2, 'peak')",,False,0.8887885881452746,30,30
64140,1606,2205,400,1,"(5, 1, 'peak')",1080.0,False,13.445055825589304,30,30
64260,3562,861,401,1,"(3, 2, 'peak')",360.0,False,171.38381502008514,30,30
64320,3315,3562,402,2,"(3, 1, 'peak')",120.0,False,18.50683050434375,30,30
64320,1187,3427,403,2,"(3, 5, 'peak')",180.0,False,1.9963671960765903,30,30
64320,2171,427,404,1,"(3, 1, 'peak')",,False,37.11938161698597,30,30
64440,3266,2155,405,1,"(3, 5, 'peak')",300.0,False,94.76864263083284,30,30
64440,1408,1559,406,1,"(3, 5, 'peak')",360.0,False,4.143622583307473,30,30
64500,3525,3442,407,1,"(1, 5, 'peak')",,False,21.60463622882945,30,30
64740,3176,1587,408,1,"(4, 3, 'peak')",,False,58.4522433909228,30,30
64920,2122,502,409,1,"(3, 0, 'peak')",660.0,False,32.264644728754256,30,30
65040,2636,1541,410,1,"(3, 1, 'peak')",900.0,False,98.23652170046176,30,30
65160,2020,1587,411,1,"(2, 3, 'peak')",840.0,False,7.317252836882445,30,30
65220,2494,427,412,2,"(0, 1, 'peak')",600.0,False,8.098894876641028,30,30
65340,1027,1315,413,1,"(3, 0, 'peak')",720.0,False,213.5206826764665,30,30
65400,4083,1887,414,1,"(5, 5, 'peak')",2940.0,False,69.59606178366637,30,30
65580,334,1811,415,2,"(3, 5, 'peak')",120.0,False,24.56477601876523,30,30
65640,3930,99,416,1,"(4, 4, 'peak')",600.0,False,4.252100400572674,30,30
65700,33,301,417,1,"(3, 3, 'peak')",1200.0,False,46.000573836711375,30,30
65820,420,2292,418,1,"(2, 0, 'peak')",540.0,False,42.53058970544595,30,30
65820,3177,2308,419,1,"(0, 5, 'peak')",180.0,False,6.682220426783837,30,30
66000,2582,2862,420,1,"(3, 0, 'peak')",,False,20.207534972346725,30,30
66060,1815,3174,421,1,"(3, 1, 'peak')",360.0,False,9.837756407987662,30,30
66240,2636,452,422,2,"(3, 3, 'peak')",1320.0,False,38.047933628339074,30,30
66240,2636,452,423,2,"(3, 3, 'peak')",,False,9.938108160830277,30,30
66360,428,2223,424,1,"(3, 1, 'peak')",,False,6.73415353091394,30,30
66480,427,3572,425,1,"(3, 5, 'peak')",,False,12.681765124116763,30,30
66540,1493,3530,426,1,"(3, 3, 'peak')",840.0,False,55.87589159903216,30,30
66600,427,2223,427,1,"(3, 1, 'peak')",,False,34.426849014479885,30,30
66600,3266,4069,428,1,"(3, 5, 'peak')",,False,30.502464695664187,30,30
66780,821,988,429,2,"(3, 5, 'peak')",480.0,False,0.3338487003470436,30,30
66960,3661,544,430,1,"(3, 5, 'peak')",600.0,False,45.722687866716925,30,30
66960,214,1156,431,1,"(3, 4, 'peak')",,False,5.209912201117755,30,30
66960,328,3397,432,1,"(3, 1, 'peak')",480.0,False,25.207042581360948,30,30
67080,2223,1815,433,1,"(3, 5, 'peak')",,False,0.9649469473726504,30,30
67200,3562,1027,434,1,"(3, 5, 'peak')",,False,64.66311394926467,30,30
67260,873,4068,435,1,"(2, 5, 'peak')",,False,35.81749162492962,30,30
67320,1186,613,436,2,"(3, 5, 'peak')",,False,43.95699210456296,30,30
67380,1587,544,437,1,"(5, 5, 'peak')",,False,74.01965386452001,30,30
67560,3300,1955,438,1,"(5, 2, 'peak')",1140.0,False,34.79856410067609,30,30
67620,2145,399,439,2,"(3, 4, 'peak')",,False,0.6720620083972437,30,30
67740,3958,2355,440,1,"(4, 2, 'peak')",,False,84.56134978728053,30,30
67860,2780,3364,441,1,"(4, 4, 'peak')",,False,20.076759825107526,30,30
68160,3964,2451,442,2,"(3, 1, 'peak')",,False,41.940585432195626,30,30
68160,3675,2893,443,1,"(3, 4, 'peak')",,False,13.755510169853356,30,30
68400,33,1587,444,1,"(3, 3, 'peak')",,False,69.04787595450335,30,30
