request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,rider_declined,decision_time,chosen_operator_id,operator_id,vehicle_id,vehicle_id_cancelled_rq,pickup_time,dropoff_time,fare,modal_state,initial_expected_wait_time,last_wait_time,diffusion_cancelled,diffusion_decision_time,max_diff_dec_time_reached,last_diffusion_state_value,no_show_stat,diffusion_state_values,second_vehicle_assigned,assigned_vids,looser_vid
11,BasicRequest_no_show,1,27900,27900,1125;-1;-1,2064;-1;-1,,,,,886.9285120206293,4789.32647386,0:t_wait:542.4946798596648;t_drive:1186.9285120206296;fare:478,False,,0,0,11,,28509.743944579855,29559.902802707198,478,0,,542.4946798596648,False,27905.149999999925,False,81.50494327012255,False,[],True,"(11, 8)",8
23,BasicRequest_no_show,1,29880,29880,2823;-1;-1,2675;-1;-1,,,,,570.1716324039375,5902.7998115030005,0:t_wait:1108.7302358021589;t_drive:870.1716324039371;fare:590,True,,,,,,,,,0,,,False,,False,,False,[],False,,
26,BasicRequest_no_show,1,30360,30360,3516;-1;-1,3852;-1;-1,,,,,338.54155809774034,4610.92901744,0:t_wait:1475.0137476924974;t_drive:638.5415580977387;fare:461,True,,,,,,,,,0,,,False,,False,,False,[],False,,
18,BasicRequest_no_show,1,29100,29100,1807;-1;-1,3665;-1;-1,,,,,675.5356397618573,6182.49500448,0:t_wait:596.3626554345974;t_drive:975.5356397618561;fare:618,False,,0,0,0,,29772.364277648503,30413.528863294647,618,0,,596.3626554345974,False,29109.69999999986,False,83.38183670072057,False,[],False,,
12,BasicRequest_no_show,1,28260,28260,495;-1;-1,3562;-1;-1,,,,,670.0836530293074,4321.563082131,0:t_wait:1069.9511093610417;t_drive:970.0836530293091;fare:432,False,,0,0,6,,29653.712303904907,30508.901703561434,432,0,,1069.9511093610417,False,28290,True,10.892430719068862,False,[],False,,
27,BasicRequest_no_show,1,30600,30600,3529;-1;-1,3562;-1;-1,,,,,848.3884891758213,8065.29143877,0:t_wait:1058.9236071820305;t_drive:1148.3884891758244;fare:806,True,,,,,,,,,0,,,False,,False,,False,[],False,,
19,BasicRequest_no_show,1,29160,29160,3661;-1;-1,428;-1;-1,,,,,577.9987369487401,4653.74510221,0:t_wait:772.5945743852026;t_drive:877.998736948739;fare:465,False,,0,0,8,,29921.751670058162,30610.66559193091,465,0,,772.5945743852026,False,29165.649999999918,False,80.6305784755289,False,[],False,,
29,BasicRequest_no_show,1,30720,30720,3442;-1;-1,427;-1;-1,,,,,315.70364129378703,2992.94835462,0:t_wait:1168.0382774509344;t_drive:615.7036412937887;fare:299,False,30750,0,,,,,,299,0,,1168.0382774509344,True,30750,True,-26.172342214350515,False,[],False,,
31,BasicRequest_no_show,1,30780,30780,2311;-1;-1,3562;-1;-1,,,,,227.57526182304196,1113.5679889599999,0:t_wait:1098.3942367046875;t_drive:527.5752618230435;fare:111,True,,,,,,,,,0,,,False,,False,,False,[],False,,
33,BasicRequest_no_show,1,30840,30840,3178;-1;-1,1587;-1;-1,,,,,664.5515359745532,9332.349864041,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
34,BasicRequest_no_show,1,30900,30900,1541;-1;-1,3972;-1;-1,,,,,1031.270196992588,7539.326008064001,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
17,BasicRequest_no_show,1,28860,28860,1005;-1;-1,385;-1;-1,,,,,1000.6673265100501,8285.606317095002,0:t_wait:726.5431413224505;t_drive:1300.6673265100508;fare:828,False,,0,0,7,,29785.651114878197,31111.152724601125,828,0,,726.5431413224505,False,28873.449999999804,False,80.20014108707633,False,[],False,,
37,BasicRequest_no_show,1,31200,31200,1504;-1;-1,3313;-1;-1,,,,,413.7895406635133,3047.4874871879997,0:t_wait:1206.2106216906905;t_drive:713.7895406635143;fare:304,True,,,,,,,,,0,,,False,,False,,False,[],False,,
36,BasicRequest_no_show,2,31200,31200,866;-1;-1,1809;-1;-1,,,,,452.699133215366,4183.395655009999,0:t_wait:1303.9749850360822;t_drive:752.699133215363;fare:836,False,31230,0,,,,,,836,0,,1303.9749850360822,True,31230,True,-26.009299034544714,False,[],False,,
38,BasicRequest_no_show,1,31260,31260,3931;-1;-1,3754;-1;-1,,,,,917.0693877027361,6998.621117969999,0:t_wait:1306.595572182021;t_drive:1217.069387702737;fare:699,True,,,,,,,,,0,,,False,,False,,False,[],False,,
39,BasicRequest_no_show,1,31320,31320,2205;-1;-1,849;-1;-1,,,,,525.484685276411,3497.68921762,0:t_wait:1242.6781518274438;t_drive:825.4846852764094;fare:349,True,,,,,,,,,0,,,False,,False,,False,[],False,,
28,BasicRequest_no_show,1,30660,30660,1;-1;-1,1809;-1;-1,,,,,669.2190616415759,5449.27986147,0:t_wait:84.62612247042125;t_drive:969.2190616415755;fare:544,False,,0,0,8,,30787.66260794982,31428.868866203047,544,0,,84.62612247042125,False,30668.24999999988,False,82.08712939949349,False,[],False,,
40,BasicRequest_no_show,1,31440,31440,2311;-1;-1,3562;-1;-1,,,,,227.57526182304196,1113.5679889599999,0:t_wait:1253.641736972164;t_drive:527.5752618230363;fare:111,True,,,,,,,,,0,,,False,,False,,False,[],False,,
22,BasicRequest_no_show,1,29760,29760,2319;-1;-1,1587;-1;-1,,,,,1123.101441012523,8612.451234427,0:t_wait:329.9865286395943;t_drive:1423.1014410125244;fare:861,False,,0,0,11,,30089.98652863959,31443.55992511432,861,0,,329.9865286395943,False,29767.999999999884,False,81.74183713044802,False,[],False,,
21,BasicRequest_no_show,1,29640,29640,1392;-1;-1,2098;-1;-1,,,,,669.2504079633252,5245.662093927999,0:t_wait:568.3864065904272;t_drive:969.2504079633254;fare:524,False,,0,0,10,,30263.753477520284,31508.941109058596,524,0,,568.3864065904272,False,29645.799999999916,False,80.02187528569081,False,[],False,,
41,BasicRequest_no_show,1,31560,31560,833;-1;-1,1493;-1;-1,,,,,266.8897491314004,2013.7811382200002,0:t_wait:1255.9884244766363;t_drive:566.8897491313983;fare:201,True,,,,,,,,,0,,,False,,False,,False,[],False,,
24,BasicRequest_no_show,1,30360,30360,1815;-1;-1,1047;-1;-1,,,,,663.1267281597509,4631.75589566,0:t_wait:492.4432817322304;t_drive:963.1267281597502;fare:463,False,,0,0,0,,30585.19680656276,31673.214410652723,463,0,,492.4432817322304,False,30366.7999999999,False,80.92321205938165,False,[],False,,
43,BasicRequest_no_show,1,31860,31860,2448;-1;-1,898;-1;-1,,,,,1618.6032300075697,12560.015785946,0:t_wait:1365.026840789542;t_drive:1918.6032300075676;fare:1256,True,,,,,,,,,0,,,False,,False,,False,[],False,,
25,BasicRequest_no_show,1,30360,30360,821;-1;-1,2858;-1;-1,,,,,607.0565623295756,5093.466099552999,0:t_wait:674.4772355661553;t_drive:907.056562329577;fare:509,False,,0,0,6,,31064.083441526127,32070.935039019747,509,0,,674.4772355661553,False,30368.399999999878,False,80.55158106294336,False,[],False,,
30,BasicRequest_no_show,1,30780,30780,2403;-1;-1,3266;-1;-1,,,,,627.8389478354001,3454.4977349700002,0:t_wait:1048.660762257001;t_drive:927.8389478354002;fare:345,False,,0,0,0,,31907.157667271866,32404.62037229546,345,0,,1048.660762257001,False,30810,True,1.581156538179294,False,[],False,,
32,BasicRequest_no_show,1,30840,30840,3417;-1;-1,427;-1;-1,,,,,327.32619695858955,2663.6120531,0:t_wait:1133.6176870074778;t_drive:627.326196958591;fare:266,False,,0,0,7,,31955.52113315603,32430.455498711694,266,0,,1133.6176870074778,False,30870,True,-5.981163617789265,False,[],True,"(7, 9)",9
35,BasicRequest_no_show,1,31020,31020,3750;-1;-1,3478;-1;-1,,,,,825.5069599105315,4967.9014444,0:t_wait:997.6724272741121;t_drive:1125.5069599105336;fare:496,False,,0,0,8,,31770.09921545561,32645.275559678474,496,0,,997.6724272741121,False,31050,True,35.89724640765714,False,[],False,,
48,BasicRequest_no_show,1,32760,32760,3171;-1;-1,3562;-1;-1,,,,,534.0334042899948,3318.4428246200005,0:t_wait:1273.9628006352577;t_drive:834.0334042899922;fare:331,True,,,,,,,,,0,,,False,,False,,False,[],False,,
50,BasicRequest_no_show,2,32940,32940,1391;-1;-1,1586;-1;-1,,,,,1659.2855118390003,15802.559269953003,0:t_wait:1294.208988194332;t_drive:1959.2855118389998;fare:3160,False,32970,0,,,,,,3160,0,,1294.208988194332,True,32970,True,-65.86336314564201,False,[],False,,
51,BasicRequest_no_show,1,33000,33000,1014;-1;-1,3562;-1;-1,,,,,434.5550846626778,2828.891412669999,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
52,BasicRequest_no_show,2,33120,33120,802;-1;-1,3541;-1;-1,,,,,1356.9368547892846,10121.44224421,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
53,BasicRequest_no_show,1,33120,33120,1985;-1;-1,1587;-1;-1,,,,,1407.5852536997934,13478.829351917,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
42,BasicRequest_no_show,1,31740,31740,2168;-1;-1,1687;-1;-1,,,,,336.4453367666207,3593.2290131600002,0:t_wait:551.7929915107306;t_drive:636.445336766621;fare:359,False,,0,0,10,,32659.351147727008,33149.00116302863,359,0,,551.7929915107306,False,31748.399999999878,False,80.73815903279234,False,[],False,,
56,BasicRequest_no_show,1,33420,33420,2054;-1;-1,704;-1;-1,,,,,1880.67118529979,24181.557300947006,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
58,BasicRequest_no_show,1,33720,33720,1336;-1;-1,3475;-1;-1,,,,,592.5614779638295,3643.43124146,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
59,BasicRequest_no_show,1,33720,33720,199;-1;-1,1586;-1;-1,,,,,1345.3546140781323,15015.743578643,0:t_wait:980.7494793799269;t_drive:1645.3546140781327;fare:1501,True,,,,,,,,,0,,,False,,False,,False,[],False,,
60,BasicRequest_no_show,1,33720,33720,319;-1;-1,3475;-1;-1,,,,,600.3013725533015,4769.81645144,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
44,BasicRequest_no_show,2,32220,32220,1312;-1;-1,3044;-1;-1,,,,,905.8690572442911,9870.412280220002,0:t_wait:395.84846393255793;t_drive:1205.8690572442974;fare:1974,False,,0,0,9,,32701.94976200205,33798.33909742569,1974,0,,395.84846393255793,False,32226.7499999999,False,81.3100188111634,False,[],False,,
46,BasicRequest_no_show,1,32580,32580,2385;-1;-1,2098;-1;-1,,,,,589.6391140236018,5370.651610768,0:t_wait:684.1181629766506;t_drive:889.639114023601;fare:537,False,,0,0,0,,33351.45772284804,34088.5119005395,537,0,,684.1181629766506,False,32585.899999999914,False,81.06228941330758,False,[],True,"(0, 7)",7
47,BasicRequest_no_show,1,32700,32700,3178;-1;-1,1809;-1;-1,,,,,719.2008668754826,5383.35384426,0:t_wait:301.54650920386484;t_drive:1019.2008668754861;fare:538,False,,0,0,8,,33001.54650920386,34157.33799803361,538,0,,301.54650920386484,False,32709.54999999986,False,83.43179365192827,False,[],False,,
49,BasicRequest_no_show,1,32880,32880,748;-1;-1,4068;-1;-1,,,,,567.3638409367968,3988.7644690200004,0:t_wait:738.2264780470578;t_drive:867.3638409367995;fare:398,False,,0,0,11,,33609.33711746049,34188.807092444746,398,0,,738.2264780470578,False,32889.60000000056,False,80.03250689462176,False,[],False,,
54,BasicRequest_no_show,1,33120,33120,3752;-1;-1,1610;-1;-1,,,,,707.0821458882535,5421.99410577,0:t_wait:594.4950672832783;t_drive:1007.0821458882565;fare:542,False,,0,0,10,,33429.33388450879,34224.9106442496,542,0,,579.4169114177057,False,33130.2500000006,False,82.2861859105591,False,[],True,"(10, 1)",1
45,BasicRequest_no_show,2,32400,32400,1391;-1;-1,1586;-1;-1,,,,,1659.2855118390003,15802.559269953003,0:t_wait:309.4415557499997;t_drive:1959.2855118390034;fare:3160,False,,0,0,6,,32670.42575592106,34349.82076088843,3160,0,,309.4415557499997,False,32408.34999999988,False,80.85168805351873,False,[],False,,
65,BasicRequest_no_show,1,34380,34380,4050;-1;-1,1587;-1;-1,,,,,1111.1167532588138,14361.760326528,0:t_wait:1356.1642530569516;t_drive:1411.1167532588152;fare:1436,True,,,,,,,,,0,,,False,,False,,False,[],False,,
66,BasicRequest_no_show,1,34560,34560,1234;-1;-1,2122;-1;-1,,,,,763.7410127821292,5317.551842253,0:t_wait:1037.5382787961935;t_drive:1063.7410127821277;fare:531,True,,,,,,,,,0,,,False,,False,,False,[],False,,
68,BasicRequest_no_show,2,34740,34740,1312;-1;-1,3044;-1;-1,,,,,1328.5507267470002,8681.859273148,0:t_wait:1188.6924917215001;t_drive:1628.550726747002;fare:1736,True,,,,,,,,,0,,,False,,False,,False,[],False,,
70,BasicRequest_no_show,1,34980,34980,2599;-1;-1,3691;-1;-1,,,,,853.0064027453834,8997.2175991,0:t_wait:1436.6750802175666;t_drive:1153.0064027453845;fare:899,True,,,,,,,,,0,,,False,,False,,False,[],False,,
73,BasicRequest_no_show,1,35160,35160,749;-1;-1,2208;-1;-1,,,,,575.6776254034191,3967.1988619979998,0:t_wait:1380.4580835619563;t_drive:875.6776254034194;fare:396,True,,,,,,,,,0,,,False,,False,,False,[],False,,
55,BasicRequest_no_show,1,33360,33360,3157;-1;-1,2911;-1;-1,,,,,847.7696630741991,6150.4249583149995,0:t_wait:601.2297023115898;t_drive:1147.7696630741993;fare:615,False,,0,0,7,,34094.92573356643,35260.46080176447,615,0,,601.2297023115898,False,33367.60000000044,False,80.88125377300004,False,[],False,,
57,BasicRequest_no_show,1,33600,33600,276;-1;-1,833;-1;-1,,,,,653.7971426298501,4781.68984395,0:t_wait:1121.4493565314406;t_drive:953.7971426298536;fare:478,False,,0,0,10,,34489.52702777914,35283.907107275074,478,0,,1121.4493565314406,False,33630,True,6.601077982075502,False,[],False,,
63,BasicRequest_no_show,1,34320,34320,236;-1;-1,3562;-1;-1,,,,,213.0518794763017,1784.31672833,0:t_wait:697.5118478870063;t_drive:513.0518794763047;fare:178,False,,0,0,8,,35006.92759868577,35304.344759004096,178,0,,697.5118478870063,False,34326.30000000037,False,80.49199747658939,False,[],True,"(8, 1)",1
75,BasicRequest_no_show,1,35400,35400,1315;-1;-1,3562;-1;-1,,,,,737.4337016015609,4600.852213332999,0:t_wait:1480.866848014717;t_drive:1037.4337016015634;fare:460,True,,,,,,,,,0,,,False,,False,,False,[],False,,
76,BasicRequest_no_show,1,35400,35400,1693;-1;-1,3562;-1;-1,,,,,1281.9259756044044,9766.132107793002,0:t_wait:1158.0905081416495;t_drive:1581.9259756044048;fare:976,False,35430,0,,,,,,976,0,,1158.0905081416495,True,35430,True,-13.272740665208175,False,[],False,,
78,BasicRequest_no_show,1,35520,35520,2944;-1;-1,2858;-1;-1,,,,,823.5921325492812,6967.81998283,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
79,BasicRequest_no_show,1,35520,35520,2494;-1;-1,425;-1;-1,,,,,613.8249108983488,3876.64573092,0:t_wait:1226.1056504057633;t_drive:913.8249108983509;fare:387,True,,,,,,,,,0,,,False,,False,,False,[],False,,
62,BasicRequest_no_show,1,34260,34260,2637;-1;-1,3702;-1;-1,,,,,657.9399307426779,6235.830353040001,0:t_wait:335.0267970333589;t_drive:957.9399307426793;fare:623,False,,0,0,11,,34777.90567697501,35535.97245370893,623,0,,335.0267970333589,False,34263.30000000019,False,80.17308010483538,False,[],False,,
64,BasicRequest_no_show,1,34380,34380,1994;-1;-1,3475;-1;-1,,,,,219.6381685160943,1644.35294459,0:t_wait:1027.6636699125593;t_drive:519.6381685160959;fare:164,False,,0,0,6,,35335.58355291923,35808.189999580136,164,0,,1027.6636699125593,False,34410,True,19.725228842286207,False,[],False,,
83,BasicRequest_no_show,1,35820,35820,3654;-1;-1,427;-1;-1,,,,,527.4381716427029,2686.851831691,0:t_wait:1288.218867253192;t_drive:827.4381716427015;fare:268,True,,,,,,,,,0,,,False,,False,,False,[],False,,
84,BasicRequest_no_show,1,36000,36000,2224;-1;-1,3562;-1;-1,,,,,374.90377135797047,2794.159846911,0:t_wait:1116.7834770353002;t_drive:674.9037713579673;fare:279,True,,,,,,,,,0,,,False,,False,,False,[],False,,
86,BasicRequest_no_show,1,36000,36000,1926;-1;-1,1587;-1;-1,,,,,1185.9518037155303,11490.93728203,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
87,BasicRequest_no_show,1,36120,36120,1013;-1;-1,333;-1;-1,,,,,694.7681787301976,4920.59729399,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
89,BasicRequest_no_show,1,36180,36180,3562;-1;-1,1722;-1;-1,,,,,465.9678785220836,3748.7519334599992,0:t_wait:1086.1979235237523;t_drive:765.9678785220822;fare:374,False,36210,0,,,,,,374,0,,1086.1979235237523,True,36210,True,-18.01655832154337,False,[],False,,
74,BasicRequest_no_show,1,35280,35280,2317;-1;-1,3562;-1;-1,,,,,303.2562857551213,2112.557230803,0:t_wait:906.6519054100645;t_drive:603.2562857551238;fare:211,False,,0,0,11,,35846.58265530404,36246.28804062775,211,0,,906.6519054100645,False,35303.300000001356,False,80.43118701306129,False,[],False,,
61,BasicRequest_no_show,1,34140,34140,3511;-1;-1,3432;-1;-1,,,,,1547.100945982711,17051.04380987,0:t_wait:267.36936061479355;t_drive:1847.100945982711;fare:1705,False,,0,0,9,,34430.50446325757,36338.22962121917,1705,0,,267.36936061479355,False,34146.05000000035,False,80.5621949770083,False,[],False,,
90,BasicRequest_no_show,1,36480,36480,230;-1;-1,443;-1;-1,,,,,1156.380632422684,10998.576599109998,0:t_wait:899.7419880308298;t_drive:1456.3806324226825;fare:1099,True,,,,,,,,,0,,,False,,False,,False,[],False,,
69,BasicRequest_no_show,1,34920,34920,870;-1;-1,3562;-1;-1,,,,,485.72687419945987,3298.7626465410003,0:t_wait:1022.9447485333367;t_drive:785.726874199463;fare:329,False,,0,0,10,,35676.08807575913,36628.88616204388,329,0,,1022.9447485333367,False,34950,True,55.51511382131778,False,[],True,"(10, 8)",8
80,BasicRequest_no_show,1,35640,35640,674;-1;-1,427;-1;-1,,,,,433.42336012233847,2903.28610488,0:t_wait:797.0115149233461;t_drive:733.4233601223386;fare:290,False,,0,0,6,,36153.02442386553,36669.8997258336,290,0,,797.0115149233461,False,35657.70000000103,False,80.09645596487243,False,[],True,"(6, 10)",10
95,BasicRequest_no_show,1,36840,36840,2823;-1;-1,3266;-1;-1,,,,,1187.8669113976714,6953.18422839,0:t_wait:1292.238727040487;t_drive:1487.866911397672;fare:695,True,,,,,,,,,0,,,False,,False,,False,[],False,,
97,BasicRequest_no_show,1,36900,36900,1060;-1;-1,427;-1;-1,,,,,484.2450516429384,3981.439425193,0:t_wait:1394.650889476121;t_drive:784.245051642938;fare:398,True,,,,,,,,,0,,,False,,False,,False,[],False,,
98,BasicRequest_no_show,1,36900,36900,3537;-1;-1,3562;-1;-1,,,,,1015.3562060070276,8741.597535233002,0:t_wait:1299.5970143810555;t_drive:1315.3562060070253;fare:874,True,,,,,,,,,0,,,False,,False,,False,[],False,,
99,BasicRequest_no_show,1,36900,36900,2508;-1;-1,1587;-1;-1,,,,,1006.7673751406029,8270.79468043,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
100,BasicRequest_no_show,1,36900,36900,332;-1;-1,2311;-1;-1,,,,,527.8034762477862,5010.608556903,0:t_wait:1268.404229362961;t_drive:827.8034762477837;fare:501,True,,,,,,,,,0,,,False,,False,,False,[],False,,
81,BasicRequest_no_show,1,35700,35700,1281;-1;-1,989;-1;-1,,,,,590.0372479188046,4544.31270383,0:t_wait:516.8488959298556;t_drive:890.0372479188081;fare:454,False,,0,0,8,,36227.21634264882,36912.919705683824,454,0,,516.8488959298556,False,35706.20000000036,False,83.17114154564499,False,[],False,,
72,BasicRequest_no_show,1,35040,35040,1080;-1;-1,427;-1;-1,,,,,1064.4808616787425,7527.69021925,0:t_wait:610.5437904528662;t_drive:1364.4808616787413;fare:752,False,,0,0,7,,35363.154688168725,36998.600359295786,752,0,,610.5437904528662,False,35047.95000000046,False,80.89679922704899,False,[],False,,
71,BasicRequest_no_show,1,35040,35040,2003;-1;-1,1736;-1;-1,,,,,752.6055331841233,5227.90207871,0:t_wait:1063.5184890679666;t_drive:1052.6055331841198;fare:522,False,,0.0,0.0,1.0,,36364.49883117951,37075.76278354806,522.0,0,,1063.5184890679666,False,35070.0,True,12.532802688241796,False,[],False,,
101,BasicRequest_no_show,1,37080,37080,1802;-1;-1,2122;-1;-1,,,,,712.4944835159572,5501.58215702,0:t_wait:1196.8335845606052;t_drive:1012.4944835159549;fare:550,True,,,,,,,,,0,,,False,,False,,False,[],False,,
102,BasicRequest_no_show,1,37140,37140,1923;-1;-1,3562;-1;-1,,,,,707.2657337039651,5917.109392892999,0:t_wait:1394.0635100670042;t_drive:1007.2657337039636;fare:591,False,37160,0,,,,,,591,0,,1394.0635100670042,True,37169.60000000172,False,-81.80065766403325,False,[],False,,
85,BasicRequest_no_show,1,36000,36000,1311;-1;-1,3562;-1;-1,,,,,413.9530099019821,2452.894625483,0:t_wait:965.7740502930246;t_drive:713.953009901983;fare:245,False,,0,0,11,,36774.9426388592,37182.973573089665,245,0,,965.7740502930246,False,36030,True,17.788990725437436,False,[],False,,
88,BasicRequest_no_show,1,36180,36180,428;-1;-1,2155;-1;-1,,,,,341.4606896711384,2255.70051995,0:t_wait:481.188676712467;t_drive:641.4606896711412;fare:225,False,,0,0,10,,36793.73442971524,37271.5103335124,225,0,,481.188676712467,False,36184.65000000027,False,80.13755646755494,False,[],False,,
67,BasicRequest_no_show,1,34740,34740,189;-1;-1,3044;-1;-1,,,,,977.5059357563008,8344.50749249,0:t_wait:999.5134565439948;t_drive:1277.5059357563005;fare:834,False,,0,0,0,,36136.968668570305,37324.95661709895,834,0,,999.5134565439948,False,34770,True,10.166429558363674,False,[],False,,
105,BasicRequest_no_show,1,37380,37380,2001;-1;-1,802;-1;-1,,,,,751.7587243665731,5107.049568788,0:t_wait:1005.4189634884096;t_drive:1051.7587243665766;fare:510,True,,,,,,,,,0,,,False,,False,,False,[],False,,
106,BasicRequest_no_show,1,37380,37380,1028;-1;-1,1827;-1;-1,,,,,1569.516360461797,14453.27311995,0:t_wait:1289.5737679360464;t_drive:1869.5163604617992;fare:1445,False,37410,0,,,,,,1445,0,,1289.5737679360464,True,37410,True,-48.750056003711336,False,[],False,,
92,BasicRequest_no_show,1,36600,36600,1503;-1;-1,427;-1;-1,,,,,441.75593005117787,3664.0185090200002,0:t_wait:668.2008397264508;t_drive:741.7559300511784;fare:366,False,,0,0,8,,36971.889177904086,37516.524511264135,366,0,,668.2008397264508,False,36604.200000000244,False,80.61550946751863,False,[],False,,
94,BasicRequest_no_show,1,36780,36780,748;-1;-1,427;-1;-1,,,,,471.90578872648587,2783.22899708,0:t_wait:651.3442379696789;t_drive:771.9057887264862;fare:278,False,,0.0,0.0,1.0,,37169.51346942916,37851.95041089284,278.0,0,,651.3442379696789,False,36785.55000000032,False,86.13803454857162,False,[],True,"(1, 10)",10.0
