operator_id,vehicle_id,vehicle_type,status,locked,earliest_start_time,start_time,end_time,first_attempt_time,no_show_wait_delay,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,9,default_vehtype,route,False,-1000,61834.45570306359,62490.78427278004,61834.45570306359,0.0,598;-1;-1,1924;-1;-1,4681.130574702999,0.7161799821406365,0.7157118690831652,0.0,,0,365,1,,,598;3315;3475;3477;425;3925;3665;338;2670;3666;3150;2675;3680;2687;423;422;2688;2906;2867;3684;3749;3750;4004;2632;4002;4068;268;2633;331;332;734;2384;2109;1758;1926;1925;1924,598:61834.45570306359;3315:61843.23091574407;3475:61862.51133021272;3477:61879.64242492217;425:61880.53204341112;3925:61896.12612322194;3665:61939.13171484007;338:61972.00241753335;2670:61974.571372146725;3666:61979.464893681405;3150:62005.8733541102;2675:62043.67581344927;3680:62045.45042773867;2687:62110.64768707268;423:62114.67970155097;422:62162.99547902692;2688:62164.94943615128;2906:62254.17841869229;2867:62265.77566819372;3684:62268.49807918349;3749:62282.4036622029;3750:62294.64824324157;4004:62314.88364171794;2632:62316.83333928346;4002:62318.28639663715;4068:62318.89358771715;268:62360.97607910107;2633:62363.725260779414;331:62385.94098860113;332:62389.916472634286;734:62397.783774937605;2384:62441.715775651326;2109:62447.23041974856;1758:62452.08814806877;1926:62464.442260641634;1925:62474.5584932747;1924:62490.78427278004
0,10,default_vehtype,route,False,-1000,62058.97043746724,62518.07230470822,62058.97043746724,0.0,538;-1;-1,1156;-1;-1,3022.113212639997,0.518035920624169,0.5177337093029052,0.0,,0,,0,,,538;774;775;776;777;778;719;718;717;716;3277;3296;3293;648;1693;1854;1974;1156,538:62058.97043746724;774:62065.128769421826;775:62076.744929360146;776:62084.556421072564;777:62094.98538744585;778:62138.824867773;719:62152.95010024285;718:62174.779461436185;717:62244.431955678556;716:62274.06894039282;3277:62283.617799858745;3296:62288.022571273614;3293:62289.261674758076;648:62325.18759720757;1693:62342.17295041152;1854:62372.32237996455;1974:62503.28322159867;1156:62518.07230470822
0,9,default_vehtype,boarding,True,-1,62490.78427278004,62520.78427278004,62490.78427278004,0.0,1924;-1;-1,1924;-1;-1,0.0,0.7157118690831652,0.7157118690831652,0,,0,365,1,,365,,
0,2,default_vehtype,route,False,-1000,61900.86423342156,62625.494988434926,61900.86423342156,0.0,427;-1;-1,2183;-1;-1,4834.510887702998,0.989306075521506,0.9888226244327349,0.0,,0,375,1,,,427;3568;426;3474;425;3925;3665;338;2670;3666;3150;2675;3680;2687;423;422;2688;2906;2867;3684;3749;3750;4004;2632;4002;4068;268;2633;331;332;734;2384;2109;1758;2455;1391;2183,427:61900.86423342156;3568:61953.72470339938;426:61957.43613385247;3474:61985.8408784647;425:62003.53268586047;3925:62019.12676567129;3665:62062.13235728942;338:62095.0030599827;2670:62097.57201459607;3666:62102.46553613075;3150:62128.873996559545;2675:62166.67645589862;3680:62168.45107018802;2687:62233.648329522024;423:62237.68034400032;422:62285.996121476266;2688:62287.950078600625;2906:62377.179061141636;2867:62388.776310643065;3684:62391.49872163284;3749:62405.40430465225;3750:62417.64888569092;4004:62437.88428416729;2632:62439.83398173281;4002:62441.2870390865;4068:62441.8942301665;268:62483.97672155042;2633:62486.72590322876;331:62508.941631050475;332:62512.917115083634;734:62520.78441738695;2384:62564.716418100674;2109:62570.231062197905;1758:62575.088790518115;2455:62599.89046978312;1391:62601.70325590618;2183:62625.494988434926
0,10,default_vehtype,boarding,True,61980,62518.07230470822,62639.008325165174,62518.07230470822,0.0,1156;-1;-1,1156;-1;-1,0.0,0.5177337093029052,0.5177337093029052,0,,0,380,1,380,,,
0,2,default_vehtype,boarding,True,-1,62625.494988434926,62655.494988434926,62625.494988434926,0.0,2183;-1;-1,2183;-1;-1,0.0,0.9888226244327349,0.9888226244327349,0,,0,375,1,,375,,
0,9,default_vehtype,route,False,-1000,62520.78427278004,62675.87236467984,62520.78427278004,0.0,1924;-1;-1,1390;-1;-1,806.0357006600002,0.7157118690831652,0.715631265513099,0.0,,0,,0,,,1924;1925;2455;841;840;737;1390,1924:62520.78427278004;1925:62553.77592175236;2455:62565.56433187392;841:62574.35045677492;840:62580.874261451085;737:62606.244974685884;1390:62675.87236467984
0,9,default_vehtype,boarding,True,62040,62675.87236467984,62690.298892510975,62675.87236467984,0.0,1390;-1;-1,1390;-1;-1,0.0,0.715631265513099,0.715631265513099,0,,0,382,1,382,,,
0,6,default_vehtype,route,False,-1000,62421.99464661727,62758.34479544925,62421.99464661727,0.0,870;-1;-1,2170;-1;-1,2237.068084991999,0.5607750508608428,0.5605513440523436,0.0,,0,,0,,,870;2632;4004;3750;3749;3684;2867;2906;2688;422;423;2687;2191;2133;4028;1558;3669;1048;472;1292;2189;367;876;2190;2170,870:62421.99464661727;2632:62443.05581340654;4004:62444.61755694411;3750:62455.31430484027;3749:62470.410769797156;3684:62495.21758862791;2867:62497.495786981424;2906:62508.72087776008;2688:62557.89149267987;422:62558.8951566051;423:62603.41786999534;2687:62606.2236818884;2191:62642.896796265944;2133:62667.805169095154;4028:62673.691096858434;1558:62687.79211350581;3669:62688.14575792555;1048:62699.496247637144;472:62703.86954094899;1292:62708.0892012649;2189:62716.71113337655;367:62729.49975166413;876:62730.83704669005;2190:62736.90699804287;2170:62758.34479544925
0,6,default_vehtype,boarding,True,62220,62758.34479544925,62852.77688679662,62758.34479544925,0.0,2170;-1;-1,2170;-1;-1,0.0,0.5605513440523436,0.5605513440523436,0.0,,0,383,2,383,,,
