,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,1.0,2980,71200.0
1,0,1,0.8575946831862098,31763,7200.0
2,0,2,0.11781535653332621,2966,11738.621572160006
3,0,3,1.0,2966,71200.0
4,0,4,-0.1734767782397963,2993,11078.516639530755
