from_node,to_node,distance,travel_time
124,125,79.70339386,26024448.105968468
124,1874,50.28572125,15294502.561511513
124,1875,184.9975605,56267377.54632361
125,2000,252.9645362,71303368.3065941
125,124,79.70339386,23321782.88284231
125,686,79.46011636,25945014.064808156
126,240,334.3901963,115387436.86911032
126,127,79.01501837,27265573.410642065
127,2253,58.72139682,19936068.325472448
127,1181,153.9312675,53116791.73778906
127,126,79.01501837,27265573.410642065
128,255,109.5322977,33314467.12405401
128,129,93.4719097,20960083.79459641
128,2633,161.3423012,49072583.17983538
129,128,93.4719097,26867250.048642687
130,3387,345.2931007,44133960.6461682
130,3268,1013.065892,165978906.4514316
131,3939,114.7365402,7184858.293244344
132,3271,224.0472338,40276679.337441474
133,147,117.0364566,13825326.054400261
134,2584,314.3819527,62832531.98535038
134,2637,147.7606227,34427147.38000515
135,1201,88.09052762,12305679.533460578
136,3029,12.27819713,2414975.3131872616
137,749,210.3361438,73750973.55669919
138,200,853.6778709,53457726.0435649
139,3708,118.9357727,26831447.954345316
140,2706,47.82379598,10723978.726237698
141,142,89.18349519,30305758.32460645
142,1668,100.2800702,24973097.690146122
143,66,109.3943474,23734936.347849566
143,3621,70.97217913,12795892.719103131
144,74,20.1403475,2264603.9152564886
144,3378,30.4108698,4877981.927125282
145,3386,526.6614905,103588050.01914011
145,3387,796.4945349,154134209.59679514
146,3878,48.27022087,11246609.395454952
147,2870,115.8481739,13684956.155682595
148,3938,267.1390545,23293040.06863263
149,3480,51.77672961,5540674.767782204
150,149,97.07429387,10388008.177541979
151,150,235.8616452,35609292.049162954
152,166,114.2511223,17023970.16521301
153,202,104.578424,11688561.994438738
154,3720,43.50840956,7156484.876824956
155,153,160.4928723,17938029.809531193
156,154,174.1608006,25950802.178811308
157,3264,57.598139,9238890.007032823
158,92,300.3246108,55894456.86279957
159,138,354.4105555,22193362.421095356
160,132,40.59516045,5964192.553915285
160,740,264.468963,66941332.57824524
160,3640,42.69280134,10806232.160415256
161,163,711.8087042,44573809.39356328
162,3394,368.7286462,47129396.81495612
162,146,171.3932293,39299509.29002473
163,3064,825.7764416,51710524.882384196
164,3556,88.79586416,18721881.43923393
165,3264,13.91895135,2590504.4007573933
165,3265,152.6709478,18034770.476707693
166,3639,198.0411599,41632626.39145801
166,458,284.5802175,33616997.73170465
167,3345,38.0893646,4499434.621944491
168,185,124.6672423,14541937.054015107
169,148,267.6291156,23335770.66753133
170,2929,47.51163312,11069863.983202187
171,1218,125.0363217,20136118.394931983
171,2348,344.5493305,88715654.69636588
171,611,158.577318,45934864.77706833
172,2596,123.4854103,28771199.94621107
172,3873,87.99223597,17586171.640455
173,2862,492.8348316,98498212.29590268
173,3450,214.5397566,49986198.50971418
174,2826,318.0610527,71753337.01700081
175,3357,6.424148194,1846535.4612735433
175,2456,114.8261742,25748550.981189143
176,175,51.31171581,8263349.165231629
177,2250,74.62432761,12017662.351495324
178,3555,37.81754758,4313806.709271733
179,1264,88.21119678,16289226.757075394
180,3686,31.39202022,7314111.749241744
180,63,19.40874548,4689949.907333301
181,3407,1188.995625,162110444.7278607
182,1933,209.8067987,48883453.84100882
183,3388,18.49011997,3695444.488106122
183,2039,404.1895712,103956968.12383132
184,1281,81.90763507,23543254.00585292
185,2531,214.3101453,26712376.58152456
186,3694,86.1701815,22162844.984084513
187,1709,112.1962064,23655652.142182477
187,1835,112.2001461,13254020.575140398
188,1709,148.6992591,24458811.74771496
188,3364,121.6328852,31283800.64904642
189,1887,215.574542,74387928.02868761
189,1878,46.48724373,13690324.926167356
189,1877,98.92111613,29131910.45850671
190,3600,17.51410606,5759545.360127628
190,3599,19.18188999,4776933.357583472
190,3643,298.9934967,74459399.41446316
191,181,869.8860472,97225762.27318956
192,253,80.89731005,14938632.231041918
192,2304,102.7342482,28386026.423370514
193,1780,81.0231703,6960204.707502318
194,203,197.0588772,23278244.307892144
195,168,202.5960486,23632021.797547504
196,1105,124.3039679,20018178.568093557
196,2181,174.9655484,39234167.43409323
196,3751,188.6611919,45127998.07053208
197,2701,20.29525651,4056219.967888089
197,2710,21.62694903,5038921.383465818
198,197,22.56483374,4509818.790607625
199,1390,193.3492346,67794788.06440714
199,3449,114.3414004,40091966.33251727
199,198,411.450777,82232755.03846967
200,3067,524.8594973,32866958.57006405
200,2645,451.1394976,41411744.14611871
201,3720,1.323430283,279034.44708046346
201,3721,11.41400561,1877433.797220608
202,2904,916.9327716,102484098.87440939
203,161,319.7374175,29349866.727663834
204,2667,159.4867341,17932872.435645707
205,3457,338.5077551,21197521.278186627
206,1934,168.2622821,27097320.096528474
206,207,232.7409937,37481110.61767634
206,741,58.60271587,13141037.122930607
207,206,232.7409937,52189697.92033565
208,3339,13.21642977,2981575.1781317056
209,210,56.83990593,9153620.801308366
210,211,88.01208355,14173655.385202033
210,209,56.83990593,9153620.801308366
211,212,36.43228845,8145684.123307284
211,210,88.01208355,14173655.385202033
211,1491,92.276767,14860449.188558491
212,211,36.43228845,5089356.125025382
212,213,192.2392075,26854579.547675576
212,2306,108.2577258,34745378.62630266
213,212,192.2392075,53520102.855335474
213,1531,90.47264365,30715699.94927653
213,3419,233.0045206,58095604.000351936
214,3419,17.65025997,4539621.117309065
214,1518,328.2336029,76476035.4627545
214,236,133.075822,34226907.28951177
215,3745,14.26238684,2618605.304325256
215,3743,37.36666719,9610652.293987866
216,3358,8.884675968,2091675.904213511
216,3355,61.33179374,19684474.057631783
216,3604,68.63658887,17653230.536905445
217,1313,53.40018195,15349167.955949299
217,3358,49.04772761,12615003.993445517
217,218,113.4140711,24694123.722331848
218,217,113.4140711,28706918.82721074
218,219,320.8309152,69855867.41786477
219,1316,47.48634491,15857447.916070057
219,220,89.24238406,20645565.45080922
219,218,320.8309152,66334775.95253142
220,221,79.41255021,18371506.097554844
220,219,89.24238406,22224343.985282864
221,220,79.41255021,19776385.975603174
221,222,83.74840181,19374573.293751445
222,221,83.74840181,20856158.31033241
222,223,171.1869768,39602840.85913728
223,277,85.23237985,25923598.581341647
223,224,40.59073477,9942740.736345138
223,222,171.1869768,42631293.39542425
224,225,206.6339032,50615179.49910768
224,223,40.59073477,10108453.081950888
225,496,101.1204712,35456260.93736029
225,224,206.6339032,52302352.14907797
225,4023,226.284365,57276198.92750661
226,1063,106.6495682,15655536.971862212
226,4023,38.5679907,9919630.947730979
226,227,190.5818873,48239329.705317296
226,1062,328.3386928,84448232.84411934
227,1941,88.7119865,28965899.40753556
227,228,188.1326953,47619399.96977756
227,226,190.5818873,49017383.41024177
228,527,54.26906959,8739607.78419401
228,229,310.2742528,77268685.68866155
228,227,188.1326953,48387454.80799974
229,728,55.8145704,19570478.14635797
229,230,186.2937593,46393388.43165458
229,228,310.2742528,79802085.21943739
230,2194,269.9872584,52516042.4290374
230,231,308.6159769,76855719.43409207
230,229,186.2937593,47914483.134331815
230,1350,88.34501267,18330839.485350616
231,232,17.47196923,4351105.793336757
231,1352,92.62359062,20769857.244781334
231,230,308.6159769,79375579.08766888
232,233,91.00631587,22663622.111960538
232,231,17.47196923,4493764.99967567
232,661,113.1062132,32510867.93062701
233,234,51.98164808,12945172.184540372
233,232,91.00631587,23406691.689401876
234,235,50.70028291,12626069.321568925
234,233,51.98164808,13369604.059443342
234,1261,124.3527034,32052323.80577186
235,4050,22.26750946,5545356.001179548
235,234,50.70028291,13040038.807522003
236,2319,76.93436134,26119417.574772276
236,4050,165.2305819,42497064.64263778
236,214,138.6448781,34527220.400669254
237,238,81.22670416,20132761.81788805
237,1257,74.97161337,18165118.605044805
237,686,254.783101,57132406.55833752
238,239,77.8641982,22381022.16773659
238,237,81.22670416,18634211.246648747
239,240,72.76910312,25515311.363038395
239,238,77.8641982,17862819.04321535
239,687,327.2192072,73375434.65986754
240,239,72.76910312,20106495.359321613
240,126,334.3901963,115387436.86911023
240,1179,76.86396224,26523312.25569311
241,1177,65.41823326,14669344.567929199
242,243,82.12269369,13225215.365308879
243,1382,167.1772225,32518149.794212747
243,1381,240.5943233,58826445.06969163
244,243,83.24193238,13405459.973158568
245,244,143.0682278,23040015.374198757
246,251,20.79932893,7061426.754234121
246,2013,86.73894765,29448100.357857745
246,247,74.5059859,24880305.97589608
247,339,182.1500764,46949789.344777904
247,248,146.6776473,48981094.6101649
247,246,74.5059859,25294977.742161
248,2668,163.3738495,40018586.45980755
248,434,367.1184819,89926036.20713086
248,247,146.6776473,49797446.18700102
249,250,98.35306362,33938518.6718714
249,1954,104.307494,27466139.791511778
249,1955,74.88103203,25422306.887564752
250,249,98.35306362,33938518.6718714
250,612,387.4787666,84731443.02448343
250,251,68.81654297,22980390.42843155
251,246,20.79932893,6945665.659902413
251,250,68.81654297,23363396.935572073
252,1066,131.6640815,19327522.18668192
252,1065,74.51265007,10093026.539908472
253,192,80.89731005,22352362.73826132
253,254,179.4689803,33141041.29703708
254,253,179.4689803,49588246.44305501
254,2389,95.98549921,23511743.22033108
254,3654,35.29340196,8933325.604630522
255,128,109.5322977,33314467.12405401
255,256,91.8754681,20090755.059718564
255,269,112.3516404,34171975.84082487
256,255,91.8754681,29487483.70273224
257,1573,55.54752845,13606422.180838486
257,1344,79.59559354,20471870.55109421
258,259,63.53292537,14246584.282389691
258,2175,78.68540141,19502877.304608837
258,2221,90.61710298,26046674.04814396
259,258,63.53292537,14246584.282389691
260,2192,63.77043727,18780162.83278446
260,2189,147.3223731,42674660.98937522
260,261,79.57683592,23819271.793200336
261,262,277.3734139,83024571.87864879
261,260,79.57683592,23435089.990084205
262,263,95.55637564,29063662.522393793
262,261,277.3734139,81685465.88060613
262,2170,155.3186263,34828553.64540772
262,2171,80.11835596,27646300.17157661
263,262,95.55637564,28141006.569301926
263,2246,90.05917564,31577796.19426122
263,264,87.0974325,26070368.259284303
264,1815,347.6201901,99918773.46212767
264,3671,228.9682087,69641138.0286527
264,263,87.0974325,26490858.06991792
265,3424,22.89471673,6742411.16410025
265,3672,30.18025008,7031778.1431864165
265,3671,35.04734055,10659718.63286585
266,1561,78.48830437,22084477.809960824
266,1624,78.57670223,22109350.56619852
267,266,70.82376458,11405611.499439504
268,2633,15.2936218,4651585.618276022
268,3195,130.6851433,33078503.95513006
268,4068,339.5074621,79102762.41922985
269,270,106.3326852,32341298.6022284
269,735,115.2235273,39759979.91210004
269,332,95.20363567,33381618.060335256
269,255,112.3516404,34171975.84082487
270,271,109.4384072,32757562.368748907
270,269,106.3326852,32341298.6022284
271,270,109.4384072,33285910.148890026
271,272,126.9168723,37989289.74004304
272,871,315.1625746,50754459.41927064
272,333,137.9356191,48364898.277910285
272,273,67.56111562,20548848.26785614
272,271,126.9168723,37989289.74004304
273,3718,22.44530141,6826783.258997773
273,3719,66.85184074,23440518.826231927
273,272,67.56111562,20548848.26785614
274,1927,85.84946121,13825382.028108852
274,275,177.7958425,54076960.64649969
274,3718,22.05148794,6707004.1043821955
275,1767,81.87178097,28707018.415840913
275,276,207.1419432,63002635.78621052
275,274,177.7958425,54076960.64649969
276,1667,81.69937238,23483391.67933612
276,277,78.23093768,23038727.83449767
276,275,207.1419432,63002635.78621052
277,223,85.23237985,25512112.88957431
277,276,78.23093768,23794095.960218884
278,2121,53.62852039,18803974.998276696
278,1033,164.893225,57817147.6181492
279,1625,130.2264421,38655491.89287909
279,1624,90.48295446,28536962.208169878
280,2929,45.61106348,8711657.160816126
280,1653,68.98796821,16073693.419554379
281,282,62.8742425,10125403.351849178
281,1052,89.03646483,30228113.46985038
281,1793,90.1486896,20214886.95564412
282,281,62.8742425,21695904.27007428
283,284,52.53228093,8459911.598959923
283,1538,68.92901873,24168847.75938918
283,1537,90.61340307,31772127.094628546
284,283,52.53228093,8459911.598959932
285,1273,286.9378463,52986421.37542887
285,1300,79.74684767,21816813.290217035
285,1515,150.0049222,44900101.53249255
286,829,361.3624602,42687159.04379628
287,2946,50.67048163,5985621.491106208
287,1694,76.57139057,16144451.20307299
288,2342,81.82617646,13177463.591523854
288,717,121.3246772,26530524.665628623
289,846,237.1113112,66716685.15708026
290,347,28.6661594,9891781.202762349
290,291,146.3466926,32002183.12547124
290,1262,115.0798118,40350878.382093735
291,290,146.3466926,23567986.394445635
292,293,250.2558834,55992559.32083669
293,292,42.32918599,14370869.729382515
293,1271,127.7992127,33588290.42093526
294,295,69.67866025,15624700.107087208
295,657,82.58697561,28498142.41089535
295,1925,82.72151906,26549518.556571327
295,294,69.67866025,11221201.432813123
296,297,118.2579219,19044510.295157593
297,993,326.4975329,71396446.6983774
297,992,85.2634233,13731005.222748345
297,3738,200.8052239,32338105.49936563
297,296,118.2579219,19044510.295157593
298,299,49.68001165,13081688.504769819
299,298,49.68001165,16221327.881705575
299,2749,103.8889684,30837663.297377843
299,2013,125.0769415,28047176.771060064
300,301,133.2902222,29888917.80929998
300,1369,133.0711596,21430065.981850103
301,300,133.2902222,21465344.29770086
302,969,64.58878016,15821085.753771044
302,1573,100.3459499,25808831.948571913
302,303,86.70051269,28309120.65310863
303,304,124.8793004,27307827.527842857
303,302,86.70051269,22829887.967776857
303,2690,83.76820521,18784131.042247478
304,303,124.8793004,28002857.859266337
305,814,98.10840427,25287768.219615307
305,2248,137.5505815,38771520.77907288
306,2185,80.71686729,14011845.397451807
307,367,81.68106442,18316111.869531866
307,2912,55.43678452,8927659.109685289
308,557,211.1178838,47340944.9861804
308,556,75.91127021,20974693.060697656
309,310,95.7021462,19152077.618284848
309,476,152.6397475,34227843.52184752
309,475,192.8230951,31052646.2998712
310,311,83.72300461,16754791.258627914
310,309,95.7021462,15412079.628448093
311,312,65.88969794,13185959.34649924
311,310,83.72300461,13482932.879797135
312,1425,69.39448636,13887343.615053816
313,2962,458.3901485,124726951.49948013
313,319,402.0295151,126794059.13970397
313,314,219.4831586,55711027.49877789
314,313,219.4831586,68167575.13345963
315,316,105.2233153,30192616.63870428
315,583,743.4122747,162564765.4319261
315,582,162.8750212,55296497.11770087
316,317,63.14414833,14127949.452855537
316,315,105.2233153,35723591.669501394
316,2877,99.54082483,22320973.606980626
317,318,58.17706399,13016607.89006829
317,316,63.14414833,21437604.068041235
318,317,58.17706399,19751265.899371184
318,1467,172.1321564,52052508.02704308
318,319,301.6228479,100723031.22599036
319,313,402.0295151,126794059.13970397
319,318,301.6228479,102401748.41309021
320,1970,62.85449317,14737956.510347454
320,1969,81.00566427,13045326.54251607
321,322,108.0570173,17401734.666572813
321,3525,105.7299132,26761935.325489126
321,719,316.1447303,75719077.08326595
322,323,138.5064364,22305374.65574878
322,321,108.0570173,17401734.666572813
323,324,69.28621915,11158001.873980613
323,322,138.5064364,22305374.65574878
324,325,134.5872342,21674217.89620931
324,323,69.28621915,11158001.873980613
325,324,134.5872342,21674217.89620931
325,3758,214.5787453,48117006.44180603
326,327,38.54646525,11775579.779524442
326,830,125.8609461,36177045.27543195
327,326,38.54646525,11079665.792329209
327,833,257.4188369,73991601.11366388
327,3564,217.4224993,75025599.42849997
328,3562,12.07610987,3105957.842491971
329,3828,24.74683376,3687397.9983920883
330,784,82.63015771,18528935.96888976
331,332,386.7382337,71415727.41562386
331,419,91.69796762,21364957.64131762
332,333,338.1333969,62440277.1616348
332,331,386.7382337,62281157.629904576
332,269,95.20363567,33381618.060335256
332,734,94.7489781,33222199.72448969
333,2384,93.89072409,21539462.973414164
333,332,338.1333969,95310000.7390945
333,272,137.9356191,47597201.47984816
334,3351,16.24589281,3785174.531897517
334,3348,147.4748368,37930312.89711315
335,2582,21.52157009,7431277.48992082
335,336,410.3945371,95618933.85656905
335,1492,175.4386315,60577975.841427796
336,2671,18.73165842,6567953.657753486
336,3974,149.8073203,34904012.98957
336,2252,173.4423671,38892610.18551385
337,338,232.4605319,54161608.451522864
338,3115,17.23228787,4014997.3884765557
338,3665,225.5429148,52549854.10950685
339,247,182.1500764,36452185.66255667
340,2821,122.2827992,19692685.204505093
340,718,112.8158799,23325732.539274346
340,1455,72.98375247,14792112.311810244
341,342,177.355089,44891415.09305954
341,3097,98.48727097,24080601.558701124
341,1587,202.4156881,50408288.92211787
342,343,200.9651827,50867508.16463314
342,341,177.355089,44167360.0109134
342,3143,96.16968976,24342089.573748283
343,342,200.9651827,50047064.484558396
343,344,185.447419,46939713.49629479
344,343,185.447419,46182621.34312875
344,345,166.972751,42263478.967231
345,344,166.972751,41581809.95163052
345,3310,258.4128696,65408438.30071435
346,3580,32.54754199,8105428.567145963
347,290,28.6661594,10051326.060871426
347,353,53.07459182,18314356.048231088
347,348,310.3689192,101340475.48449218
348,349,93.59825814,31776854.271966897
348,347,310.3689192,108825851.51459685
348,1845,106.1839134,36640696.24279151
349,350,93.99434034,32957598.175990187
349,348,93.59825814,32818718.346457627
349,1406,270.0707859,69461812.16876946
349,3571,249.9964283,64298716.69579128
350,351,278.0742808,97502257.87680246
350,349,93.99434034,32957598.175990187
350,1214,101.5222925,22765296.702696037
350,2175,101.5132269,22763263.843721252
351,352,84.11148097,29492333.06488399
351,350,278.0742808,95954602.98986903
352,351,84.11148097,24176720.026195552
352,615,161.6914642,46476048.40482626
352,1035,51.31427746,17992523.070828088
353,347,53.07459182,18018963.208743505
353,1266,80.03997036,27619251.79028534
354,353,192.6369424,42124646.60382956
355,2902,459.818375,53635981.227265686
356,357,75.79950095,12206914.79499004
356,634,103.1118495,27099938.044705562
356,2227,393.1976461,110831016.05938081
358,2345,83.88611007,25109141.780807745
358,359,140.7353266,47780012.7075918
358,2372,17.14639374,5049550.860452533
359,358,140.7353266,47780012.7075918
360,361,55.68993658,8968427.261532083
360,1152,159.2527788,35710745.60017961
361,360,55.68993658,12487877.277017577
361,1812,241.0204487,61006137.85364299
361,1811,153.4902554,38850843.285760656
362,1367,180.7400989,28991177.884847492
362,1165,183.7732711,21708837.293334045
363,364,150.2991108,33702980.57429117
363,362,150.9527448,33009405.930177525
364,363,150.2991108,24204492.330625065
364,365,176.1144419,39491794.616551474
365,1731,43.38749422,8439433.403275352
366,2912,176.1385612,39497203.1027784
366,2170,236.0574588,47240223.47702859
367,261,159.6442458,25709452.9870829
367,307,81.68106442,13154094.436713744
367,876,73.24280242,16016279.795764491
367,2189,114.8070953,32360791.440247454
368,3812,47.24023275,7770314.168705218
370,369,93.64905316,15081445.10588346
371,370,71.64258488,11537476.08407756
372,373,72.57640711,11687860.826126512
372,371,75.32638205,16891141.78646409
373,372,72.57640711,16274489.090587225
373,374,83.17173159,13394154.686874071
374,373,83.17173159,18650378.16346176
374,1727,70.22030128,13658764.279808503
374,3127,91.32628468,17764153.27610807
375,120,72.76031672,13801557.459076531
376,375,174.7894875,33154984.247011445
377,376,79.08255272,15000792.25272346
377,2267,146.5346063,24102758.632275935
377,2328,145.300907,23899833.47795423
378,2294,81.83958353,19974799.163565595
378,1967,105.4910462,24568559.34210252
379,378,66.39270872,18714179.59846283
380,1813,137.3453527,36165634.07147636
381,319,250.0753638,40272674.8808491
382,383,175.9471573,28334908.952933867
382,2550,106.6373657,17173110.92240835
383,382,175.9471573,28334908.952933867
384,3545,213.6494278,44174006.47942897
385,386,82.02599272,25869763.739308283
385,2179,74.75120216,23991440.81835962
386,385,82.02599272,26326288.981766645
386,1625,145.7725927,45974482.0900511
387,2678,17.22165304,4127632.40939902
387,988,340.6043137,78098664.9589615
388,387,152.5820723,36570398.048256196
389,388,77.4402629,18560642.133069623
390,389,106.7632509,20251411.863355573
391,390,204.6320441,38815676.477724984
392,391,177.3724131,33644927.090220176
393,392,83.62841362,15863074.925172336
394,479,79.07187067,12733904.258386636
395,1895,162.5243765,28213018.078658547
396,397,246.4074098,86398780.70275624
396,1910,113.4348639,39142768.95551764
396,439,297.9611096,101158578.66854051
397,396,246.4074098,86398780.70275624
397,1276,111.2166475,17910568.30642001
397,1538,55.00639137,19287103.215870377
398,3047,17.32788379,4037270.5387277375
398,3951,33.93042458,7905541.450078241
399,400,112.4174278,16750740.819298482
399,3043,74.80941277,16231155.382577637
400,401,80.88433193,12052156.91609178
400,399,112.4174278,24390844.300078575
401,3982,12.53895252,1868364.6113587308
401,400,80.88433193,17549210.867249295
402,403,81.82882494,12192890.946162991
402,3985,106.5183232,23110934.715188917
403,1190,114.3604434,18416851.97978671
403,3811,60.02700862,8944314.799253536
403,402,81.82882494,17754134.449568424
404,3947,15.67914514,2190275.6253422746
404,3811,65.13101614,14131265.09084504
405,3618,136.4924213,31801738.641192865
405,406,53.13184496,7916902.043339749
406,3163,47.67486293,9105840.324079726
406,405,53.13184496,12379332.350900186
407,100,22.96539863,5350770.38013169
408,3991,130.882421,24998381.827248875
409,3989,138.4798781,26449486.809629936
410,2910,18.86219864,4324996.696458676
410,3512,34.47771669,6585201.584228924
411,694,219.172187,62998113.24037903
411,2684,153.6656167,35802967.91506989
411,3511,105.2186279,20096628.82073203
412,2911,13.41126826,2827656.182901605
412,3946,58.50802383,13631942.815624723
413,768,141.1524647,27455995.030445136
413,2685,114.1872019,26604785.204805527
413,3794,89.38351657,20825707.42913836
414,3796,261.0832634,60830496.122944005
414,3794,42.98488817,10015165.427730761
415,2695,14.33489006,2788323.045233288
415,1249,137.2406459,19171634.599393547
415,3793,72.0969335,16798059.654182028
416,3793,121.8189601,28382929.199247215
416,417,79.12761836,18436157.948729035
417,1623,109.5776722,37836555.86660319
417,3795,97.1585995,22637245.04164728
417,416,79.12761836,18436157.948729035
418,64,13.3681861,2120057.9210682823
418,1613,182.7784085,28986790.712190107
418,3576,88.75958327,20680335.519572955
419,2863,88.9264658,20719217.93256092
